Opponent,Home Difficulty,Away Difficulty
Arsenal,0.9684490037350191,-0.6826027921284955
Aston Villa,-0.6284921749675716,2.5690415153719743
Bournemouth,-0.744191371135034,3.9918612470471286
Brentford,1.5589793821289961,0.06664909668648566
Brighton,-2.776975612061869,-0.5463584342542351
Burnley,2.52488503652741,0.46507857130285035
Chelsea,1.2181932101843684,0.705541339912803
Crystal Palace,0.2709604467194143,-1.0502375893451985
Everton,0.7917928438404956,-0.9330881879314096
Leeds United,0.2370670399149225,-2.0090106267321914
Leicester City,-2.179793528621443,-2.7181671720812504
Liverpool,-0.002280295178545222,0.27891266275700466
Luton,1.3403663550956013,-1.0172321823832577
Manchester City,2.6830868497411746,1.4982771916917228
Manchester United,1.3605089976462064,0.13170003924281654
Newcastle United,3.132753662540125,1.6442505763364634
Norwich,,
Nottingham Forest,-3.9857612828103615,1.9255257663254866
Sheffield,-2.4389289078163734,1.9544875155188377
Southampton,-0.6714203183058962,-1.163528557571263
Tottenham,-0.890796076395115,1.597562983092629
Watford,,
West Ham,-0.7938661100026352,1.3546073115217396
Wolverhampton,0.524096571918597,0.2768034032804932
