name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ethan Pinnock,Brentford,Tottenham,2023-08-13,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,2,1.26,1,1.0,0.0,90.0,0.0,7.0,Brentford,False,Fulham,,0.86
Ethan Pinnock,Brentford,Fulham,2023-08-19,False,90,0.0,0.06,0.0,0.4,7,1.0,2.0,5.8,1,1,0,0.46,1,4.0,0.03,90.0,0.5,2.0,Brentford,True,Crystal Palace,,0.88
Ethan Pinnock,Brentford,Crystal Palace,2023-08-26,True,90,0.0,0.14,0.0,0.0,2,1.0,0.0,3.1,0,0,1,0.8,1,3.33,0.07,90.0,0.33,1.0,Brentford,True,Bournemouth,,1.22
Ethan Pinnock,Brentford,Bournemouth,2023-09-02,True,90,0.0,0.42,0.0,0.0,1,1.0,0.0,2.8,0,0,2,2.02,1,2.75,0.16,90.0,0.25,2.0,Brentford,False,Newcastle United,,-0.41
Ethan Pinnock,Brentford,Newcastle United,2023-09-16,False,90,0.0,0.0,0.0,0.08,2,0.0,1.0,3.9,0,0,1,1.43,1,2.6,0.12,90.0,0.2,1.0,Brentford,True,Everton,,0.53
Ethan Pinnock,Brentford,Everton,2023-09-23,True,90,0.0,0.61,0.0,0.0,1,1.0,0.0,3.3,0,0,3,1.84,1,2.6,0.25,90.0,0.17,2.0,Brentford,False,Nottingham Forest,,-0.55
Ethan Pinnock,Brentford,Nottingham Forest,2023-10-01,False,90,0.0,0.09,0.0,0.0,2,2.0,0.0,4.5,0,0,1,0.47,1,1.6,0.25,90.0,0.14,1.0,Brentford,False,Manchester United,,-0.63
Ethan Pinnock,Brentford,Manchester United,2023-10-07,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,5.4,0,0,2,1.43,1,1.4,0.22,90.0,0.12,7.0,Brentford,True,Burnley,,0.39
Ethan Pinnock,Brentford,Burnley,2023-10-21,True,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.7,1,1,0,1.14,1,2.6,0.14,90.0,0.22,15.0,Brentford,False,Chelsea,,-0.85
Ethan Pinnock,Brentford,Chelsea,2023-10-28,False,90,1.0,0.61,0.0,0.0,15,1.0,0.0,9.2,3,1,0,2.03,1,5.2,0.26,90.0,0.3,1.0,Brentford,True,West Ham,,0.49
Ethan Pinnock,Brentford,West Ham,2023-11-04,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,2,2.09,1,5.2,0.14,90.0,0.27,1.0,Brentford,False,Liverpool,,-1.01
Ethan Pinnock,Brentford,Liverpool,2023-11-12,False,90,0.0,0.59,0.0,0.0,1,2.0,0.0,6.4,0,0,3,1.53,1,5.0,0.24,90.0,0.25,2.0,Brentford,True,Arsenal,,-0.11
Ethan Pinnock,Brentford,Arsenal,2023-11-25,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.1,0,0,1,1.52,1,5.2,0.24,90.0,0.23,2.0,Brentford,True,Luton,,
Ethan Pinnock,Brentford,Luton,2023-12-02,True,90,0.0,0.05,0.0,0.0,2,1.0,0.0,3.0,0,0,1,0.23,1,4.2,0.25,90.0,0.21,1.0,Brentford,False,Brighton,,-0.6
Ethan Pinnock,Brentford,Brighton,2023-12-06,False,90,0.0,0.11,0.0,0.0,1,1.0,0.0,2.9,0,0,2,1.52,1,1.4,0.15,90.0,0.2,2.0,Brentford,False,Sheffield,,-0.61
Ethan Pinnock,Brentford,Sheffield,2023-12-09,False,90,0.0,0.07,0.0,0.0,2,1.0,0.0,2.6,0,0,1,0.89,1,1.6,0.16,90.0,0.19,1.0,Brentford,True,Aston Villa,,0.64
Ethan Pinnock,Brentford,Aston Villa,2023-12-17,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,2,1.42,1,1.6,0.05,90.0,0.18,0.0,Brentford,True,Wolverhampton,,0.05
Ethan Pinnock,Brentford,Wolverhampton,2023-12-27,True,90,0.0,0.06,0.0,0.11,0,1.0,1.0,3.6,0,0,4,2.1,1,1.2,0.06,90.0,0.17,1.0,Brentford,False,Crystal Palace,,0.38
Ethan Pinnock,Brentford,Crystal Palace,2023-12-30,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.1,0,0,3,1.08,1,1.0,0.05,90.0,0.16,1.0,Brentford,True,Nottingham Forest,,1.55
Ethan Pinnock,Brentford,Nottingham Forest,2024-01-20,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.1,0,0,2,1.09,1,1.0,0.03,90.0,0.15,1.0,Brentford,False,Tottenham,,-0.36
Ethan Pinnock,Brentford,Tottenham,2024-01-31,False,90,0.0,0.08,0.0,0.0,1,1.0,0.0,3.6,0,0,3,2.86,1,0.8,0.03,90.0,0.14,1.0,Brentford,True,Manchester City,,-0.96
Ethan Pinnock,Brentford,Manchester City,2024-02-05,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.6,0,0,3,2.15,1,0.8,0.03,90.0,0.14,6.0,Brentford,False,Wolverhampton,,-0.52
Ethan Pinnock,Brentford,Wolverhampton,2024-02-10,False,90,0.0,0.03,0.0,0.0,6,1.0,0.0,2.2,0,1,0,1.13,1,2.0,0.02,90.0,0.17,0.0,Brentford,True,Liverpool,,0.18
Ethan Pinnock,Brentford,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.8,0.02,86.25,0.17,0.0,Brentford,False,Manchester City,,-1.32
Ethan Pinnock,Brentford,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.6,0.02,82.8,0.17,0.0,Brentford,False,West Ham,,-0.22
Ethan Pinnock,Brentford,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.4,0.01,79.62,0.17,0.0,Brentford,True,Chelsea,,-0.25
Ethan Pinnock,Brentford,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.2,0.01,76.67,0.17,0.0,Brentford,False,Arsenal,,-0.48
Ethan Pinnock,Brentford,Arsenal,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,73.93,0.17,0.0,Brentford,False,Burnley,,0.0
Ethan Pinnock,Brentford,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,71.38,0.17,0.0,Brentford,True,Manchester United,,0.38
Ethan Pinnock,Brentford,Manchester United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,69.0,0.17,0.0,Brentford,True,Brighton,,-0.66
Ethan Pinnock,Brentford,Brighton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,66.77,0.17,0.0,Brentford,False,Aston Villa,,0.29
Ethan Pinnock,Brentford,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,64.69,0.17,1.0,Brentford,True,Sheffield,,0.68
Ethan Pinnock,Brentford,Sheffield,2024-04-13,True,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,0,0.2,0.0,62.76,0.17,7.0,Brentford,False,Luton,,
Ethan Pinnock,Brentford,Luton,2024-04-20,False,90,1.0,0.3,0.0,0.0,7,2.0,0.0,6.7,0,0,1,0.59,1,1.6,0.06,63.56,0.16,2.0,Brentford,False,Everton,,-0.24
Ethan Pinnock,Brentford,Everton,2024-04-27,False,90,0.0,0.05,0.0,0.0,2,1.0,0.0,2.2,0,0,1,0.77,1,2.0,0.07,64.31,0.15,6.0,Brentford,True,Fulham,,-0.13
Ethan Pinnock,Brentford,Fulham,2024-05-04,True,90,0.0,0.0,0.0,0.0,6,0.0,0.0,3.0,0,1,0,1.19,1,3.2,0.07,65.03,0.19,2.0,Brentford,False,Bournemouth,,0.19
Ethan Pinnock,Brentford,Bournemouth,2024-05-11,False,90,0.0,0.12,0.0,0.0,2,1.0,0.0,1.8,0,0,1,0.69,1,3.6,0.09,65.7,0.18,0.0,Brentford,True,Newcastle United,,0.55
Ethan Pinnock,Brentford,Newcastle United,2024-05-19,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,0.4,0,0,4,3.41,1,3.4,0.09,66.34,0.17,0.0,Brentford,True,Crystal Palace,,0.88
