name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Jan Paul van Hecke,Brighton,Luton,2023-08-12,True,90,0.0,0.03,0.0,0.0,2,1.0,0.0,5.0,0,0,1,1.45,1,2.0,0.03,90.0,0.0,0.0,Brighton,False,Wolverhampton,,-0.52
Jan Paul van Hecke,Brighton,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.0,0.02,45.0,0.0,0.0,Brighton,True,West Ham,,0.49
Jan Paul van Hecke,Brighton,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.67,0.01,30.0,0.0,2.0,Brighton,True,Newcastle United,,0.55
Jan Paul van Hecke,Brighton,Newcastle United,2023-09-02,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.0,0,0,1,1.3,1,1.0,0.01,45.0,0.0,1.0,Brighton,False,Manchester United,,-0.63
Jan Paul van Hecke,Brighton,Manchester United,2023-09-16,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.2,0,0,1,0.96,1,1.0,0.01,54.0,0.0,0.0,Brighton,True,Bournemouth,,1.22
Jan Paul van Hecke,Brighton,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,45.0,0.0,0.0,Brighton,False,Aston Villa,,0.29
Jan Paul van Hecke,Brighton,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,38.57,0.0,1.0,Brighton,True,Liverpool,,0.18
Jan Paul van Hecke,Brighton,Liverpool,2023-10-08,True,27,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,0,0.32,0,0.8,0.0,37.12,0.0,1.0,Brighton,False,Manchester City,,-1.32
Jan Paul van Hecke,Brighton,Manchester City,2023-10-21,False,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,0,0.6,0.0,33.11,0.0,0.0,Brighton,True,Fulham,,-0.13
Jan Paul van Hecke,Brighton,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.4,0.0,29.8,0.0,3.0,Brighton,False,Everton,,-0.24
Jan Paul van Hecke,Brighton,Everton,2023-11-04,False,90,0.0,0.0,0.0,0.0,3,0.0,0.0,4.0,1,0,1,0.71,1,1.0,0.0,35.27,0.0,2.0,Brighton,True,Sheffield,,0.68
Jan Paul van Hecke,Brighton,Sheffield,2023-11-12,True,90,0.0,0.06,0.0,0.0,2,1.0,0.0,3.6,0,0,1,1.32,1,1.4,0.01,39.83,0.0,1.0,Brighton,False,Nottingham Forest,,-0.55
Jan Paul van Hecke,Brighton,Nottingham Forest,2023-11-25,False,90,0.0,0.04,0.0,0.0,1,1.0,0.0,5.1,0,0,2,1.69,1,1.4,0.02,43.69,0.0,1.0,Brighton,False,Chelsea,,-0.85
Jan Paul van Hecke,Brighton,Chelsea,2023-12-03,False,90,0.0,0.0,0.0,0.01,1,0.0,1.0,3.7,0,0,3,1.93,1,1.4,0.02,47.0,0.0,1.0,Brighton,True,Brentford,,0.79
Jan Paul van Hecke,Brighton,Brentford,2023-12-06,True,90,0.0,0.16,0.0,0.0,1,2.0,0.0,3.1,0,0,1,1.33,1,1.6,0.05,49.87,0.0,2.0,Brighton,True,Burnley,,0.39
Jan Paul van Hecke,Brighton,Burnley,2023-12-09,True,90,0.0,0.04,0.0,0.03,2,1.0,1.0,4.5,0,0,1,0.94,1,1.4,0.06,52.38,0.0,1.0,Brighton,False,Arsenal,,-0.48
Jan Paul van Hecke,Brighton,Arsenal,2023-12-17,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.3,0,0,2,2.26,1,1.2,0.05,54.59,0.0,2.0,Brighton,False,Crystal Palace,,0.38
Jan Paul van Hecke,Brighton,Crystal Palace,2023-12-21,False,90,0.0,0.06,0.0,0.06,2,1.0,1.0,5.2,0,0,1,1.36,1,1.4,0.05,56.56,0.0,1.0,Brighton,True,Tottenham,,0.69
