name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Micky van de Ven,Spurs,Brentford,2023-08-13,False,90,0.0,0.06,0.0,0.0,1,2.0,0.0,0.0,0,0,2,2.02,1,1.0,0.06,90.0,0.0,7.0,Spurs,True,Manchester United,,0.38
Micky van de Ven,Spurs,Manchester United,2023-08-19,True,90,0.0,0.0,0.0,0.0,7,0.0,0.0,1.7,1,1,0,1.99,1,4.0,0.03,90.0,0.5,6.0,Spurs,False,Bournemouth,,0.19
Micky van de Ven,Spurs,Bournemouth,2023-08-26,False,90,0.0,0.0,0.0,0.0,6,0.0,0.0,3.1,0,1,0,0.67,1,4.67,0.02,90.0,0.67,1.0,Spurs,False,Burnley,,0.0
Micky van de Ven,Spurs,Burnley,2023-09-02,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.4,0,0,2,1.35,1,3.75,0.02,90.0,0.5,1.0,Spurs,True,Sheffield,,0.68
Micky van de Ven,Spurs,Sheffield,2023-09-16,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,1,0.57,1,3.2,0.01,90.0,0.4,1.0,Spurs,False,Arsenal,,-0.48
Micky van de Ven,Spurs,Arsenal,2023-09-24,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.3,0,0,2,2.08,1,3.2,0.0,90.0,0.33,2.0,Spurs,True,Liverpool,,0.18
Micky van de Ven,Spurs,Liverpool,2023-09-30,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.2,0,0,1,1.34,1,2.2,0.0,90.0,0.29,15.0,Spurs,False,Luton,,
Micky van de Ven,Spurs,Luton,2023-10-07,False,90,1.0,0.48,0.0,0.0,15,2.0,0.0,6.9,3,1,0,0.82,1,4.0,0.1,90.0,0.38,6.0,Spurs,True,Fulham,,-0.13
Micky van de Ven,Spurs,Fulham,2023-10-23,True,90,0.0,0.1,0.0,0.0,6,1.0,0.0,2.4,0,1,0,1.03,1,5.0,0.12,90.0,0.44,2.0,Spurs,False,Crystal Palace,,0.38
Micky van de Ven,Spurs,Crystal Palace,2023-10-27,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.1,0,0,1,0.64,1,5.2,0.12,90.0,0.4,1.0,Spurs,True,Chelsea,,-0.25
Micky van de Ven,Spurs,Chelsea,2023-11-06,True,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,1,1.11,1,5.2,0.12,85.91,0.36,0.0,Spurs,False,Wolverhampton,,-0.52
Micky van de Ven,Spurs,Wolverhampton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,4.8,0.12,78.75,0.36,0.0,Spurs,True,Aston Villa,,0.64
Micky van de Ven,Spurs,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.8,0.02,72.69,0.36,0.0,Spurs,False,Manchester City,,-1.32
Micky van de Ven,Spurs,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.6,0.0,67.5,0.36,0.0,Spurs,True,West Ham,,0.49
Micky van de Ven,Spurs,West Ham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,63.0,0.36,0.0,Spurs,True,Newcastle United,,0.55
Micky van de Ven,Spurs,Newcastle United,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,59.06,0.36,0.0,Spurs,False,Nottingham Forest,,-0.55
Micky van de Ven,Spurs,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,55.59,0.36,0.0,Spurs,True,Everton,,0.53
Micky van de Ven,Spurs,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,52.5,0.36,0.0,Spurs,False,Brighton,,-0.6
Micky van de Ven,Spurs,Brighton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,49.74,0.36,0.0,Spurs,True,Bournemouth,,1.22
Micky van de Ven,Spurs,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,47.25,0.36,1.0,Spurs,False,Manchester United,,-0.63
Micky van de Ven,Spurs,Manchester United,2024-01-14,False,88,0.0,0.0,0.0,0.0,1,0.0,0.0,1.9,0,0,2,0.43,1,0.2,0.0,49.19,0.33,1.0,Spurs,True,Brentford,,0.79
Micky van de Ven,Spurs,Brentford,2024-01-31,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.9,0,0,2,1.66,1,0.4,0.0,51.05,0.31,1.0,Spurs,False,Everton,,-0.24
Micky van de Ven,Spurs,Everton,2024-02-03,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.9,0,0,2,2.62,1,0.6,0.0,52.74,0.29,2.0,Spurs,True,Brighton,,-0.66
Micky van de Ven,Spurs,Brighton,2024-02-10,True,90,0.0,0.0,0.0,0.04,2,0.0,1.0,3.2,0,0,1,1.21,1,1.0,0.0,54.29,0.27,1.0,Spurs,True,Wolverhampton,,0.05
Micky van de Ven,Spurs,Wolverhampton,2024-02-17,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.7,0,0,2,1.51,1,1.2,0.0,55.72,0.25,2.0,Spurs,True,Crystal Palace,,0.88
Micky van de Ven,Spurs,Crystal Palace,2024-03-02,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.5,0,0,1,0.29,1,1.4,0.0,57.04,0.24,1.0,Spurs,False,Aston Villa,,0.29
