name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Marc Guéhi,Crystal Palace,Sheffield,2023-08-12,False,90,0.0,0.05,0.0,0.02,6,1.0,1.0,4.0,0,1,0,0.49,1,6.0,0.05,90.0,1.0,2.0,Crystal Palace,True,Arsenal,,-0.11
Marc Guéhi,Crystal Palace,Arsenal,2023-08-21,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.0,0,0,1,2.0,1,4.0,0.02,90.0,0.5,2.0,Crystal Palace,False,Brentford,,-0.53
Marc Guéhi,Crystal Palace,Brentford,2023-08-26,False,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,1,0.97,1,3.33,0.02,90.0,0.33,1.0,Crystal Palace,True,Wolverhampton,,0.05
Marc Guéhi,Crystal Palace,Wolverhampton,2023-09-03,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,2,1.34,1,2.75,0.01,90.0,0.25,0.0,Crystal Palace,False,Aston Villa,,0.29
Marc Guéhi,Crystal Palace,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,2.2,0.01,72.0,0.25,8.0,Crystal Palace,True,Fulham,,-0.13
Marc Guéhi,Crystal Palace,Fulham,2023-09-23,True,90,0.0,0.0,0.0,0.0,8,0.0,0.0,1.9,2,1,0,0.59,1,2.6,0.0,75.0,0.4,7.0,Crystal Palace,False,Manchester United,,-0.63
Marc Guéhi,Crystal Palace,Manchester United,2023-09-30,False,90,0.0,0.08,0.0,0.0,7,1.0,0.0,3.4,1,1,0,1.69,1,3.6,0.02,77.14,0.5,9.0,Crystal Palace,True,Nottingham Forest,,1.55
Marc Guéhi,Crystal Palace,Nottingham Forest,2023-10-07,True,90,0.0,0.0,0.0,0.08,9,0.0,1.0,4.8,3,1,0,1.18,1,5.0,0.02,78.75,0.57,0.0,Crystal Palace,False,Newcastle United,,-0.41
Marc Guéhi,Crystal Palace,Newcastle United,2023-10-21,False,90,0.0,0.24,0.0,0.0,0,2.0,0.0,2.1,0,0,4,2.39,1,4.8,0.06,80.0,0.5,1.0,Crystal Palace,True,Tottenham,,0.69
Marc Guéhi,Crystal Palace,Tottenham,2023-10-27,True,90,0.0,0.12,0.0,0.0,1,1.0,0.0,2.6,0,0,2,1.12,1,5.0,0.09,81.0,0.44,5.0,Crystal Palace,False,Burnley,,0.0
Marc Guéhi,Crystal Palace,Burnley,2023-11-04,False,90,0.0,0.0,0.0,0.0,5,0.0,0.0,1.1,0,1,0,1.12,1,4.4,0.09,81.82,0.5,1.0,Crystal Palace,True,Everton,,0.53
Marc Guéhi,Crystal Palace,Everton,2023-11-11,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.8,0,0,3,1.6,1,3.2,0.07,82.5,0.45,1.0,Crystal Palace,False,Luton,,
Marc Guéhi,Crystal Palace,Luton,2023-11-25,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.9,0,0,2,0.83,1,1.6,0.07,83.08,0.42,2.0,Crystal Palace,False,West Ham,,-0.22
Marc Guéhi,Crystal Palace,West Ham,2023-12-03,False,90,0.0,0.0,0.0,0.59,2,0.0,1.0,2.7,0,0,1,1.26,1,2.0,0.02,83.57,0.38,1.0,Crystal Palace,True,Bournemouth,,1.22
Marc Guéhi,Crystal Palace,Bournemouth,2023-12-06,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.9,0,0,2,1.74,1,2.0,0.0,84.0,0.36,1.0,Crystal Palace,True,Liverpool,,0.18
Marc Guéhi,Crystal Palace,Liverpool,2023-12-09,True,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,2,1.25,1,1.2,0.0,84.38,0.33,1.0,Crystal Palace,False,Manchester City,,-1.32
Marc Guéhi,Crystal Palace,Manchester City,2023-12-16,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,2,1.61,1,1.2,0.0,84.71,0.31,2.0,Crystal Palace,True,Brighton,,-0.66
Marc Guéhi,Crystal Palace,Brighton,2023-12-21,True,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,0,1,1.14,1,1.4,0.0,85.0,0.29,1.0,Crystal Palace,False,Chelsea,,-0.85
Marc Guéhi,Crystal Palace,Chelsea,2023-12-27,False,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.2,0,0,2,2.74,1,1.2,0.0,85.26,0.28,5.0,Crystal Palace,True,Brentford,,0.79
Marc Guéhi,Crystal Palace,Brentford,2023-12-30,True,90,0.0,0.0,1.0,0.11,5,0.0,1.0,4.4,0,0,1,1.4,1,2.0,0.2,85.5,0.26,1.0,Crystal Palace,False,Arsenal,,-0.48
Marc Guéhi,Crystal Palace,Arsenal,2024-01-20,False,86,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,3,2.53,1,2.0,0.2,85.52,0.25,1.0,Crystal Palace,True,Sheffield,,0.68
Marc Guéhi,Crystal Palace,Sheffield,2024-01-30,True,90,0.0,0.0,0.0,0.09,1,0.0,1.0,2.6,0,0,2,0.78,1,2.0,0.2,85.73,0.24,0.0,Crystal Palace,False,Brighton,,-0.6
Marc Guéhi,Crystal Palace,Brighton,2024-02-03,False,27,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0,0,1,0.35,1,1.6,0.2,83.17,0.23,0.0,Crystal Palace,True,Chelsea,,-0.25
