name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Marc Cucurella Saseta,Chelsea,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,False,West Ham,,-0.22
Marc Cucurella Saseta,Chelsea,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,True,Luton,,
Marc Cucurella Saseta,Chelsea,Luton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,True,Nottingham Forest,,1.55
Marc Cucurella Saseta,Chelsea,Nottingham Forest,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,False,Bournemouth,,0.19
Marc Cucurella Saseta,Chelsea,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,Chelsea,True,Aston Villa,,0.64
Marc Cucurella Saseta,Chelsea,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,5.0,Chelsea,False,Fulham,,0.86
Marc Cucurella Saseta,Chelsea,Fulham,2023-10-02,False,90,0.0,0.0,0.0,0.0,5,0.0,0.0,2.0,0,1,0,1.08,1,1.0,0.0,12.86,1.0,1.0,Chelsea,False,Burnley,,0.0
Marc Cucurella Saseta,Chelsea,Burnley,2023-10-07,False,90,0.0,0.0,0.0,0.02,1,0.0,1.0,3.1,0,0,1,0.75,1,1.2,0.0,22.5,0.5,0.0,Chelsea,True,Arsenal,,-0.11
Marc Cucurella Saseta,Chelsea,Arsenal,2023-10-21,True,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.2,0,0,2,1.06,1,1.2,0.0,30.0,0.33,2.0,Chelsea,True,Brentford,,0.79
Marc Cucurella Saseta,Chelsea,Brentford,2023-10-28,True,80,0.0,0.58,0.0,0.03,2,2.0,1.0,6.9,0,0,1,0.53,1,1.6,0.12,35.0,0.25,1.0,Chelsea,False,Tottenham,,-0.36
