name,team,opponent_team,date,was_home,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Lisandro Martínez,Man Utd,Wolverhampton,2023-08-14,True,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9,0,0,0,0.24,1,0.0,0.0,45.0,0.0,-1.0,Man Utd,False,Tottenham,,-0.36
Lisandro Martínez,Man Utd,Tottenham,2023-08-19,False,90,0.0,0.0,0.0,0.02,-1,0.0,1.0,2.5,0,0,2,1.8,1,-0.5,0.0,67.5,0.0,1.0,Man Utd,True,Nottingham Forest,,1.55
Lisandro Martínez,Man Utd,Nottingham Forest,2023-08-26,True,90,0.0,0.0,0.0,0.01,1,0.0,1.0,3.5,0,0,2,1.24,1,0.0,0.0,75.0,0.0,1.0,Man Utd,False,Arsenal,,-0.48
Lisandro Martínez,Man Utd,Arsenal,2023-09-03,False,66,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0,0,1,1.07,1,0.25,0.0,72.75,0.0,4.0,Man Utd,True,Brighton,,-0.66
Lisandro Martínez,Man Utd,Brighton,2023-09-16,True,84,0.0,0.0,1.0,0.02,4,0.0,1.0,3.5,0,0,3,1.16,1,1.0,0.2,75.0,0.0,0.0,Man Utd,False,Burnley,,0.0
Lisandro Martínez,Man Utd,Burnley,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.0,0.2,62.5,0.0,0.0,Man Utd,True,Crystal Palace,,0.88
Lisandro Martínez,Man Utd,Crystal Palace,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.2,0.2,53.57,0.0,0.0,Man Utd,True,Brentford,,0.79
Lisandro Martínez,Man Utd,Brentford,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.0,0.2,46.88,0.0,0.0,Man Utd,False,Sheffield,,-0.61
Lisandro Martínez,Man Utd,Sheffield,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.8,0.2,41.67,0.0,0.0,Man Utd,True,Manchester City,,-0.96
Lisandro Martínez,Man Utd,Manchester City,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,37.5,0.0,0.0,Man Utd,False,Fulham,,0.86
Lisandro Martínez,Man Utd,Fulham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,34.09,0.0,0.0,Man Utd,True,Luton,,
Lisandro Martínez,Man Utd,Luton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,31.25,0.0,0.0,Man Utd,False,Everton,,-0.24
Lisandro Martínez,Man Utd,Everton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,28.85,0.0,0.0,Man Utd,False,Newcastle United,,-0.41
Lisandro Martínez,Man Utd,Newcastle United,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,26.79,0.0,0.0,Man Utd,True,Chelsea,,-0.25
Lisandro Martínez,Man Utd,Chelsea,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,25.0,0.0,0.0,Man Utd,True,Bournemouth,,1.22
Lisandro Martínez,Man Utd,Bournemouth,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,23.44,0.0,0.0,Man Utd,False,Liverpool,,-1.01
Lisandro Martínez,Man Utd,Liverpool,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,22.06,0.0,0.0,Man Utd,False,West Ham,,-0.22
Lisandro Martínez,Man Utd,West Ham,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,20.83,0.0,0.0,Man Utd,True,Aston Villa,,0.64
Lisandro Martínez,Man Utd,Aston Villa,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,19.74,0.0,0.0,Man Utd,False,Nottingham Forest,,-0.55
Lisandro Martínez,Man Utd,Nottingham Forest,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,18.75,0.0,1.0,Man Utd,True,Tottenham,,0.69
Lisandro Martínez,Man Utd,Tottenham,2024-01-14,True,27,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.24,0,0.2,0.0,19.14,0.0,0.0,Man Utd,False,Wolverhampton,,-0.52
Lisandro Martínez,Man Utd,Wolverhampton,2024-02-01,False,85,0.0,0.0,0.0,0.0,0,0.0,0.0,2.4,0,0,2,1.97,1,0.2,0.0,22.14,0.0,6.0,Man Utd,True,West Ham,,0.49
Lisandro Martínez,Man Utd,West Ham,2024-02-04,True,70,0.0,0.0,0.0,0.0,6,0.0,0.0,3.1,0,1,0,1.4,1,1.4,0.0,24.22,0.12,0.0,Man Utd,False,Aston Villa,,0.29
Lisandro Martínez,Man Utd,Aston Villa,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.4,0.0,23.21,0.12,0.0,Man Utd,False,Luton,,
Lisandro Martínez,Man Utd,Luton,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.4,0.0,22.28,0.12,0.0,Man Utd,True,Fulham,,-0.13
Lisandro Martínez,Man Utd,Fulham,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,1.2,0.0,21.42,0.12,0.0,Man Utd,False,Manchester City,,-1.32
Lisandro Martínez,Man Utd,Manchester City,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,1.2,0.0,20.63,0.12,0.0,Man Utd,True,Everton,,0.53
Lisandro Martínez,Man Utd,Everton,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,19.89,0.12,1.0,Man Utd,False,Brentford,,-0.53
Lisandro Martínez,Man Utd,Brentford,2024-03-30,False,21,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1,0.92,0,0.2,0.0,19.93,0.11,0.0,Man Utd,False,Chelsea,,-0.85
Lisandro Martínez,Man Utd,Chelsea,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,19.27,0.11,0.0,Man Utd,True,Liverpool,,0.18
Lisandro Martínez,Man Utd,Liverpool,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,18.65,0.11,0.0,Man Utd,False,Bournemouth,,0.19
Lisandro Martínez,Man Utd,Bournemouth,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,18.06,0.11,0.0,Man Utd,True,Sheffield,,0.68
Lisandro Martínez,Man Utd,Sheffield,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.2,0.0,17.52,0.11,0.0,Man Utd,True,Burnley,,0.39
Lisandro Martínez,Man Utd,Burnley,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,17.0,0.11,0.0,Man Utd,False,Crystal Palace,,0.38
Lisandro Martínez,Man Utd,Crystal Palace,,False,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,16.51,0.11,0.0,Man Utd,True,Arsenal,,-0.11
Lisandro Martínez,Man Utd,Arsenal,,True,0,,,,,0,,,0.0,0,0,0,0.0,0,0.0,0.0,16.06,0.11,1.0,Man Utd,True,Newcastle United,,0.55
Lisandro Martínez,Man Utd,Newcastle United,2024-05-15,True,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1,0.14,0,0.2,0.0,15.81,0.1,1.0,Man Utd,False,Brighton,,-0.6
