name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Kalidou Koulibaly,Chelsea,Everton,2022-08-06,False,DC,74,0.0,0.04,0.0,0.0,6,1.0,0.0,3.9,0,1,0,0.0,False,0.0,0.0,74.0,1.0,0,0,0,0,8.0,Chelsea,True,Wolverhampton,0.07
Kalidou Koulibaly,Chelsea,Wolverhampton,2022-10-08,True,DC,90,0.0,0.03,0.0,0.02,8,1.0,1.0,3.9,2,1,0,0.0,False,6.0,0.04,82.0,1.0,0,0,0,0,0.0,Chelsea,False,Aston Villa,-1.37
Kalidou Koulibaly,Chelsea,Aston Villa,2022-10-16,False,Sub,45,0.0,0.0,0.0,0.0,0,0.0,0.0,1.3,0,0,0,0.0,False,7.0,0.04,69.67,1.0,0,0,0,0,6.0,Chelsea,False,Brentford,0.61
Kalidou Koulibaly,Chelsea,Brentford,2022-10-19,False,DC,90,0.0,0.0,0.0,0.06,6,0.0,1.0,3.5,0,1,0,0.0,False,4.67,0.02,74.75,1.0,0,0,0,0,0.0,Chelsea,True,Manchester United,-1.31
Kalidou Koulibaly,Chelsea,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,5.0,0.02,59.8,1.0,0,0,0,0,0.0,Chelsea,False,Brighton,1.01
Kalidou Koulibaly,Chelsea,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,4.0,0.01,49.83,1.0,0,0,0,0,0.0,Chelsea,True,Arsenal,2.1
Kalidou Koulibaly,Chelsea,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.8,0.01,42.71,1.0,0,0,0,0,1.0,Chelsea,False,Newcastle United,0.94
Kalidou Koulibaly,Chelsea,Newcastle United,2022-11-12,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,0,1,1.03,True,1.2,0.0,48.62,0.75,0,0,0,0,6.0,Chelsea,True,Bournemouth,-3.02
Kalidou Koulibaly,Chelsea,Bournemouth,2022-12-27,True,DC,90,0.0,0.02,0.0,0.0,6,1.0,0.0,2.1,0,1,0,0.53,True,1.4,0.0,53.22,0.8,0,0,0,0,2.0,Chelsea,False,Nottingham Forest,-0.41
Kalidou Koulibaly,Chelsea,Nottingham Forest,2023-01-01,False,DC,90,0.0,0.0,0.0,0.15,2,0.0,2.0,4.3,0,0,1,1.2,True,1.4,0.0,56.9,0.67,0,0,0,0,1.0,Chelsea,True,Manchester City,0.19
