name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ben Mee,Brentford,Leeds United,2022-08-07,False,DC,58,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9,0,0,2,0.0,False,0.0,0.0,58.0,0.0,0,0,0,0,1,Brentford,False,Newcastle United,0.38,-0.34
Ben Mee,Brentford,Newcastle United,2022-10-08,False,DC,70,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,3,0.0,False,0.0,0.0,64.0,0.0,0,0,0,0,6,Brentford,True,Brighton,0.05,-0.71
Ben Mee,Brentford,Brighton,2022-10-14,True,DC,90,0.0,0.06,0.0,0.0,6,1.0,0.0,3.4,0,1,0,0.0,False,0.5,0.0,72.67,0.5,0,0,0,0,6,Brentford,True,Chelsea,1.02,-0.25
Ben Mee,Brentford,Chelsea,2022-10-19,True,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.7,0,1,0,0.0,False,2.33,0.02,77.0,0.67,0,0,0,0,0,Brentford,False,Aston Villa,0.66,0.59
Ben Mee,Brentford,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,3.25,0.02,61.6,0.67,0,0,0,0,11,Brentford,True,Wolverhampton,1.93,-0.48
Ben Mee,Brentford,Wolverhampton,2022-10-29,True,DC,90,1.0,0.17,0.0,0.08,11,2.0,1.0,8.2,3,0,1,0.0,False,2.6,0.01,66.33,0.5,0,0,0,0,1,Brentford,False,Nottingham Forest,,
Ben Mee,Brentford,Nottingham Forest,2022-11-05,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0,0,2,0.0,False,4.8,0.05,69.71,0.4,0,0,0,0,5,Brentford,False,Manchester City,1.7,-1.26
Ben Mee,Brentford,Manchester City,2022-11-12,False,DC,90,0.0,0.0,0.0,0.0,5,0.0,0.0,3.2,0,0,1,1.61,True,4.8,0.05,72.25,0.33,0,0,0,0,1,Brentford,True,Tottenham,-0.82,1.07
Ben Mee,Brentford,Tottenham,2022-12-26,True,DC,90,0.0,0.0,0.0,0.04,1,0.0,1.0,3.4,0,0,2,1.07,True,4.6,0.03,74.22,0.29,0,0,0,0,6,Brentford,False,West Ham,-2.82,0.14
Ben Mee,Brentford,West Ham,2022-12-30,False,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.8,0,1,0,1.24,True,3.6,0.03,75.8,0.38,0,0,0,0,2,Brentford,True,Liverpool,-3.03,-0.53
