name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Sergio Gómez,Man City,Southampton,2022-10-08,True,Sub,20,0.0,0.06,0.0,0.0,1,1.0,0.0,0.7,0,0,0,0.0,False,0.0,0.0,20.0,0.0,0,0,0,0,0,Man City,False,Liverpool,0.57
Sergio Gómez,Man City,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.0,0.06,10.0,0.0,0,0,0,0,0,Man City,True,Brighton,-2.1
Sergio Gómez,Man City,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.5,0.03,6.67,0.0,0,0,0,0,0,Man City,False,Leeds United,-0.19
Sergio Gómez,Man City,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.33,0.02,5.0,0.0,0,0,0,0,0,Man City,True,Fulham,-1.5
Sergio Gómez,Man City,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.25,0.01,4.0,0.0,0,0,0,0,0,Man City,True,Brentford,0.69
Sergio Gómez,Man City,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.01,3.33,0.0,0,0,0,0,0,Man City,False,Leicester City,-3.74
Sergio Gómez,Man City,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,2.86,0.0,0,0,0,0,0,Man City,True,Everton,-1.11
Sergio Gómez,Man City,Everton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,2.5,0.0,0,0,0,0,0,Man City,False,Chelsea,-0.75
Sergio Gómez,Man City,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,2.22,0.0,0,0,0,0,0,Man City,False,Manchester United,-1.52
Sergio Gómez,Man City,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,Man City,True,Tottenham,1.5
Sergio Gómez,Man City,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.82,0.0,0,0,0,0,0,Man City,True,Wolverhampton,-3.86
Sergio Gómez,Man City,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.67,0.0,0,0,0,0,0,Man City,False,Tottenham,0.04
Sergio Gómez,Man City,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.54,0.0,0,0,0,0,0,Man City,True,Aston Villa,-1.8
Sergio Gómez,Man City,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.43,0.0,0,0,0,0,0,Man City,False,Arsenal,-1.52
Sergio Gómez,Man City,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.33,0.0,0,0,0,0,0,Man City,False,Nottingham Forest,0.39
Sergio Gómez,Man City,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.25,0.0,0,0,0,0,1,Man City,False,Bournemouth,-2.29
Sergio Gómez,Man City,Bournemouth,2023-02-25,False,Sub,35,0.0,0.08,0.0,0.0,1,2.0,0.0,1.2,0,0,1,0.81,False,0.0,0.0,3.24,0.0,0,0,0,0,0,Man City,True,Newcastle United,-3.3
Sergio Gómez,Man City,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.02,3.06,0.0,0,0,0,0,0,Man City,False,Crystal Palace,-1.0
Sergio Gómez,Man City,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.02,2.89,0.0,0,0,0,0,0,Man City,True,Liverpool,-1.11
Sergio Gómez,Man City,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.02,2.75,0.0,0,0,0,0,0,Man City,False,Newcastle United,-1.93
Sergio Gómez,Man City,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.02,2.62,0.0,0,0,0,0,1,Man City,False,Southampton,0.6
Sergio Gómez,Man City,Southampton,2023-04-08,False,Sub,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,0.0,False,0.2,0.02,2.91,0.0,0,0,0,0,1,Man City,True,Leeds United,-0.16
Sergio Gómez,Man City,Leeds United,2023-04-15,True,Sub,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,1,1.62,False,0.2,0.0,3.48,0.0,0,0,0,0,0,Man City,True,Arsenal,-3.0
Sergio Gómez,Man City,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,3.33,0.0,0,0,0,0,0,Man City,False,Fulham,-3.19
Sergio Gómez,Man City,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,3.2,0.0,0,0,0,0,0,Man City,True,West Ham,-1.87
Sergio Gómez,Man City,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,3.08,0.0,0,0,0,0,0,Man City,True,Leicester City,-3.61
Sergio Gómez,Man City,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,2.96,0.0,0,0,0,0,1,Man City,False,Everton,-2.05
Sergio Gómez,Man City,Everton,2023-05-14,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,False,0.2,0.0,2.89,0.0,0,0,0,0,7,Man City,True,Chelsea,-0.63
Sergio Gómez,Man City,Chelsea,2023-05-21,True,MC,77,0.0,0.02,0.0,0.02,7,1.0,1.0,2.3,1,1,0,1.08,True,0.2,0.0,5.45,1.0,0,0,0,0,1,Man City,False,Brighton,-3.49
Sergio Gómez,Man City,Brighton,2023-05-24,False,Sub,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,False,1.6,0.0,5.47,1.0,0,0,0,0,2,Man City,False,Brentford,-1.08
Sergio Gómez,Man City,Brentford,2023-05-28,False,AML,90,0.0,0.06,0.0,0.25,2,2.0,2.0,0.0,0,0,1,0.41,True,1.8,0.0,8.19,0.5,0,0,0,0,1,Man City,True,Crystal Palace,1.84
Sergio Gómez,Man City,Crystal Palace,2022-08-27,True,Sub,6,0.0,0.1,0.0,0.0,1,1.0,0.0,0.3,0,0,0,0.0,False,2.2,0.02,8.12,0.5,0,0,0,0,1,Man City,True,Nottingham Forest,-4.8
Sergio Gómez,Man City,Nottingham Forest,2022-08-31,True,Sub,22,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0,0,0,0.0,False,2.4,0.04,8.55,0.5,0,0,0,0,0,Man City,False,Aston Villa,0.61
Sergio Gómez,Man City,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.4,0.04,8.29,0.5,0,0,0,0,1,Man City,False,Wolverhampton,-1.76
Sergio Gómez,Man City,Wolverhampton,2022-09-17,False,Sub,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.0,False,1.0,0.03,8.31,0.5,0,0,0,0,3,Man City,True,Manchester United,-1.86
Sergio Gómez,Man City,Manchester United,2022-10-02,True,Sub,49,0.0,0.0,1.0,0.17,3,0.0,2.0,6.4,0,0,3,0.0,False,1.0,0.03,9.44,0.5,0,0,0,0,0,Man City,False,Burnley,-3.25
