name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Luke Mbete-Tabu,Man City,West Ham,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Southampton,-1.98,-0.38
Luke Mbete-Tabu,Man City,Southampton,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Liverpool,-0.75,-1.33
Luke Mbete-Tabu,Man City,Liverpool,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Brighton,-3.14,-0.71
Luke Mbete-Tabu,Man City,Brighton,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Leeds United,-0.78,-0.8
Luke Mbete-Tabu,Man City,Leeds United,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Fulham,,-0.3
Luke Mbete-Tabu,Man City,Fulham,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Brentford,-2.21,0.69
Luke Mbete-Tabu,Man City,Brentford,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Leicester City,-4.33,-0.05
Luke Mbete-Tabu,Man City,Leicester City,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Everton,-2.28,0.34
Luke Mbete-Tabu,Man City,Everton,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Chelsea,-2.24,-0.72
Luke Mbete-Tabu,Man City,Chelsea,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Bournemouth,,1.46
Luke Mbete-Tabu,Man City,Bournemouth,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Manchester United,-1.51,-0.1
Luke Mbete-Tabu,Man City,Manchester United,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Tottenham,6.86,1.07
Luke Mbete-Tabu,Man City,Tottenham,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Wolverhampton,-0.23,-0.48
Luke Mbete-Tabu,Man City,Wolverhampton,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Tottenham,0.63,-0.03
Luke Mbete-Tabu,Man City,Tottenham,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Aston Villa,0.75,0.55
Luke Mbete-Tabu,Man City,Aston Villa,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Arsenal,-0.86,-0.0
Luke Mbete-Tabu,Man City,Arsenal,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Nottingham Forest,,
Luke Mbete-Tabu,Man City,Nottingham Forest,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Bournemouth,,0.19
Luke Mbete-Tabu,Man City,Bournemouth,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Newcastle United,-4.65,0.73
Luke Mbete-Tabu,Man City,Newcastle United,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Crystal Palace,-0.84,0.13
Luke Mbete-Tabu,Man City,Crystal Palace,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Liverpool,,-0.53
Luke Mbete-Tabu,Man City,Liverpool,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Newcastle United,-2.55,-0.34
Luke Mbete-Tabu,Man City,Newcastle United,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Southampton,,-1.07
Luke Mbete-Tabu,Man City,Southampton,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Leeds United,0.66,-0.79
Luke Mbete-Tabu,Man City,Leeds United,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Arsenal,-4.53,0.36
Luke Mbete-Tabu,Man City,Arsenal,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Fulham,,1.37
Luke Mbete-Tabu,Man City,Fulham,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,West Ham,-2.19,0.63
Luke Mbete-Tabu,Man City,West Ham,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Leicester City,-6.74,0.83
Luke Mbete-Tabu,Man City,Leicester City,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Everton,,-0.63
Luke Mbete-Tabu,Man City,Everton,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Chelsea,,-0.25
Luke Mbete-Tabu,Man City,Chelsea,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Brighton,-5.24,-0.39
Luke Mbete-Tabu,Man City,Brighton,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Brentford,,-0.55
Luke Mbete-Tabu,Man City,Brentford,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Crystal Palace,2.59,0.81
Luke Mbete-Tabu,Man City,Crystal Palace,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Nottingham Forest,-4.96,
Luke Mbete-Tabu,Man City,Nottingham Forest,True,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Aston Villa,0.45,0.59
Luke Mbete-Tabu,Man City,Aston Villa,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,False,Wolverhampton,-3.6,-0.46
Luke Mbete-Tabu,Man City,Wolverhampton,False,0,0,0.0,0,0,0,0.0,False,0.0,Man City,True,Manchester United,-0.61,0.38
Luke Mbete-Tabu,Man City,Manchester United,True,0,0,0.0,0,0,0,0.0,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
