name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Kyle Walker,Man City,West Ham,2022-08-07,False,DR,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.4,0,1,0,0.0,False,0.0,0.0,90.0,1.0,0,0,0,0,0,Man City,True,Southampton,-3.23
Kyle Walker,Man City,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,6.0,0.0,45.0,1.0,0,0,0,0,0,Man City,False,Liverpool,0.57
Kyle Walker,Man City,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,3.0,0.0,30.0,1.0,0,0,0,0,0,Man City,True,Brighton,-2.1
Kyle Walker,Man City,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.0,0.0,22.5,1.0,0,0,0,0,0,Man City,False,Leeds United,-0.19
Kyle Walker,Man City,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.5,0.0,18.0,1.0,0,0,0,0,0,Man City,True,Fulham,-1.5
Kyle Walker,Man City,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.2,0.0,15.0,1.0,0,0,0,0,0,Man City,True,Brentford,0.69
Kyle Walker,Man City,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,12.86,1.0,0,0,0,0,0,Man City,False,Leicester City,-3.74
Kyle Walker,Man City,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,11.25,1.0,0,0,0,0,0,Man City,True,Everton,-1.11
Kyle Walker,Man City,Everton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,10.0,1.0,0,0,0,0,1,Man City,False,Chelsea,-0.75
Kyle Walker,Man City,Chelsea,2023-01-05,False,DC,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.24,True,0.0,0.0,13.5,1.0,0,0,0,0,6,Man City,True,Bournemouth,-4.45
Kyle Walker,Man City,Bournemouth,2022-08-13,True,DR,81,0.0,0.0,0.0,0.02,6,0.0,1.0,2.9,0,1,0,0.0,False,0.2,0.0,19.64,1.0,0,0,0,0,1,Man City,False,Manchester United,-1.52
Kyle Walker,Man City,Manchester United,2023-01-14,False,DR,90,0.0,0.01,0.0,0.02,1,1.0,1.0,3.3,0,0,2,1.75,True,1.4,0.0,25.5,0.67,0,0,0,0,1,Man City,True,Tottenham,1.5
Kyle Walker,Man City,Tottenham,2023-01-19,True,Sub,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.0,False,1.6,0.0,24.08,0.67,0,0,0,0,0,Man City,True,Wolverhampton,-3.86
Kyle Walker,Man City,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.8,0.0,22.36,0.67,0,0,0,0,1,Man City,False,Tottenham,0.04
Kyle Walker,Man City,Tottenham,2023-02-05,False,DR,90,0.0,0.02,0.0,0.0,1,1.0,0.0,3.0,0,0,1,1.48,True,1.8,0.0,26.87,0.5,0,0,0,0,2,Man City,True,Aston Villa,-1.8
Kyle Walker,Man City,Aston Villa,2023-02-12,True,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.6,0,0,1,0.28,True,1.8,0.01,30.81,0.4,0,0,0,0,1,Man City,False,Arsenal,-1.52
Kyle Walker,Man City,Arsenal,2023-02-15,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,1,1.62,True,1.0,0.01,34.29,0.33,0,0,0,0,2,Man City,False,Nottingham Forest,0.39
Kyle Walker,Man City,Nottingham Forest,2023-02-18,False,DC,90,0.0,0.0,0.0,0.04,2,0.0,1.0,5.0,0,0,1,0.98,True,1.0,0.0,37.39,0.29,0,0,0,0,1,Man City,False,Bournemouth,-2.29
Kyle Walker,Man City,Bournemouth,2023-02-25,False,Sub,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,1,0.19,False,1.2,0.0,35.95,0.29,0,0,0,0,6,Man City,True,Newcastle United,-3.3
Kyle Walker,Man City,Newcastle United,2023-03-04,True,DR,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.1,0,1,0,0.43,True,1.4,0.0,38.65,0.38,0,0,0,0,1,Man City,False,Crystal Palace,-1.0
Kyle Walker,Man City,Crystal Palace,2023-03-11,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,False,2.4,0.0,36.86,0.38,0,0,0,0,0,Man City,True,Liverpool,-1.11
Kyle Walker,Man City,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.2,0.0,35.18,0.38,0,0,0,0,1,Man City,False,Newcastle United,-1.93
Kyle Walker,Man City,Newcastle United,2022-08-21,False,DR,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,3,0.0,False,2.0,0.0,37.57,0.33,0,0,0,0,1,Man City,False,Southampton,0.6
Kyle Walker,Man City,Southampton,2023-04-08,False,Sub,34,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,1,0.14,False,1.8,0.0,37.42,0.33,0,0,0,0,2,Man City,True,Leeds United,-0.16
Kyle Walker,Man City,Leeds United,2023-04-15,True,AMR,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,0,1,2.22,True,1.8,0.0,39.52,0.3,0,0,0,0,2,Man City,True,Arsenal,-3.0
Kyle Walker,Man City,Arsenal,2023-04-26,True,DR,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,0,1,0.48,True,1.0,0.0,41.46,0.27,0,0,0,0,1,Man City,False,Fulham,-3.19
Kyle Walker,Man City,Fulham,2023-04-30,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,1,0.17,True,1.2,0.0,43.26,0.25,0,0,0,0,6,Man City,True,West Ham,-1.87
Kyle Walker,Man City,West Ham,2023-05-03,True,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.7,0,1,0,0.36,True,1.4,0.0,44.93,0.31,0,0,0,0,1,Man City,True,Leicester City,-3.61
Kyle Walker,Man City,Leicester City,2023-05-06,True,Sub,36,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,1,0.15,False,2.4,0.0,44.62,0.31,0,0,0,0,6,Man City,False,Everton,-2.05
Kyle Walker,Man City,Everton,2023-05-14,False,DR,90,0.0,0.02,0.0,0.0,6,1.0,0.0,2.6,0,1,0,1.78,True,2.4,0.0,46.13,0.36,0,0,0,0,6,Man City,True,Chelsea,-0.63
Kyle Walker,Man City,Chelsea,2023-05-21,True,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.2,0,1,0,1.23,True,3.2,0.0,47.55,0.4,0,0,0,0,2,Man City,False,Brighton,-3.49
Kyle Walker,Man City,Brighton,2023-05-24,False,DR,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.5,0,0,1,2.53,True,4.0,0.0,48.88,0.38,0,0,0,0,2,Man City,False,Brentford,-1.08
Kyle Walker,Man City,Brentford,2023-05-28,False,DC,90,0.0,0.02,0.0,0.04,2,1.0,1.0,0.0,0,0,1,0.41,True,4.2,0.0,50.12,0.35,0,0,0,0,1,Man City,True,Crystal Palace,1.84
Kyle Walker,Man City,Crystal Palace,2022-08-27,True,DR,90,0.0,0.0,0.0,0.07,1,0.0,1.0,3.3,0,0,2,0.0,False,3.4,0.01,51.29,0.33,0,0,0,0,6,Man City,True,Nottingham Forest,-4.8
Kyle Walker,Man City,Nottingham Forest,2022-08-31,True,DR,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.7,0,1,0,0.0,False,3.4,0.01,52.4,0.37,0,0,0,0,2,Man City,False,Aston Villa,0.61
Kyle Walker,Man City,Aston Villa,2022-09-03,False,DR,79,0.0,0.25,0.0,0.02,2,1.0,1.0,2.7,0,0,1,0.0,False,3.4,0.0,53.14,0.35,0,0,0,0,0,Man City,False,Wolverhampton,-1.76
Kyle Walker,Man City,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.6,0.05,51.7,0.35,0,0,0,0,1,Man City,True,Manchester United,-1.86
Kyle Walker,Man City,Manchester United,2022-10-02,True,DR,40,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.0,False,2.2,0.05,51.39,0.35,0,0,0,0,6,Man City,False,Burnley,-3.25
