name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Rob Holding,Arsenal,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,Arsenal,True,Liverpool,1.96,-0.53
Rob Holding,Arsenal,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,1,Arsenal,False,Leicester City,-3.95,
Rob Holding,Arsenal,Leicester City,2022-10-16,False,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,False,0.0,0.0,2.67,0.0,0,0,0,0,0,Arsenal,False,Southampton,2.15,-1.07
Rob Holding,Arsenal,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.33,0.0,2.0,0.0,0,0,0,0,0,Arsenal,True,Nottingham Forest,,
Rob Holding,Arsenal,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.25,0.0,1.6,0.0,0,0,0,0,1,Arsenal,False,Chelsea,-3.91,-0.72
Rob Holding,Arsenal,Chelsea,2022-11-06,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,False,0.2,0.0,1.5,0.0,0,0,0,0,0,Arsenal,False,Wolverhampton,-1.32,-0.46
Rob Holding,Arsenal,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,1.29,0.0,0,0,0,0,0,Arsenal,True,West Ham,-2.46,
Rob Holding,Arsenal,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,1.12,0.0,0,0,0,0,1,Arsenal,False,Brighton,-0.75,-0.39
Rob Holding,Arsenal,Brighton,2022-12-31,False,Sub,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.14,False,0.2,0.0,1.33,0.0,0,0,0,0,0,Arsenal,True,Newcastle United,-2.77,
Rob Holding,Arsenal,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,1.2,0.0,0,0,0,0,0,Arsenal,True,Leeds United,-3.81,
Rob Holding,Arsenal,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,1.09,0.0,0,0,0,0,0,Arsenal,False,Tottenham,3.44,-0.03
Rob Holding,Arsenal,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,1.0,0.0,0,0,0,0,1,Arsenal,True,Manchester United,-1.99,
Rob Holding,Arsenal,Manchester United,2023-01-22,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,False,0.2,0.0,1.0,0.0,0,0,0,0,0,Arsenal,False,Everton,1.42,-0.63
Rob Holding,Arsenal,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,0.93,0.0,0,0,0,0,0,Arsenal,True,Brentford,-1.07,0.69
Rob Holding,Arsenal,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,0.87,0.0,0,0,0,0,0,Arsenal,True,Manchester City,0.98,
Rob Holding,Arsenal,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,0.81,0.0,0,0,0,0,1,Arsenal,False,Aston Villa,-0.61,
Rob Holding,Arsenal,Aston Villa,2023-02-18,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,False,0.2,0.0,0.82,0.0,0,0,0,0,0,Arsenal,False,Leeds United,-2.61,
Rob Holding,Arsenal,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,0.78,0.0,0,0,0,0,0,Arsenal,True,Everton,-3.92,0.34
Rob Holding,Arsenal,Everton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,0.74,0.0,0,0,0,0,0,Arsenal,True,Bournemouth,,1.46
Rob Holding,Arsenal,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,0.7,0.0,0,0,0,0,0,Arsenal,False,Fulham,,1.37
Rob Holding,Arsenal,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,0.67,0.0,0,0,0,0,2,Arsenal,True,Crystal Palace,-0.14,
Rob Holding,Arsenal,Crystal Palace,2023-03-19,True,DC,90,0.0,0.1,0.0,0.0,2,1.0,0.0,2.9,0,0,1,0.6,True,0.2,0.0,4.73,0.0,0,0,0,0,2,Arsenal,True,Leicester City,,
Rob Holding,Arsenal,Leicester City,2023-04-01,True,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.3,0,0,1,0.78,True,0.4,0.02,8.43,0.0,0,0,0,0,0,Arsenal,False,Bournemouth,-3.74,0.19
Rob Holding,Arsenal,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.8,0.02,8.08,0.0,0,0,0,0,1,Arsenal,False,Liverpool,4.27,-1.33
Rob Holding,Arsenal,Liverpool,2023-04-09,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.4,0,0,2,3.96,True,0.8,0.02,11.36,0.0,0,0,0,0,1,Arsenal,False,West Ham,,
