name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Liam Cooper,Leeds,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,1.0,Leeds,False,Crystal Palace,-1.48,0.13
Liam Cooper,Leeds,Crystal Palace,2022-10-09,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,2,0.0,False,0.0,0.0,45.0,0.0,0,0,0,0,2.0,Leeds,True,Arsenal,-2.44,0.36
Liam Cooper,Leeds,Arsenal,2022-10-16,True,DC,90,0.0,0.0,0.0,0.11,2,0.0,1.0,2.9,0,0,1,0.0,False,0.5,0.0,60.0,0.0,0,0,0,0,1.0,Leeds,False,Leeds United,,-0.8
Liam Cooper,Leeds,Leeds United,2022-10-20,False,Sub,45,0.0,0.38,0.0,0.07,1,2.0,1.0,6.0,0,0,0,0.0,False,1.0,0.0,56.25,0.0,0,0,0,0,0.0,Leeds,True,Fulham,,-0.3
Liam Cooper,Leeds,Fulham,2022-10-23,True,DC,90,0.0,0.05,0.0,0.08,0,1.0,1.0,3.7,0,0,3,0.0,False,1.0,0.09,63.0,0.0,0,0,0,0,2.0,Leeds,False,Liverpool,1.31,-1.33
Liam Cooper,Leeds,Liverpool,2022-10-29,False,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,1,0.0,False,0.8,0.09,67.5,0.0,0,0,0,0,7.0,Leeds,True,Bournemouth,,1.46
Liam Cooper,Leeds,Bournemouth,2022-11-05,True,DC,90,1.0,0.11,0.0,0.0,7,2.0,0.0,8.7,0,0,3,0.0,False,1.2,0.09,70.71,0.0,0,0,0,0,0.0,Leeds,False,Tottenham,0.01,-0.03
Liam Cooper,Leeds,Tottenham,2022-11-12,False,DC,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.7,0,0,4,1.86,True,2.4,0.11,73.12,0.0,0,0,0,0,1.0,Leeds,True,Manchester City,2.49,-1.17
Liam Cooper,Leeds,Manchester City,2022-12-28,True,DC,71,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,3,3.38,True,2.0,0.11,72.89,0.0,0,0,0,0,7.0,Leeds,False,Newcastle United,-5.11,-0.34
Liam Cooper,Leeds,Newcastle United,2022-12-31,False,DC,90,0.0,0.0,0.0,0.0,7,0.0,0.0,2.4,1,1,0,2.01,True,2.0,0.03,74.6,0.12,0,0,0,0,0.0,Leeds,True,West Ham,-2.86,0.63
Liam Cooper,Leeds,West Ham,2023-01-04,True,DC,90,0.0,0.37,0.0,0.05,0,3.0,1.0,7.8,0,0,2,1.42,True,3.4,0.02,76.0,0.11,0,0,0,0,0.0,Leeds,False,Southampton,-2.03,-1.07
Liam Cooper,Leeds,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,3.0,0.1,69.67,0.11,0,0,0,0,1.0,Leeds,False,Aston Villa,-1.61,0.59
Liam Cooper,Leeds,Aston Villa,2023-01-13,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,2,1.28,True,1.6,0.07,71.23,0.1,0,0,0,0,0.0,Leeds,True,Brentford,-0.12,0.69
Liam Cooper,Leeds,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.8,0.07,66.14,0.1,0,0,0,0,2.0,Leeds,False,Nottingham Forest,,
Liam Cooper,Leeds,Nottingham Forest,2023-02-05,False,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.6,0,0,1,0.27,True,1.6,0.07,67.73,0.09,0,0,0,0,0.0,Leeds,False,Manchester United,2.58,-0.1
Liam Cooper,Leeds,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.07,63.5,0.09,0,0,0,0,0.0,Leeds,True,Manchester United,1.66,0.38
Liam Cooper,Leeds,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.0,59.76,0.09,0,0,0,0,0.0,Leeds,False,Everton,1.15,-0.63
Liam Cooper,Leeds,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.0,56.44,0.09,0,0,0,0,0.0,Leeds,True,Southampton,-3.43,-0.38
Liam Cooper,Leeds,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,53.47,0.09,0,0,0,0,0.0,Leeds,False,Chelsea,-1.33,-0.72
Liam Cooper,Leeds,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,50.8,0.09,0,0,0,0,0.0,Leeds,True,Brighton,-4.64,-0.71
Liam Cooper,Leeds,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,48.38,0.09,0,0,0,0,0.0,Leeds,False,Wolverhampton,-3.79,-0.46
Liam Cooper,Leeds,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,46.18,0.09,0,0,0,0,1.0,Leeds,False,Arsenal,0.14,-0.0
Liam Cooper,Leeds,Arsenal,2023-04-01,False,Sub,16,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,1,0.15,False,0.0,0.0,44.87,0.09,0,0,0,0,0.0,Leeds,True,Nottingham Forest,1.75,
Liam Cooper,Leeds,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,43.0,0.09,0,0,0,0,0.0,Leeds,True,Chelsea,-0.38,-0.25
Liam Cooper,Leeds,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,41.28,0.09,0,0,0,0,0.0,Leeds,True,Crystal Palace,1.78,0.81
Liam Cooper,Leeds,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,39.69,0.09,0,0,0,0,0.0,Leeds,True,Liverpool,0.62,-0.53
Liam Cooper,Leeds,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,38.22,0.09,0,0,0,0,0.0,Leeds,False,Fulham,,1.37
Liam Cooper,Leeds,Fulham,2023-04-22,False,DC,90,0.0,0.01,0.0,0.11,0,1.0,1.0,6.1,0,0,2,1.68,True,0.2,0.0,40.07,0.08,0,0,0,0,1.0,Leeds,True,Leeds United,,-0.79
Liam Cooper,Leeds,Leeds United,2023-04-25,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,1,2.1,True,0.0,0.0,41.79,0.08,0,0,0,0,0.0,Leeds,False,Bournemouth,0.09,0.19
Liam Cooper,Leeds,Bournemouth,2023-04-30,False,DC,33,0.0,0.0,0.0,0.0,0,0.0,0.0,1.5,0,0,2,0.62,True,0.2,0.0,41.5,0.08,0,0,0,0,0.0,Leeds,False,Manchester City,4.57,-1.26
Liam Cooper,Leeds,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,40.16,0.08,0,0,0,0,0.0,Leeds,True,Newcastle United,-0.68,0.73
Liam Cooper,Leeds,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,38.91,0.08,0,0,0,0,0.0,Leeds,False,West Ham,0.82,0.14
Liam Cooper,Leeds,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,37.73,0.08,0,0,0,0,-1.0,Leeds,True,Tottenham,-4.61,1.07
Liam Cooper,Leeds,Tottenham,2023-05-28,True,DC,90,0.0,0.0,0.0,0.0,-1,0.0,0.0,0.0,0,0,4,2.12,True,0.2,0.0,39.26,0.07,0,0,0,0,0.0,Leeds,False,Brighton,1.41,-0.39
Liam Cooper,Leeds,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,-0.2,0.0,38.14,0.07,0,0,0,0,0.0,Leeds,True,Everton,,0.34
Liam Cooper,Leeds,Everton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,-0.2,0.0,37.08,0.07,0,0,0,0,0.0,Leeds,False,Brentford,-0.35,-0.55
Liam Cooper,Leeds,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,-0.2,0.0,36.08,0.07,0,0,0,0,6.0,Leeds,True,Aston Villa,,0.55
Liam Cooper,Leeds,Aston Villa,2022-10-02,True,DC,90,0.0,0.03,0.0,0.0,6,1.0,0.0,2.1,0,1,0,0.0,False,-0.2,0.0,37.5,0.13,0,0,0,0,,Chelsea,True,Liverpool,,-0.53
