name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Thilo Kehrer,West Ham,Fulham,2022-10-09,True,DR,90,0.0,0.06,0.0,0.12,1,1.0,1.0,3.9,0,0,1,0.0,False,0.0,0.0,90.0,0.0,0,0,0,0,3,West Ham,False,Southampton,0.96,-1.07
Thilo Kehrer,West Ham,Southampton,2022-10-16,False,DC,90,0.0,0.0,0.0,0.0,3,0.0,0.0,1.8,1,0,1,0.0,False,1.0,0.06,90.0,0.0,0,0,0,0,2,West Ham,False,Liverpool,0.66,-1.33
Thilo Kehrer,West Ham,Liverpool,2022-10-19,False,DC,90,0.0,0.39,0.0,0.0,2,1.0,0.0,2.2,0,0,1,0.0,False,2.0,0.03,90.0,0.0,0,0,0,0,6,West Ham,True,Bournemouth,,1.46
Thilo Kehrer,West Ham,Bournemouth,2022-10-24,True,DC,90,0.0,0.01,0.0,0.0,6,1.0,0.0,1.1,0,1,0,0.0,False,2.0,0.15,90.0,0.25,0,0,0,0,1,West Ham,False,Manchester United,2.8,
Thilo Kehrer,West Ham,Manchester United,2022-10-30,False,DR,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,1,0.0,False,3.0,0.11,90.0,0.2,0,0,0,0,1,West Ham,True,Crystal Palace,2.25,
Thilo Kehrer,West Ham,Crystal Palace,2022-11-06,True,DR,90,0.0,0.03,0.0,0.0,1,1.0,0.0,3.4,0,0,2,0.0,False,2.6,0.09,90.0,0.17,0,0,0,0,1,West Ham,True,Leeds United,-5.24,
Thilo Kehrer,West Ham,Leeds United,2022-11-12,True,DR,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,2,1.78,True,2.6,0.09,90.0,0.14,0,0,0,0,1,West Ham,False,Arsenal,4.81,-0.0
Thilo Kehrer,West Ham,Arsenal,2022-12-26,False,DC,90,0.0,0.01,0.0,0.0,1,1.0,0.0,0.4,0,0,3,2.1,True,2.2,0.09,90.0,0.12,0,0,0,0,0,West Ham,True,Brentford,3.83,0.69
Thilo Kehrer,West Ham,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.0,0.01,80.0,0.12,0,0,0,0,1,West Ham,False,Leicester City,-1.82,
Thilo Kehrer,West Ham,Leicester City,2023-01-04,False,DL,90,0.0,0.05,0.0,0.0,1,1.0,0.0,1.5,0,0,2,1.48,True,0.8,0.01,81.0,0.11,0,0,0,0,0,West Ham,False,Wolverhampton,4.02,-0.46
Thilo Kehrer,West Ham,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.8,0.02,73.64,0.11,0,0,0,0,0,West Ham,True,Everton,-1.75,0.34
Thilo Kehrer,West Ham,Everton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.01,67.5,0.11,0,0,0,0,1,West Ham,False,Newcastle United,-0.75,
Thilo Kehrer,West Ham,Newcastle United,2023-02-04,False,DC,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,1,0.38,True,0.4,0.01,65.77,0.11,0,0,0,0,2,West Ham,True,Chelsea,-1.67,-0.25
Thilo Kehrer,West Ham,Chelsea,2023-02-11,True,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.8,0,0,1,1.15,True,0.4,0.01,67.5,0.1,0,0,0,0,1,West Ham,False,Tottenham,5.86,-0.03
Thilo Kehrer,West Ham,Tottenham,2023-02-19,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.8,0,0,2,1.48,True,0.8,0.01,69.0,0.09,0,0,0,0,0,West Ham,True,Nottingham Forest,,
Thilo Kehrer,West Ham,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.8,0.0,64.69,0.09,0,0,0,0,0,West Ham,False,Brighton,4.06,-0.39
Thilo Kehrer,West Ham,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.8,0.0,60.88,0.09,0,0,0,0,2,West Ham,True,Aston Villa,-0.6,
Thilo Kehrer,West Ham,Aston Villa,2023-03-12,True,DR,90,0.0,0.0,0.0,0.04,2,0.0,1.0,3.2,0,0,1,1.58,True,0.8,0.0,62.5,0.08,0,0,0,0,11,West Ham,True,Southampton,3.84,-0.38
Thilo Kehrer,West Ham,Southampton,2023-04-02,True,DR,90,0.0,0.0,1.0,0.15,11,0.0,2.0,5.7,2,1,0,0.39,True,1.0,0.0,63.95,0.15,0,0,0,0,1,West Ham,True,Newcastle United,0.1,
Thilo Kehrer,West Ham,Newcastle United,2023-04-05,True,DR,62,0.0,0.0,0.0,0.0,1,0.0,0.0,1.4,0,0,3,2.46,True,2.8,0.2,63.85,0.14,0,0,0,0,0,West Ham,True,Brighton,-0.14,-0.71
Thilo Kehrer,West Ham,Brighton,2022-08-21,True,DC,90,0.0,0.0,0.0,0.0,0,0.0,0.0,0.7,0,0,2,0.0,False,2.8,0.2,65.1,0.13,0,0,0,0,0,West Ham,False,Fulham,,1.37
Thilo Kehrer,West Ham,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.8,0.2,62.14,0.13,0,0,0,0,4,West Ham,True,Arsenal,,0.36
Thilo Kehrer,West Ham,Arsenal,2023-04-16,True,DC,90,0.0,0.0,1.0,0.26,4,0.0,1.0,4.2,0,0,2,2.82,True,2.8,0.2,63.35,0.12,0,0,0,0,1,West Ham,False,Bournemouth,,0.19
Thilo Kehrer,West Ham,Bournemouth,2023-04-23,False,Sub,7,0.0,0.0,0.0,0.07,1,0.0,1.0,2.4,0,0,0,0.07,False,3.2,0.4,61.0,0.12,0,0,0,0,0,West Ham,True,Liverpool,-1.96,-0.53
Thilo Kehrer,West Ham,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.2,0.2,58.56,0.12,0,0,0,0,0,West Ham,False,Crystal Palace,,
Thilo Kehrer,West Ham,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.0,0.2,56.31,0.12,0,0,0,0,1,West Ham,False,Manchester City,3.95,
Thilo Kehrer,West Ham,Manchester City,2023-05-03,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,3,2.32,True,1.0,0.2,57.56,0.12,0,0,0,0,6,West Ham,True,Manchester United,2.79,
Thilo Kehrer,West Ham,Manchester United,2023-05-07,True,DR,90,0.0,0.0,0.0,0.01,6,0.0,1.0,3.2,0,1,0,1.19,True,1.2,0.2,58.71,0.17,0,0,0,0,0,West Ham,False,Brentford,,-0.55
Thilo Kehrer,West Ham,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.6,0.0,56.69,0.17,0,0,0,0,1,West Ham,True,Leicester City,,
Thilo Kehrer,West Ham,Leicester City,2023-05-21,True,Sub,45,0.0,0.08,0.0,0.0,1,1.0,0.0,1.4,0,0,0,0.54,False,1.4,0.0,56.3,0.17,0,0,0,0,1,West Ham,False,Leeds United,,
Thilo Kehrer,West Ham,Leeds United,2023-05-28,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,2,1.44,True,1.6,0.02,57.39,0.16,0,0,0,0,6,West Ham,False,Aston Villa,-2.62,
Thilo Kehrer,West Ham,Aston Villa,2022-08-28,False,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.4,0,1,0,0.0,False,1.8,0.02,58.41,0.2,0,0,0,0,0,West Ham,True,Tottenham,-2.08,1.07
Thilo Kehrer,West Ham,Tottenham,2022-08-31,True,DC,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.1,0,0,1,0.0,False,2.8,0.02,59.36,0.19,0,0,0,0,0,West Ham,False,Chelsea,-1.22,-0.72
Thilo Kehrer,West Ham,Chelsea,2022-09-03,False,DC,90,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9,0,0,2,0.0,False,1.6,0.02,60.26,0.18,0,0,0,0,2,West Ham,False,Everton,-0.01,-0.63
Thilo Kehrer,West Ham,Everton,2022-09-18,False,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.8,0,0,1,0.0,False,1.6,0.02,61.11,0.17,0,0,0,0,10,West Ham,True,Wolverhampton,-3.77,-0.48
Thilo Kehrer,West Ham,Wolverhampton,2022-10-01,True,DR,90,0.0,0.02,0.0,0.05,10,1.0,1.0,4.1,1,1,0,0.0,False,1.8,0.0,61.92,0.21,0,0,0,0,1,West Ham,False,Bournemouth,,0.19
