name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Illia Zabarnyi,Bournemouth,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth,True,Newcastle United,
Illia Zabarnyi,Bournemouth,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth,False,Wolverhampton,
Illia Zabarnyi,Bournemouth,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth,True,Manchester City,
Illia Zabarnyi,Bournemouth,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth,False,Arsenal,
Illia Zabarnyi,Bournemouth,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth,True,Liverpool,
Illia Zabarnyi,Bournemouth,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth,False,Aston Villa,
Illia Zabarnyi,Bournemouth,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,Bournemouth,True,Fulham,
Illia Zabarnyi,Bournemouth,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,1,Bournemouth,True,Brighton,
Illia Zabarnyi,Bournemouth,Brighton,2023-04-04,True,Sub,5,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,0.94,False,0.0,0.0,0.56,0.0,0,0,0,0,0,Bournemouth,False,Leeds United,
Illia Zabarnyi,Bournemouth,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,0.5,0.0,0,0,0,0,0,Bournemouth,False,Tottenham,
Illia Zabarnyi,Bournemouth,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,0.45,0.0,0,0,0,0,0,Bournemouth,True,West Ham,
Illia Zabarnyi,Bournemouth,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,0.42,0.0,0,0,0,0,1,Bournemouth,False,Southampton,
Illia Zabarnyi,Bournemouth,Southampton,2023-04-27,False,Sub,22,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.15,False,0.2,0.0,2.08,0.0,0,0,0,0,0,Bournemouth,True,Leicester City,
Illia Zabarnyi,Bournemouth,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,1.93,0.0,0,0,0,0,0,Bournemouth,True,Chelsea,
Illia Zabarnyi,Bournemouth,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,1.8,0.0,0,0,0,0,1,Bournemouth,False,Crystal Palace,
Illia Zabarnyi,Bournemouth,Crystal Palace,2023-05-13,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,2,1.54,True,0.2,0.0,7.31,0.0,0,0,0,0,2,Bournemouth,True,Manchester United,
Illia Zabarnyi,Bournemouth,Manchester United,2023-05-20,True,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.9,0,0,1,1.49,True,0.4,0.0,12.18,0.0,0,0,0,0,2,Bournemouth,False,Everton,
Illia Zabarnyi,Bournemouth,Everton,2023-05-28,False,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0,1,1.0,True,0.8,0.0,16.5,0.0,0,0,0,0,2,Bournemouth,True,West Ham,
