name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Sven Botman,Newcastle,Nottingham Forest,2022-08-06,True,Sub,1,0,0.0,0,0.0,1,0,0,0.1,0,0,0,0.0,False,0.0,0.0,1.0,0.0,0,0,0,0,2
Sven Botman,Newcastle,Brentford,2022-10-08,True,DC,90,0,0.1,0,0.0,2,2,0,5.9,0,0,1,0.0,False,1.0,0.0,45.5,0.0,0,0,0,0,7
Sven Botman,Newcastle,Manchester United,2022-10-16,False,DC,90,0,0.0,0,0.1,7,0,1,3.5,1,1,0,0.0,False,1.5,0.05,60.33,0.5,0,0,0,0,7
Sven Botman,Newcastle,Everton,2022-10-19,True,DC,90,0,0.0,0,0.1,7,0,2,4.1,1,1,0,0.0,False,3.33,0.03,67.75,0.67,0,0,0,0,2
Sven Botman,Newcastle,Tottenham,2022-10-23,False,DC,90,0,0.0,0,0.08,2,0,1,3.4,0,0,1,0.0,False,4.25,0.02,72.2,0.5,0,0,0,0,6
Sven Botman,Newcastle,Aston Villa,2022-10-29,True,DC,70,0,0.0,0,0.0,6,0,0,0.8,0,1,0,0.0,False,3.8,0.02,71.83,0.6,0,0,0,0,2
Sven Botman,Newcastle,Southampton,2022-11-06,False,DC,90,0,0.0,0,0.0,2,0,0,2.1,0,0,1,0.0,False,4.8,0.02,74.43,0.5,0,0,0,0,7
Sven Botman,Newcastle,Chelsea,2022-11-12,True,DC,86,0,0.0,0,0.0,7,0,0,1.7,1,1,0,0.3,True,4.8,0.0,75.88,0.57,0,0,0,0,6
Sven Botman,Newcastle,Leeds United,2022-12-26,False,DC,90,0,0.06,0,0.0,6,1,0,2.1,0,1,0,0.52,True,4.8,0.0,77.44,0.62,0,0,0,0,6
Sven Botman,Newcastle,Leicester City,2022-12-31,True,DC,90,0,0.28,0,0.0,6,1,0,3.6,0,1,0,0.47,True,4.6,0.01,78.7,0.67,0,0,0,0,6
Sven Botman,Newcastle,Arsenal,2023-01-03,False,DC,90,0,0.0,0,0.0,6,0,0,1.8,0,1,0,1.13,True,5.4,0.07,79.73,0.7,0,0,0,0,7
Sven Botman,Newcastle,Brighton,2022-08-13,False,DC,90,0,0.0,0,0.0,7,0,0,1.2,1,1,0,0.0,False,5.4,0.07,80.58,0.73,0,0,0,0,6
Sven Botman,Newcastle,Fulham,2023-01-15,True,DC,90,0,0.0,0,0.0,6,0,0,2.2,0,1,0,1.14,True,6.4,0.07,81.31,0.75,0,0,0,0,6
Sven Botman,Newcastle,Crystal Palace,2023-01-21,False,DC,90,0,0.03,0,0.0,6,1,0,2.9,0,1,0,0.3,True,6.2,0.07,81.93,0.77,0,0,0,0,2
Sven Botman,Newcastle,West Ham,2023-02-04,True,DC,90,0,0.04,0,0.0,2,1,0,3.3,0,0,1,1.01,True,6.2,0.06,82.47,0.71,0,0,0,0,1
Sven Botman,Newcastle,Bournemouth,2023-02-11,False,DC,90,0,0.01,0,0.01,1,1,1,5.0,0,0,1,1.83,True,5.4,0.01,82.94,0.67,0,0,0,0,1
Sven Botman,Newcastle,Liverpool,2023-02-18,True,DC,90,0,0.05,0,0.0,1,1,0,2.5,0,0,2,2.37,True,4.4,0.02,83.35,0.62,0,0,0,0,1
Sven Botman,Newcastle,Manchester City,2023-03-04,False,DC,90,0,0.0,0,0.0,1,0,0,2.4,0,0,2,1.34,True,3.2,0.03,83.72,0.59,0,0,0,0,2
Sven Botman,Newcastle,Wolverhampton,2023-03-12,True,DC,90,0,0.48,0,0.0,2,2,0,1.8,0,0,1,1.12,True,2.2,0.03,84.05,0.56,0,0,0,0,2
Sven Botman,Newcastle,Nottingham Forest,2023-03-17,False,DC,90,0,0.0,0,0.0,2,0,0,0.4,0,0,1,0.38,True,1.4,0.12,84.35,0.53,0,0,0,0,7
Sven Botman,Newcastle,Manchester United,2023-04-02,True,DC,90,0,0.0,0,0.0,7,0,0,1.7,1,1,0,0.43,True,1.4,0.11,84.62,0.55,0,0,0,0,2
Sven Botman,Newcastle,West Ham,2023-04-05,False,DC,90,0,0.0,0,0.04,2,0,1,2.9,0,0,1,0.81,True,2.6,0.11,84.86,0.52,0,0,0,0,1
Sven Botman,Newcastle,Manchester City,2022-08-21,True,DC,90,0,0.05,0,0.5,1,1,1,2.5,0,0,3,0.0,False,2.8,0.1,85.09,0.5,0,0,0,0,1
Sven Botman,Newcastle,Brentford,2023-04-08,False,DC,90,0,0.11,0,0.0,1,2,0,3.6,0,0,1,2.65,True,2.8,0.11,85.29,0.48,0,0,0,0,1
Sven Botman,Newcastle,Aston Villa,2023-04-15,False,DC,90,0,0.0,0,0.0,1,0,0,1.7,0,0,3,1.93,True,2.6,0.03,85.48,0.46,0,0,0,0,2
Sven Botman,Newcastle,Tottenham,2023-04-23,True,DC,90,0,0.01,0,0.0,2,1,0,2.5,0,0,1,1.01,True,2.4,0.03,85.65,0.44,0,0,0,0,2
Sven Botman,Newcastle,Everton,2023-04-27,False,DC,90,0,0.0,0,0.0,2,0,0,0.0,0,0,1,0.66,True,1.4,0.04,85.81,0.42,0,0,0,0,5
Sven Botman,Newcastle,Southampton,2023-04-30,True,DC,90,0,0.94,0,0.0,5,3,0,6.0,0,0,1,0.83,True,1.4,0.04,85.96,0.41,0,0,0,0,1
Sven Botman,Newcastle,Arsenal,2023-05-07,True,DC,90,0,0.03,0,0.0,1,1,0,4.9,0,0,2,1.2,True,2.2,0.21,86.1,0.39,0,0,0,0,1
Sven Botman,Newcastle,Leicester City,2023-05-13,False,DC,90,0,0.0,0,0.0,1,0,0,1.4,0,0,2,2.06,True,2.2,0.2,86.23,0.38,0,0,0,0,2
Sven Botman,Newcastle,Brighton,2023-05-18,True,DC,90,0,0.0,0,0.0,2,0,0,1.1,0,0,1,0.49,True,2.2,0.2,86.35,0.37,0,0,0,0,8
Sven Botman,Newcastle,Leeds United,2023-05-22,True,DC,90,0,0.05,0,0.04,8,1,1,3.2,2,1,0,0.07,True,2.2,0.19,86.47,0.39,0,0,0,0,3
Sven Botman,Newcastle,Chelsea,2023-05-28,False,DC,90,0,0.0,0,0.0,3,0,0,0.0,1,0,1,2.21,True,3.4,0.2,86.58,0.38,0,0,0,0,2
Sven Botman,Newcastle,Wolverhampton,2022-08-28,False,DC,90,0,0.0,0,0.0,2,0,0,2.6,0,0,1,0.0,False,3.0,0.01,86.68,0.36,0,0,0,0,6
Sven Botman,Newcastle,Crystal Palace,2022-09-03,True,DC,90,0,0.18,0,0.0,6,2,0,6.2,0,1,0,0.0,False,3.2,0.01,86.77,0.38,0,0,0,0,5
Sven Botman,Newcastle,Fulham,2022-10-01,False,DC,90,0,0.02,0,0.06,5,1,1,5.0,0,0,1,0.0,False,4.2,0.05,86.86,0.37,0,0,0,0,5
