name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Tim Ream,Fulham,Liverpool,2022-08-06,True,DC,90,0,0.0,0,0.0,1,0,0,2.1,0,0,2,0.0,False,0.0,0.0,90.0,0.0,0,0,0,0,1
Tim Ream,Fulham,West Ham,2022-10-09,False,DC,90,0,0.0,0,0.0,1,0,0,2.6,0,0,3,0.0,False,1.0,0.0,90.0,0.0,0,0,0,0,0
Tim Ream,Fulham,Bournemouth,2022-10-15,True,DC,90,0,0.0,0,0.0,0,0,0,1.8,0,0,2,0.0,False,1.0,0.0,90.0,0.0,0,0,0,0,8
Tim Ream,Fulham,Aston Villa,2022-10-20,True,DC,90,0,0.0,0,0.0,8,0,0,1.8,2,1,0,0.0,False,0.67,0.0,90.0,0.25,0,0,0,0,1
Tim Ream,Fulham,Leicester City,2022-10-23,False,DC,90,0,0.0,0,0.0,1,0,0,2.3,0,0,2,0.0,False,2.5,0.0,90.0,0.2,0,0,0,0,6
Tim Ream,Fulham,Everton,2022-10-29,True,DC,90,0,0.03,0,0.0,6,1,0,1.6,0,1,0,0.0,False,2.2,0.0,90.0,0.33,0,0,0,0,1
Tim Ream,Fulham,Manchester City,2022-11-05,False,DC,90,0,0.0,0,0.0,1,0,0,2.4,0,0,2,0.0,False,3.2,0.01,90.0,0.29,0,0,0,0,1
Tim Ream,Fulham,Manchester United,2022-11-13,True,DC,90,0,0.34,0,0.0,1,1,0,0.0,0,0,2,2.58,True,3.2,0.01,90.0,0.25,0,0,0,0,14
Tim Ream,Fulham,Crystal Palace,2022-12-26,False,DC,90,1,0.13,0,0.0,14,1,0,7.4,2,1,0,0.4,True,3.4,0.07,90.0,0.33,0,0,0,0,2
Tim Ream,Fulham,Southampton,2022-12-31,True,DC,90,0,0.0,0,0.0,2,0,0,1.6,0,0,1,0.79,True,4.6,0.1,90.0,0.3,0,0,0,0,9
Tim Ream,Fulham,Leeds United,2023-01-03,False,DC,90,0,0.0,0,0.0,9,0,0,1.8,3,1,0,1.69,True,4.8,0.1,90.0,0.36,0,0,0,0,2
Tim Ream,Fulham,Chelsea,2023-01-12,True,DC,90,0,0.0,0,0.0,2,0,0,2.2,0,0,1,2.13,True,5.4,0.09,90.0,0.33,0,0,0,0,6
Tim Ream,Fulham,Wolverhampton,2022-08-13,False,DC,90,0,0.0,0,0.0,6,0,0,2.2,0,1,0,0.0,False,5.6,0.09,90.0,0.38,0,0,0,0,1
Tim Ream,Fulham,Newcastle United,2023-01-15,False,DC,90,0,0.0,0,0.0,1,0,0,1.0,0,0,1,2.13,True,6.6,0.03,90.0,0.36,0,0,0,0,2
Tim Ream,Fulham,Tottenham,2023-01-23,True,DC,90,0,0.0,0,0.0,2,0,0,1.5,0,0,1,0.9,True,4.0,0.0,90.0,0.33,0,0,0,0,8
Tim Ream,Fulham,Chelsea,2023-02-03,False,DC,90,0,0.0,0,0.0,8,0,0,2.2,2,1,0,1.54,True,4.0,0.0,90.0,0.38,0,0,0,0,9
Tim Ream,Fulham,Nottingham Forest,2023-02-11,True,DC,90,0,0.0,0,0.03,9,0,1,3.4,3,1,0,0.67,True,3.8,0.0,90.0,0.41,0,0,0,0,6
Tim Ream,Fulham,Brighton,2023-02-18,False,DC,90,0,0.0,0,0.0,6,0,0,2.1,0,1,0,2.2,True,5.2,0.0,90.0,0.44,0,0,0,0,2
Tim Ream,Fulham,Wolverhampton,2023-02-24,True,DC,90,0,0.0,0,0.0,2,0,0,2.2,0,0,1,0.8,True,5.2,0.0,90.0,0.42,0,0,0,0,1
