name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Jordan Zemura,Bournemouth,Aston Villa,2022-08-06,True,DL,90,0.0,0.0,0.0,0.09,6,0.0,1.0,3.4,0,1,0,0.0,False,0.0,0.0,90.0,1.0,0,0,0,0,0.0,Bournemouth,True,Leeds United,
Jordan Zemura,Bournemouth,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,6.0,0.0,45.0,1.0,0,0,0,0,1.0,Bournemouth,False,Fulham,
Jordan Zemura,Bournemouth,Fulham,2022-10-15,False,Sub,10,0.0,0.0,0.0,0.02,1,0.0,1.0,1.7,0,0,0,0.0,False,3.0,0.0,33.33,1.0,0,0,0,0,0.0,Bournemouth,True,Southampton,
Jordan Zemura,Bournemouth,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.33,0.0,25.0,1.0,0,0,0,0,1.0,Bournemouth,False,West Ham,
Jordan Zemura,Bournemouth,West Ham,2022-10-24,False,Sub,33,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,0.0,False,1.75,0.0,26.6,1.0,0,0,0,0,1.0,Bournemouth,True,Tottenham,
Jordan Zemura,Bournemouth,Tottenham,2022-10-29,True,DML,90,0.0,0.0,0.0,0.01,1,0.0,1.0,2.5,0,0,3,0.0,False,1.6,0.0,37.17,0.5,0,0,0,0,0.0,Bournemouth,False,Leicester City,
Jordan Zemura,Bournemouth,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.0,31.86,0.5,0,0,0,0,6.0,Bournemouth,True,Everton,
Jordan Zemura,Bournemouth,Everton,2022-11-12,True,DL,90,0.0,0.0,0.0,0.18,6,0.0,3.0,7.3,0,1,0,0.82,True,0.6,0.0,39.12,0.67,0,0,0,0,1.0,Bournemouth,False,Chelsea,
Jordan Zemura,Bournemouth,Chelsea,2022-12-27,False,DL,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.3,0,0,2,1.74,True,1.6,0.0,44.78,0.5,0,0,0,0,1.0,Bournemouth,True,Crystal Palace,
Jordan Zemura,Bournemouth,Crystal Palace,2022-12-31,True,DL,69,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,2,0.88,True,1.8,0.0,47.2,0.4,0,0,0,0,0.0,Bournemouth,False,Manchester United,
Jordan Zemura,Bournemouth,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.8,0.0,42.91,0.4,0,0,0,0,0.0,Bournemouth,False,Manchester City,
Jordan Zemura,Bournemouth,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.6,0.0,39.33,0.4,0,0,0,0,0.0,Bournemouth,False,Brentford,
Jordan Zemura,Bournemouth,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.6,0.0,36.31,0.4,0,0,0,0,2.0,Bournemouth,True,Nottingham Forest,
Jordan Zemura,Bournemouth,Nottingham Forest,2023-01-21,True,DL,90,0.0,0.17,0.0,0.83,2,2.0,2.0,5.8,0,0,1,1.77,True,0.4,0.0,40.14,0.33,0,0,0,0,2.0,Bournemouth,False,Brighton,
Jordan Zemura,Bournemouth,Brighton,2023-02-04,False,DL,90,0.0,0.17,0.0,0.18,2,2.0,3.0,7.6,0,0,1,2.61,True,0.6,0.03,43.47,0.29,0,0,0,0,2.0,Bournemouth,True,Newcastle United,
Jordan Zemura,Bournemouth,Newcastle United,2023-02-11,True,DL,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,0,1,1.27,True,0.8,0.07,46.38,0.25,0,0,0,0,6.0,Bournemouth,False,Wolverhampton,
Jordan Zemura,Bournemouth,Wolverhampton,2023-02-18,False,DL,84,0.0,0.0,0.0,0.0,6,0.0,0.0,0.6,0,1,0,1.14,True,1.2,0.07,48.59,0.33,0,0,0,0,0.0,Bournemouth,True,Manchester City,
Jordan Zemura,Bournemouth,Manchester City,2023-02-25,True,DL,90,0.0,0.0,0.0,0.03,0,0.0,1.0,3.0,0,0,4,2.38,True,2.4,0.07,50.89,0.3,0,0,0,0,2.0,Bournemouth,False,Arsenal,
Jordan Zemura,Bournemouth,Arsenal,2023-03-04,False,DL,63,0.0,0.0,0.0,0.0,2,0.0,0.0,2.5,0,0,1,1.8,True,2.4,0.07,51.53,0.27,0,0,0,0,0.0,Bournemouth,True,Liverpool,
Jordan Zemura,Bournemouth,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.4,0.03,48.95,0.27,0,0,0,0,0.0,Bournemouth,False,Aston Villa,
Jordan Zemura,Bournemouth,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.0,0.0,46.62,0.27,0,0,0,0,0.0,Bournemouth,True,Fulham,
Jordan Zemura,Bournemouth,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.6,0.0,44.5,0.27,0,0,0,0,0.0,Bournemouth,True,Brighton,
Jordan Zemura,Bournemouth,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,42.57,0.27,0,0,0,0,0.0,Bournemouth,True,Arsenal,2.53
Jordan Zemura,Bournemouth,Arsenal,2022-08-20,True,ML,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.0,0,0,3,0.0,False,0.4,0.0,44.54,0.25,0,0,0,0,0.0,Bournemouth,False,Leeds United,
Jordan Zemura,Bournemouth,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,42.76,0.25,0,0,0,0,0.0,Bournemouth,False,Tottenham,
Jordan Zemura,Bournemouth,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,41.12,0.25,0,0,0,0,0.0,Bournemouth,True,West Ham,
Jordan Zemura,Bournemouth,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,39.59,0.25,0,0,0,0,0.0,Bournemouth,False,Southampton,
Jordan Zemura,Bournemouth,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,38.18,0.25,0,0,0,0,0.0,Bournemouth,True,Leicester City,
Jordan Zemura,Bournemouth,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,36.86,0.25,0,0,0,0,0.0,Bournemouth,True,Chelsea,
Jordan Zemura,Bournemouth,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,35.63,0.25,0,0,0,0,0.0,Bournemouth,False,Crystal Palace,
Jordan Zemura,Bournemouth,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,34.48,0.25,0,0,0,0,0.0,Bournemouth,True,Manchester United,
Jordan Zemura,Bournemouth,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,33.41,0.25,0,0,0,0,0.0,Bournemouth,False,Everton,
Jordan Zemura,Bournemouth,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,32.39,0.25,0,0,0,0,-2.0,Bournemouth,False,Liverpool,7.33
Jordan Zemura,Bournemouth,Liverpool,2022-08-27,False,DL,90,0.0,0.0,0.0,0.03,-2,0.0,1.0,3.4,0,0,9,0.0,False,0.0,0.0,34.09,0.23,0,0,0,0,6.0,Bournemouth,True,Wolverhampton,1.01
Jordan Zemura,Bournemouth,Wolverhampton,2022-08-31,True,DL,68,0.0,0.0,0.0,0.0,6,0.0,0.0,0.8,0,1,0,0.0,False,-0.4,0.0,35.06,0.29,0,0,0,0,0.0,Bournemouth,False,Nottingham Forest,-0.1
Jordan Zemura,Bournemouth,Nottingham Forest,2022-09-03,False,DL,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9,0,0,2,0.0,False,0.8,0.0,35.33,0.29,0,0,0,0,6.0,Bournemouth,False,Newcastle United,-1.45
Jordan Zemura,Bournemouth,Newcastle United,2022-09-17,False,DL,90,0.0,0.0,1.0,0.77,6,0.0,5.0,9.5,1,0,1,0.0,False,0.8,0.0,36.81,0.27,0,0,0,0,6.0,Bournemouth,True,Brentford,0.49
Jordan Zemura,Bournemouth,Brentford,2022-10-01,True,DL,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.2,0,1,0,0.0,False,2.0,0.2,38.21,0.31,0,0,0,0,,Brentford,True,Tottenham,-0.15
