name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Phil Jones,Man Utd,Brighton,2022-08-07,True,FWR,0,0,0.0,0,0.5,0,0,2,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0
Phil Jones,Man Utd,Newcastle United,2022-10-16,True,FWL,0,0,0.0,0,0.08,0,0,3,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0
Phil Jones,Man Utd,Chelsea,2022-10-22,False,Sub,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0
Phil Jones,Man Utd,Wolverhampton,2022-12-31,False,Sub,0,0,0.04,0,0.0,0,1,0,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0
Phil Jones,Man Utd,Brentford,2022-08-13,False,FWL,0,1,0.51,1,0.11,0,2,2,0.0,0,0,0,0.0,False,0.0,0.01,0.0,0.0,0,0,0,0,0
Phil Jones,Man Utd,Manchester City,2023-01-14,True,FWL,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,False,0.0,0.31,0.0,0.0,0,0,0,0,0
Phil Jones,Man Utd,Leicester City,2023-02-12,False,Sub,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,False,0.0,0.31,0.0,0.0,0,0,0,0,0
Phil Jones,Man Utd,Aston Villa,2023-04-30,True,Sub,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,False,0.0,0.31,0.0,0.0,0,0,0,0,0
Phil Jones,Man Utd,Fulham,2023-05-28,True,AMC,0,0,0.05,0,0.15,0,1,2,0.0,0,0,0,0.0,False,0.0,0.31,0.0,0.0,0,0,0,0,0
Phil Jones,Man Utd,Southampton,2022-08-27,False,FWL,0,0,0.38,1,0.61,0,2,3,0.0,0,0,0,0.0,False,0.0,0.31,0.0,0.0,0,0,0,0,0
Phil Jones,Man Utd,Manchester City,2022-10-02,False,FWR,0,3,1.29,0,0.0,0,6,0,0.0,0,0,0,0.0,False,0.0,0.29,0.0,0.0,0,0,0,0,
