name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Seamus Coleman,Everton,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,1,Everton,True,Manchester United,-3.63
Seamus Coleman,Everton,Manchester United,2022-10-09,True,DR,74,0.0,0.11,0.0,0.0,1,1.0,0.0,1.3,0,0,2,0.0,False,0.0,0.0,37.0,0.0,0,0,0,0,2,Everton,False,Tottenham,5.72
Seamus Coleman,Everton,Tottenham,2022-10-15,False,DR,66,0.0,0.02,0.0,0.0,2,1.0,0.0,1.7,0,0,1,0.0,False,0.5,0.06,46.67,0.0,0,0,0,0,2,Everton,False,Newcastle United,2.79
Seamus Coleman,Everton,Newcastle United,2022-10-19,False,DR,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.7,0,0,1,0.0,False,1.0,0.04,57.5,0.0,0,0,0,0,6,Everton,True,Crystal Palace,-2.12
Seamus Coleman,Everton,Crystal Palace,2022-10-22,True,DR,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.5,0,1,0,0.0,False,1.25,0.03,64.0,0.25,0,0,0,0,6,Everton,False,Fulham,
Seamus Coleman,Everton,Fulham,2022-10-29,False,DR,63,0.0,0.0,0.0,0.0,6,0.0,0.0,0.7,0,1,0,0.0,False,2.2,0.03,63.83,0.4,0,0,0,0,2,Everton,True,Leeds United,-2.66
Seamus Coleman,Everton,Leeds United,2022-11-05,True,DR,70,0.0,0.0,0.0,0.0,2,0.0,0.0,1.4,0,0,1,0.0,False,3.4,0.03,64.71,0.33,0,0,0,0,2,Everton,False,Bournemouth,
Seamus Coleman,Everton,Bournemouth,2022-11-12,False,Sub,61,0.0,0.04,0.0,0.0,2,1.0,0.0,3.6,0,0,1,1.14,False,3.6,0.0,64.25,0.29,0,0,0,0,0,Everton,True,Wolverhampton,1.74
Seamus Coleman,Everton,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,3.6,0.01,57.11,0.29,0,0,0,0,1,Everton,False,Manchester City,1.57
Seamus Coleman,Everton,Manchester City,2022-12-31,False,Sub,20,0.0,0.0,0.0,0.0,1,0.0,0.0,1.7,0,0,0,1.21,False,3.2,0.01,53.4,0.29,0,0,0,0,1,Everton,True,Brighton,-1.26
Seamus Coleman,Everton,Brighton,2023-01-03,True,Sub,27,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.33,False,2.2,0.01,51.0,0.29,0,0,0,0,0,Everton,False,Aston Villa,2.84
Seamus Coleman,Everton,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.2,0.01,46.75,0.29,0,0,0,0,2,Everton,True,Southampton,-6.12
Seamus Coleman,Everton,Southampton,2023-01-14,True,DMR,68,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,1,1.15,True,0.8,0.01,48.38,0.25,0,0,0,0,0,Everton,False,West Ham,2.96
Seamus Coleman,Everton,West Ham,2023-01-21,False,DMR,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.8,0,0,2,1.51,True,0.8,0.0,48.14,0.25,0,0,0,0,8,Everton,True,Arsenal,-2.74
Seamus Coleman,Everton,Arsenal,2023-02-04,True,DR,90,0.0,0.0,0.0,0.26,8,0.0,1.0,3.3,2,1,0,0.86,True,0.8,0.0,50.93,0.33,0,0,0,0,1,Everton,False,Liverpool,0.23
Seamus Coleman,Everton,Liverpool,2023-02-13,False,DR,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.4,0,0,2,2.19,True,2.2,0.0,53.38,0.3,0,0,0,0,15,Everton,True,Leicester City,-6.39
Seamus Coleman,Everton,Leicester City,2023-02-18,True,DR,90,1.0,0.04,0.0,0.0,15,1.0,0.0,7.1,3,1,0,0.6,True,2.2,0.0,55.53,0.36,0,0,0,0,1,Everton,True,Aston Villa,0.09
Seamus Coleman,Everton,Aston Villa,2023-02-25,True,DR,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.7,0,0,2,1.94,True,5.2,0.01,57.44,0.33,0,0,0,0,1,Everton,False,Arsenal,3.18
Seamus Coleman,Everton,Arsenal,2023-03-01,False,DR,60,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,2,0.85,True,5.0,0.01,57.58,0.33,0,0,0,0,1,Everton,False,Nottingham Forest,
Seamus Coleman,Everton,Nottingham Forest,2023-03-05,False,DR,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.3,0,0,2,0.91,True,5.2,0.01,59.2,0.31,0,0,0,0,5,Everton,True,Brentford,-2.68
Seamus Coleman,Everton,Brentford,2023-03-11,True,DR,90,0.0,0.01,0.0,0.0,5,1.0,0.0,2.0,0,1,0,2.1,True,3.8,0.01,60.67,0.36,0,0,0,0,1,Everton,False,Chelsea,-1.5
Seamus Coleman,Everton,Chelsea,2023-03-18,False,DR,83,0.0,0.0,0.0,0.0,1,0.0,0.0,1.8,0,0,2,1.99,True,4.6,0.01,61.68,0.33,0,0,0,0,2,Everton,True,Tottenham,1.66
Seamus Coleman,Everton,Tottenham,2023-04-03,True,DR,76,0.0,0.0,0.0,0.0,2,0.0,0.0,1.1,0,0,1,1.34,True,1.8,0.0,62.3,0.31,0,0,0,0,0,Everton,True,Nottingham Forest,1.11
Seamus Coleman,Everton,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.0,0.0,59.71,0.31,0,0,0,0,1,Everton,False,Manchester United,-2.79
Seamus Coleman,Everton,Manchester United,2023-04-08,False,DR,86,0.0,0.02,0.0,0.31,1,1.0,1.0,3.7,0,0,2,3.29,True,1.8,0.0,60.76,0.29,0,0,0,0,0,Everton,True,Fulham,
Seamus Coleman,Everton,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.8,0.01,58.42,0.29,0,0,0,0,0,Everton,False,Crystal Palace,1.58
Seamus Coleman,Everton,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.8,0.0,56.26,0.29,0,0,0,0,0,Everton,True,Newcastle United,
Seamus Coleman,Everton,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.0,54.25,0.29,0,0,0,0,0,Everton,False,Leeds United,
Seamus Coleman,Everton,Leeds United,2023-05-01,False,DR,45,0.0,0.03,0.0,0.5,0,1.0,1.0,2.6,0,0,2,1.62,True,0.2,0.0,53.93,0.29,0,0,0,0,0,Everton,False,Brighton,-5.19
Seamus Coleman,Everton,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.01,52.13,0.29,0,0,0,0,0,Everton,True,Manchester City,
Seamus Coleman,Everton,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.01,50.45,0.29,0,0,0,0,0,Everton,False,Wolverhampton,0.33
Seamus Coleman,Everton,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.01,48.88,0.29,0,0,0,0,0,Everton,True,Bournemouth,
Seamus Coleman,Everton,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.01,47.39,0.29,0,0,0,0,0,Everton,False,Brentford,1.71
Seamus Coleman,Everton,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.01,46.0,0.29,0,0,0,0,0,Everton,False,Leicester City,-1.63
Seamus Coleman,Everton,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,44.69,0.29,0,0,0,0,0,Everton,True,Liverpool,0.76
Seamus Coleman,Everton,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,43.44,0.29,0,0,0,0,0,Everton,True,West Ham,0.7
Seamus Coleman,Everton,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,42.27,0.29,0,0,0,0,2,Everton,False,Southampton,-1.98
Seamus Coleman,Everton,Southampton,2022-10-01,False,DR,90,0.0,0.0,0.0,0.39,2,0.0,1.0,4.8,0,0,1,0.0,False,0.0,0.0,43.53,0.28,0,0,0,0,0,Everton,True,Fulham,
