name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Aaron Hickey,Brentford,Leeds United,2022-08-07,False,DR,83,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,2,0.0,False,0.0,0.0,83.0,0.0,0,0,0,0,3,Brentford,False,Newcastle United,2.44
Aaron Hickey,Brentford,Newcastle United,2022-10-08,False,DMR,82,0.0,0.0,0.0,0.0,3,0.0,0.0,2.2,0,0,4,0.0,False,1.0,0.0,82.5,0.0,0,0,0,0,0,Brentford,True,Brighton,-0.72
Aaron Hickey,Brentford,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.0,0.0,55.0,0.0,0,0,0,0,0,Brentford,True,Chelsea,-0.25
Aaron Hickey,Brentford,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.33,0.0,41.25,0.0,0,0,0,0,0,Brentford,False,Aston Villa,2.08
Aaron Hickey,Brentford,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.0,0.0,33.0,0.0,0,0,0,0,0,Brentford,True,Wolverhampton,2.5
Aaron Hickey,Brentford,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.8,0.0,27.5,0.0,0,0,0,0,0,Brentford,False,Nottingham Forest,1.35
Aaron Hickey,Brentford,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.0,23.57,0.0,0,0,0,0,0,Brentford,False,Manchester City,-0.6
Aaron Hickey,Brentford,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,20.62,0.0,0,0,0,0,0,Brentford,True,Tottenham,-0.38
Aaron Hickey,Brentford,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,18.33,0.0,0,0,0,0,0,Brentford,False,West Ham,-0.27
Aaron Hickey,Brentford,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,16.5,0.0,0,0,0,0,0,Brentford,True,Liverpool,-0.79
Aaron Hickey,Brentford,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,15.0,0.0,0,0,0,0,6,Brentford,True,Manchester United,-1.13
Aaron Hickey,Brentford,Manchester United,2022-08-13,True,DR,79,0.0,0.04,0.0,0.0,6,1.0,0.0,3.2,0,1,0,0.0,False,0.0,0.0,20.33,0.33,0,0,0,0,0,Brentford,True,Bournemouth,-0.5
Aaron Hickey,Brentford,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.2,0.01,18.77,0.33,0,0,0,0,0,Brentford,False,Leicester City,-0.02
Aaron Hickey,Brentford,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.2,0.01,17.43,0.33,0,0,0,0,6,Brentford,True,Southampton,-4.06
