name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Niels Nkounkou,Everton,Chelsea,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Manchester United,-3.63,0.38
Niels Nkounkou,Everton,Manchester United,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Tottenham,5.72,-0.03
Niels Nkounkou,Everton,Tottenham,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Newcastle United,2.79,-0.34
Niels Nkounkou,Everton,Newcastle United,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Crystal Palace,-2.12,0.81
Niels Nkounkou,Everton,Crystal Palace,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Fulham,,1.37
Niels Nkounkou,Everton,Fulham,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Leeds United,-2.66,-0.79
Niels Nkounkou,Everton,Leeds United,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Bournemouth,,0.19
Niels Nkounkou,Everton,Bournemouth,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Wolverhampton,1.74,-0.48
Niels Nkounkou,Everton,Wolverhampton,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Manchester City,1.57,-1.26
Niels Nkounkou,Everton,Manchester City,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Brighton,-1.26,-0.71
Niels Nkounkou,Everton,Brighton,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Aston Villa,2.84,0.59
Niels Nkounkou,Everton,Aston Villa,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Southampton,-6.12,-0.38
Niels Nkounkou,Everton,Southampton,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,West Ham,2.96,0.14
Niels Nkounkou,Everton,West Ham,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Arsenal,-2.74,0.36
Niels Nkounkou,Everton,Arsenal,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Liverpool,0.23,-1.33
Niels Nkounkou,Everton,Liverpool,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Leicester City,-6.39,0.83
Niels Nkounkou,Everton,Leicester City,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Aston Villa,0.09,0.55
Niels Nkounkou,Everton,Aston Villa,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Arsenal,3.18,-0.0
Niels Nkounkou,Everton,Arsenal,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Nottingham Forest,,
Niels Nkounkou,Everton,Nottingham Forest,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Brentford,-2.68,0.69
Niels Nkounkou,Everton,Brentford,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Chelsea,-1.5,-0.72
Niels Nkounkou,Everton,Chelsea,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Tottenham,1.66,1.07
Niels Nkounkou,Everton,Tottenham,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Nottingham Forest,1.11,
Niels Nkounkou,Everton,Nottingham Forest,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Manchester United,-2.79,-0.1
Niels Nkounkou,Everton,Manchester United,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Fulham,,-0.3
Niels Nkounkou,Everton,Fulham,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Crystal Palace,1.58,0.13
Niels Nkounkou,Everton,Crystal Palace,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Newcastle United,,0.73
Niels Nkounkou,Everton,Newcastle United,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Leeds United,,-0.8
Niels Nkounkou,Everton,Leeds United,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Brighton,-5.19,-0.39
Niels Nkounkou,Everton,Brighton,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Manchester City,,-1.17
Niels Nkounkou,Everton,Manchester City,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Wolverhampton,0.33,-0.46
Niels Nkounkou,Everton,Wolverhampton,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Bournemouth,,1.46
Niels Nkounkou,Everton,Bournemouth,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Brentford,1.71,-0.55
Niels Nkounkou,Everton,Brentford,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Leicester City,-1.63,-0.05
Niels Nkounkou,Everton,Leicester City,False,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,Liverpool,0.76,-0.53
Niels Nkounkou,Everton,Liverpool,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,True,West Ham,0.7,0.63
Niels Nkounkou,Everton,West Ham,True,0,0,0.0,0,0,0,0.0,False,0.0,Everton,False,Southampton,-1.98,-1.07
Niels Nkounkou,Everton,Southampton,False,0,0,0.0,0,0,0,0.0,False,,Nott'm Forest,False,Arsenal,4.71,-0.0
