name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Maximilian Wöber,Leeds,Aston Villa,2023-01-13,False,Sub,24,0.0,0.05,0.0,0.0,1,1.0,0.0,1.2,0,0,0,0.59,False,0.0,0.0,24.0,0.0,0,0,0,0,7.0,Leeds,True,Brentford,-0.12
Maximilian Wöber,Leeds,Brentford,2023-01-22,True,DC,90,0.0,0.13,0.0,0.0,7,2.0,0.0,1.4,1,1,0,0.29,True,1.0,0.05,57.0,1.0,0,0,0,0,1.0,Leeds,False,Nottingham Forest,
Maximilian Wöber,Leeds,Nottingham Forest,2023-02-05,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0,0,1,0.27,True,4.0,0.09,68.0,0.5,0,0,0,0,1.0,Leeds,False,Manchester United,2.58
Maximilian Wöber,Leeds,Manchester United,2023-02-08,False,DC,90,0.0,0.06,0.0,0.21,1,1.0,1.0,4.9,0,0,2,2.19,True,3.0,0.06,73.5,0.33,0,0,0,0,1.0,Leeds,True,Manchester United,1.66
Maximilian Wöber,Leeds,Manchester United,2023-02-12,True,DC,90,0.0,0.1,0.0,0.32,1,2.0,1.0,3.2,0,0,2,1.12,True,2.5,0.06,76.8,0.25,0,0,0,0,1.0,Leeds,False,Everton,1.15
Maximilian Wöber,Leeds,Everton,2023-02-18,False,DC,45,0.0,0.0,0.0,0.05,1,0.0,1.0,2.5,0,0,0,1.0,True,2.2,0.07,71.5,0.25,0,0,0,0,7.0,Leeds,True,Southampton,-3.43
Maximilian Wöber,Leeds,Southampton,2023-02-25,True,DC,90,0.0,0.01,0.0,0.05,7,1.0,1.0,6.1,1,1,0,0.37,True,2.2,0.06,74.14,0.4,0,0,0,0,2.0,Leeds,False,Chelsea,-1.33
Maximilian Wöber,Leeds,Chelsea,2023-03-04,False,DC,90,0.0,0.0,0.0,0.06,2,0.0,1.0,3.2,0,0,1,1.52,True,2.2,0.04,76.12,0.33,0,0,0,0,1.0,Leeds,True,Brighton,-4.64
Maximilian Wöber,Leeds,Brighton,2023-03-11,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.2,0,0,2,1.63,True,2.4,0.04,77.67,0.29,0,0,0,0,1.0,Leeds,False,Wolverhampton,3.26
Maximilian Wöber,Leeds,Wolverhampton,2023-03-18,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.6,0,0,2,2.86,True,2.4,0.02,78.9,0.25,0,0,0,0,0.0,Leeds,False,Arsenal,4.38
Maximilian Wöber,Leeds,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.4,0.0,71.73,0.25,0,0,0,0,0.0,Leeds,True,Nottingham Forest,
Maximilian Wöber,Leeds,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.2,0.0,65.75,0.25,0,0,0,0,0.0,Leeds,True,Crystal Palace,-4.62
Maximilian Wöber,Leeds,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.8,0.0,60.69,0.25,0,0,0,0,0.0,Leeds,True,Liverpool,0.62
Maximilian Wöber,Leeds,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,56.36,0.25,0,0,0,0,0.0,Leeds,False,Fulham,
Maximilian Wöber,Leeds,Fulham,2023-04-22,False,DL,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.4,0,0,2,1.68,True,0.2,0.0,58.6,0.22,0,0,0,0,0.0,Leeds,True,Leeds United,
Maximilian Wöber,Leeds,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,54.94,0.22,0,0,0,0,0.0,Leeds,False,Bournemouth,
Maximilian Wöber,Leeds,Bournemouth,2023-04-30,False,Sub,56,0.0,0.0,0.0,0.0,0,0.0,0.0,1.9,0,0,2,1.36,False,0.0,0.0,55.0,0.22,0,0,0,0,1.0,Leeds,False,Manchester City,4.57
Maximilian Wöber,Leeds,Manchester City,2023-05-06,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,2,2.47,True,0.0,0.0,56.94,0.2,0,0,0,0,1.0,Leeds,True,Newcastle United,-2.4
Maximilian Wöber,Leeds,Newcastle United,2023-05-13,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0,0,2,2.42,True,0.2,0.0,58.68,0.18,0,0,0,0,1.0,Leeds,False,West Ham,-0.49
Maximilian Wöber,Leeds,West Ham,2023-05-21,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.7,0,0,3,2.15,True,0.4,0.0,60.25,0.17,0,0,0,0,-1.0,Leeds,True,Tottenham,-4.61
Maximilian Wöber,Leeds,Tottenham,2023-05-28,True,DC,59,0.0,0.1,0.0,0.05,-1,2.0,1.0,0.0,0,0,2,0.81,True,0.6,0.0,60.19,0.17,0,0,0,0,,Nott'm Forest,False,Arsenal,4.71
