name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Sergi Canós Tenés,Brentford,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Brentford,False,Newcastle United,2.44
Sergi Canós Tenés,Brentford,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,1.0,Brentford,True,Brighton,-0.72
Sergi Canós Tenés,Brentford,Brighton,2022-10-14,True,Sub,10,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,False,0.0,0.0,3.33,0.0,0,0,0,0,0.0,Brentford,True,Chelsea,-0.25
Sergi Canós Tenés,Brentford,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.33,0.0,2.5,0.0,0,0,0,0,1.0,Brentford,False,Aston Villa,2.08
Sergi Canós Tenés,Brentford,Aston Villa,2022-10-23,False,Sub,45,0.0,0.0,0.0,0.02,1,0.0,1.0,1.4,0,0,1,0.0,False,0.25,0.0,11.0,0.0,0,0,0,0,1.0,Brentford,True,Wolverhampton,2.5
Sergi Canós Tenés,Brentford,Wolverhampton,2022-10-29,True,Sub,7,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,False,0.4,0.0,10.33,0.0,0,0,0,0,1.0,Brentford,False,Nottingham Forest,1.35
Sergi Canós Tenés,Brentford,Nottingham Forest,2022-11-05,False,Sub,9,0.0,0.06,0.0,0.0,1,1.0,0.0,0.9,0,0,1,0.0,False,0.6,0.0,10.14,0.0,0,0,0,0,0.0,Brentford,False,Manchester City,-0.6
Sergi Canós Tenés,Brentford,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.8,0.01,8.88,0.0,0,0,0,0,0.0,Brentford,True,Tottenham,-0.38
Sergi Canós Tenés,Brentford,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.01,7.89,0.0,0,0,0,0,0.0,Brentford,False,West Ham,-0.27
Sergi Canós Tenés,Brentford,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.01,7.1,0.0,0,0,0,0,1.0,Brentford,True,Liverpool,-0.79
Sergi Canós Tenés,Brentford,Liverpool,2023-01-02,True,Sub,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.13,False,0.4,0.01,6.64,0.0,0,0,0,0,0.0,Brentford,True,Manchester United,-1.13
Sergi Canós Tenés,Brentford,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.01,6.08,0.0,0,0,0,0,0.0,Brentford,True,Bournemouth,-0.5
Sergi Canós Tenés,Brentford,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,5.62,0.0,0,0,0,0,0.0,Brentford,False,Leicester City,-0.02
Sergi Canós Tenés,Brentford,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,5.21,0.0,0,0,0,0,0.0,Brentford,True,Southampton,-4.06
Sergi Canós Tenés,Brentford,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,4.87,0.0,0,0,0,0,0.0,Brentford,False,Arsenal,0.3
Sergi Canós Tenés,Brentford,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,4.56,0.0,0,0,0,0,0.0,Brentford,True,Crystal Palace,1.05
Sergi Canós Tenés,Brentford,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,4.29,0.0,0,0,0,0,0.0,Brentford,True,Fulham,0.44
Sergi Canós Tenés,Brentford,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,4.06,0.0,0,0,0,0,0.0,Brentford,False,Everton,2.1
Sergi Canós Tenés,Brentford,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,3.84,0.0,0,0,0,0,0.0,Brentford,False,Southampton,0.93
Sergi Canós Tenés,Brentford,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,3.65,0.0,0,0,0,0,0.0,Brentford,True,Leeds United,2.23
Sergi Canós Tenés,Brentford,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,3.48,0.0,0,0,0,0,0.0,Brentford,False,Brighton,1.2
Sergi Canós Tenés,Brentford,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,3.32,0.0,0,0,0,0,0.0,Brentford,False,Manchester United,1.62
Sergi Canós Tenés,Brentford,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,3.17,0.0,0,0,0,0,0.0,Brentford,False,Fulham,-1.2
Sergi Canós Tenés,Brentford,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,3.04,0.0,0,0,0,0,0.0,Brentford,True,Newcastle United,2.43
Sergi Canós Tenés,Brentford,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,2.92,0.0,0,0,0,0,0.0,Brentford,False,Wolverhampton,-1.6
Sergi Canós Tenés,Brentford,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,2.81,0.0,0,0,0,0,0.0,Brentford,True,Aston Villa,0.51
Sergi Canós Tenés,Brentford,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,2.7,0.0,0,0,0,0,0.0,Brentford,False,Chelsea,-4.41
Sergi Canós Tenés,Brentford,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,2.61,0.0,0,0,0,0,0.0,Brentford,True,Nottingham Forest,-0.34
