name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Jan Bednarek,Southampton,Tottenham,2022-08-06,False,DC,90,0.0,0.0,0.0,0.1,0,0.0,2.0,4.0,0,0,4,0.0,False,0.0,0.0,90.0,0.0,0,0,0,0,0.0,Aston Villa,False,Nottingham Forest,
Jan Bednarek,Aston Villa,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,45.0,0.0,0,0,0,0,0.0,Aston Villa,True,Chelsea,2.75
Jan Bednarek,Aston Villa,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,30.0,0.0,0,0,0,0,1.0,Aston Villa,False,Fulham,
Jan Bednarek,Aston Villa,Fulham,2022-10-20,False,DC,45,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,1,0.0,False,0.0,0.0,33.75,0.0,0,0,0,0,0.0,Aston Villa,True,Brentford,-0.37
Jan Bednarek,Aston Villa,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.25,0.0,27.0,0.0,0,0,0,0,0.0,Aston Villa,False,Newcastle United,1.88
Jan Bednarek,Aston Villa,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,22.5,0.0,0,0,0,0,0.0,Aston Villa,True,Manchester United,0.0
Jan Bednarek,Aston Villa,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,19.29,0.0,0,0,0,0,0.0,Aston Villa,False,Brighton,-4.31
Jan Bednarek,Aston Villa,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,16.88,0.0,0,0,0,0,0.0,Aston Villa,True,Liverpool,-0.88
Jan Bednarek,Aston Villa,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,15.0,0.0,0,0,0,0,1.0,Aston Villa,False,Tottenham,2.01
Jan Bednarek,Aston Villa,Tottenham,2023-01-01,False,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0,0.02,False,0.0,0.0,14.3,0.0,0,0,0,0,0.0,Aston Villa,True,Wolverhampton,1.52
Jan Bednarek,Aston Villa,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,13.0,0.0,0,0,0,0,1.0,Southampton,True,Leicester City,-2.36
Jan Bednarek,Southampton,Leicester City,2022-08-13,True,DC,69,0.0,0.05,0.0,0.0,1,1.0,0.0,2.8,0,0,2,0.0,False,0.2,0.0,17.67,0.0,0,0,0,0,0.0,Aston Villa,True,Leicester City,-0.17
Jan Bednarek,Aston Villa,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.01,16.31,0.0,0,0,0,0,0.0,Aston Villa,False,Southampton,1.75
