name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Leo Fuhr Hjelde,Leeds,Wolverhampton,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Crystal Palace,-1.48,0.13
Leo Fuhr Hjelde,Leeds,Crystal Palace,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Arsenal,-2.44,0.36
Leo Fuhr Hjelde,Leeds,Arsenal,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Leeds United,,-0.8
Leo Fuhr Hjelde,Leeds,Leeds United,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Fulham,,-0.3
Leo Fuhr Hjelde,Leeds,Fulham,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Liverpool,1.31,-1.33
Leo Fuhr Hjelde,Leeds,Liverpool,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Bournemouth,,1.46
Leo Fuhr Hjelde,Leeds,Bournemouth,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Tottenham,0.01,-0.03
Leo Fuhr Hjelde,Leeds,Tottenham,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Manchester City,2.49,-1.17
Leo Fuhr Hjelde,Leeds,Manchester City,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Newcastle United,-5.11,-0.34
Leo Fuhr Hjelde,Leeds,Newcastle United,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,West Ham,-2.86,0.63
Leo Fuhr Hjelde,Leeds,West Ham,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Southampton,-2.03,-1.07
Leo Fuhr Hjelde,Leeds,Southampton,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Aston Villa,-1.61,0.59
Leo Fuhr Hjelde,Leeds,Aston Villa,False,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,True,Brentford,-0.12,0.69
Leo Fuhr Hjelde,Leeds,Brentford,True,0,0,0.0,0,0,0,0.0,False,0.0,Leeds,False,Nottingham Forest,,
