name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Tyrell Malacia,Man Utd,Brighton,2022-08-07,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,0.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,Man Utd,False,Everton,2.77
Tyrell Malacia,Man Utd,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.0,0.0,0.5,0.0,0,0,0,0,0,Man Utd,True,Newcastle United,-2.6
Tyrell Malacia,Man Utd,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.5,0.0,0.33,0.0,0,0,0,0,0,Man Utd,True,Tottenham,-2.03
Tyrell Malacia,Man Utd,Tottenham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.33,0.0,0.25,0.0,0,0,0,0,0,Man Utd,False,Chelsea,0.54
Tyrell Malacia,Man Utd,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.25,0.0,0.2,0.0,0,0,0,0,0,Man Utd,True,West Ham,-1.53
Tyrell Malacia,Man Utd,West Ham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,0.17,0.0,0,0,0,0,1,Man Utd,False,Aston Villa,-0.56
Tyrell Malacia,Man Utd,Aston Villa,2022-11-06,False,Sub,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.4,0,0,0,0.0,False,0.0,0.0,3.71,0.0,0,0,0,0,2,Man Utd,False,Fulham,
Tyrell Malacia,Man Utd,Fulham,2022-11-13,False,DR,90,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0,0,1,1.31,True,0.2,0.0,14.5,0.0,0,0,0,0,5,Man Utd,True,Nottingham Forest,
Tyrell Malacia,Man Utd,Nottingham Forest,2022-12-27,True,DL,90,0.0,0.08,0.0,0.0,5,2.0,0.0,5.3,0,1,0,0.72,True,0.6,0.0,22.89,0.5,0,0,0,0,9,Man Utd,False,Wolverhampton,0.62
Tyrell Malacia,Man Utd,Wolverhampton,2022-12-31,False,DL,90,0.0,0.0,0.0,0.11,9,0.0,1.0,4.1,3,1,0,0.67,True,1.6,0.02,29.6,0.67,0,0,0,0,0,Man Utd,True,Bournemouth,
