name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Mohammed Salisu,Southampton,Tottenham,2022-08-06,False,DC,90,0,0.04,0,0.05,-2,1,1,3.9,0,0,4,0.0,False,0.0,0.0,90.0,0.0,0,0,0,0,0
Mohammed Salisu,Southampton,Manchester City,2022-10-08,False,DC,90,0,0.0,0,0.0,0,0,0,3.1,0,0,4,0.0,False,-2.0,0.04,90.0,0.0,0,0,0,0,2
Mohammed Salisu,Southampton,West Ham,2022-10-16,True,DC,90,0,0.0,0,0.0,2,0,0,5.3,0,0,1,0.0,False,-1.0,0.02,90.0,0.0,0,0,0,0,8
Mohammed Salisu,Southampton,Bournemouth,2022-10-19,False,DC,90,0,0.0,0,0.0,8,0,0,2.8,2,1,0,0.0,False,0.0,0.01,90.0,0.25,0,0,0,0,2
Mohammed Salisu,Southampton,Arsenal,2022-10-23,True,DC,90,0,0.0,0,0.0,2,0,0,1.3,0,0,1,0.0,False,2.0,0.01,90.0,0.2,0,0,0,0,1
Mohammed Salisu,Southampton,Crystal Palace,2022-10-29,False,DC,90,0,0.03,0,0.05,1,1,2,6.2,0,0,1,0.0,False,2.0,0.01,90.0,0.17,0,0,0,0,3
Mohammed Salisu,Southampton,Newcastle United,2022-11-06,True,DC,90,0,0.2,1,0.42,3,3,1,8.7,0,0,4,0.0,False,2.6,0.01,90.0,0.14,0,0,0,0,0
Mohammed Salisu,Southampton,Liverpool,2022-11-12,False,DC,90,0,0.0,0,0.0,0,0,0,2.3,0,0,3,1.99,True,3.2,0.25,90.0,0.12,0,0,0,0,1
Mohammed Salisu,Southampton,Brighton,2022-12-26,True,DC,90,0,0.04,0,0.01,1,1,1,3.3,0,0,3,0.64,True,2.8,0.25,90.0,0.11,0,0,0,0,1
Mohammed Salisu,Southampton,Fulham,2022-12-31,False,DC,89,0,0.12,0,0.0,1,1,0,2.0,0,0,2,0.75,True,1.4,0.25,89.9,0.1,0,0,0,0,2
Mohammed Salisu,Southampton,Nottingham Forest,2023-01-04,True,DC,90,0,0.02,0,0.0,2,1,0,2.1,0,0,1,1.37,True,1.2,0.28,89.91,0.09,0,0,0,0,0
Mohammed Salisu,Southampton,Leicester City,2022-08-13,True,DC,90,0,0.0,0,0.0,0,0,0,2.0,0,0,2,0.0,False,1.4,0.28,89.92,0.08,0,0,0,0,2
Mohammed Salisu,Southampton,Everton,2023-01-14,False,DC,90,0,0.06,0,0.0,2,1,0,5.3,0,0,1,1.41,True,0.8,0.04,89.92,0.08,0,0,0,0,2
Mohammed Salisu,Southampton,Aston Villa,2023-01-21,True,DC,90,0,0.08,0,0.0,2,2,0,4.7,0,0,1,1.42,True,1.2,0.05,89.93,0.07,0,0,0,0,0
Mohammed Salisu,Southampton,Brentford,2023-02-04,False,DC,90,0,0.01,0,0.0,0,1,0,2.8,0,0,3,2.13,True,1.4,0.06,89.93,0.07,0,0,0,0,1
Mohammed Salisu,Southampton,Wolverhampton,2023-02-11,True,DC,90,0,0.54,0,0.08,1,1,2,8.6,0,0,2,0.78,True,1.2,0.03,89.94,0.06,0,0,0,0,1
Mohammed Salisu,Southampton,Tottenham,2023-03-18,True,Sub,82,0,0.07,0,0.0,1,3,0,4.1,0,0,3,1.87,False,1.0,0.14,89.47,0.06,0,0,0,0,2
Mohammed Salisu,Southampton,Leeds United,2022-08-20,False,DC,90,0,0.08,0,0.0,2,1,0,2.3,0,0,1,0.0,False,1.2,0.15,89.5,0.06,0,0,0,0,2
Mohammed Salisu,Southampton,Manchester United,2022-08-27,True,DC,90,0,0.04,0,0.0,2,1,0,1.9,0,0,1,0.0,False,1.2,0.16,89.53,0.05,0,0,0,0,1
Mohammed Salisu,Southampton,Chelsea,2022-08-30,True,DC,90,0,0.27,0,0.0,1,1,0,3.4,0,0,1,0.0,False,1.2,0.15,89.55,0.05,0,0,0,0,2
Mohammed Salisu,Southampton,Wolverhampton,2022-09-03,False,DC,90,0,0.0,0,0.0,2,0,0,2.5,0,0,1,0.0,False,1.4,0.2,89.57,0.05,0,0,0,0,2
Mohammed Salisu,Southampton,Aston Villa,2022-09-16,False,DC,90,0,0.0,0,0.0,2,0,0,2.9,0,0,1,0.0,False,1.6,0.09,89.59,0.05,0,0,0,0,
