name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Ludwig Augustinsson,Aston Villa,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Aston Villa,False,Nottingham Forest,,
Ludwig Augustinsson,Aston Villa,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Aston Villa,True,Chelsea,2.75,-0.25
Ludwig Augustinsson,Aston Villa,Chelsea,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Aston Villa,False,Fulham,,1.37
Ludwig Augustinsson,Aston Villa,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Aston Villa,True,Brentford,-0.37,0.69
Ludwig Augustinsson,Aston Villa,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Aston Villa,False,Newcastle United,1.88,-0.34
Ludwig Augustinsson,Aston Villa,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Aston Villa,True,Manchester United,0.0,0.38
Ludwig Augustinsson,Aston Villa,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,1.0,Aston Villa,False,Brighton,-4.31,-0.39
Ludwig Augustinsson,Aston Villa,Brighton,2022-11-13,False,Sub,8,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.32,False,0.0,0.0,1.0,0.0,0,0,0,0,0.0,Aston Villa,True,Liverpool,-0.88,-0.53
Ludwig Augustinsson,Aston Villa,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,0.89,0.0,0,0,0,0,0.0,Aston Villa,False,Tottenham,2.01,-0.03
Ludwig Augustinsson,Aston Villa,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,0.8,0.0,0,0,0,0,1.0,Aston Villa,True,Wolverhampton,1.52,-0.48
Ludwig Augustinsson,Aston Villa,Wolverhampton,2023-01-04,True,Sub,23,0.0,0.07,0.0,0.0,1,2.0,0.0,4.0,0,0,0,0.21,False,0.2,0.0,2.82,0.0,0,0,0,0,0.0,Aston Villa,True,Everton,-3.07,0.34
Ludwig Augustinsson,Aston Villa,Everton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.01,2.58,0.0,0,0,0,0,0.0,Aston Villa,True,Leicester City,-0.17,0.83
Ludwig Augustinsson,Aston Villa,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.01,2.38,0.0,0,0,0,0,0.0,Aston Villa,False,Southampton,1.75,-1.07
Ludwig Augustinsson,Aston Villa,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.01,2.21,0.0,0,0,0,0,0.0,Aston Villa,True,Leeds United,-3.62,-0.79
Ludwig Augustinsson,Aston Villa,Leeds United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.01,2.07,0.0,0,0,0,0,0.0,Aston Villa,False,Manchester City,0.58,-1.26
Ludwig Augustinsson,Aston Villa,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.01,1.94,0.0,0,0,0,0,0.0,Aston Villa,True,Arsenal,0.71,0.36
Ludwig Augustinsson,Aston Villa,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.82,0.0,0,0,0,0,0.0,Aston Villa,False,Everton,-0.42,-0.63
Ludwig Augustinsson,Aston Villa,Everton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.72,0.0,0,0,0,0,0.0,Aston Villa,True,Crystal Palace,-0.13,0.81
Ludwig Augustinsson,Aston Villa,Crystal Palace,2023-03-04,True,Sub,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,False,0.0,0.0,1.63,0.0,0,0,0,0,0.0,Aston Villa,False,West Ham,1.86,0.14
Ludwig Augustinsson,Aston Villa,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.55,0.0,0,0,0,0,0.0,Aston Villa,True,Bournemouth,,1.46
Ludwig Augustinsson,Aston Villa,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.48,0.0,0,0,0,0,0.0,Aston Villa,False,Chelsea,4.06,-0.72
Ludwig Augustinsson,Aston Villa,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.41,0.0,0,0,0,0,0.0,Aston Villa,False,Leeds United,,-0.8
Ludwig Augustinsson,Aston Villa,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.35,0.0,0,0,0,0,0.0,Aston Villa,False,Crystal Palace,1.07,0.13
Ludwig Augustinsson,Aston Villa,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.29,0.0,0,0,0,0,0.0,Aston Villa,True,Nottingham Forest,,
Ludwig Augustinsson,Aston Villa,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,1.24,0.0,0,0,0,0,0.0,Aston Villa,True,Newcastle United,-3.47,0.73
