name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Chris Mepham,Bournemouth,Aston Villa,2022-08-06,True,DC,90,0,0.0,0,0.0,7,0,0,3.7,1,1,0,0.0,False,0.0,0.0,90.0,1.0,0,0,0,0,2
Chris Mepham,Bournemouth,Leeds United,2022-10-08,True,DC,90,0,0.08,0,0.0,2,1,0,2.3,0,0,1,0.0,False,7.0,0.0,90.0,0.5,0,0,0,0,1
Chris Mepham,Bournemouth,Fulham,2022-10-15,False,DC,90,0,0.04,0,0.0,1,1,0,1.8,0,0,2,0.0,False,4.5,0.04,90.0,0.33,0,0,0,0,1
Chris Mepham,Bournemouth,Southampton,2022-10-19,True,DC,90,0,0.0,0,0.04,1,0,1,2.8,0,0,1,0.0,False,3.33,0.04,90.0,0.25,0,0,0,0,0
Chris Mepham,Bournemouth,West Ham,2022-10-24,False,DC,90,0,0.0,0,0.0,0,0,0,3.5,0,0,2,0.0,False,2.75,0.03,90.0,0.2,0,0,0,0,1
Chris Mepham,Bournemouth,Tottenham,2022-10-29,True,DC,90,0,0.02,0,0.0,1,1,0,4.7,0,0,3,0.0,False,2.2,0.02,90.0,0.17,0,0,0,0,-1
Chris Mepham,Bournemouth,Leicester City,2022-11-05,False,DC,90,0,0.04,0,0.08,-1,1,1,3.9,0,0,4,0.0,False,1.0,0.03,90.0,0.14,0,0,0,0,1
Chris Mepham,Bournemouth,Manchester United,2023-01-03,False,DC,90,0,0.0,0,0.0,1,0,0,2.2,0,0,3,2.21,True,0.4,0.02,90.0,0.12,0,0,0,0,-1
Chris Mepham,Bournemouth,Manchester City,2022-08-13,False,DC,90,0,0.0,0,0.0,-1,0,0,1.1,0,0,4,0.0,False,0.4,0.01,90.0,0.11,0,0,0,0,1
Chris Mepham,Bournemouth,Brentford,2023-01-14,False,DC,90,0,0.0,0,0.01,1,0,1,2.8,0,0,2,1.47,True,0.0,0.01,90.0,0.1,0,0,0,0,2
Chris Mepham,Bournemouth,Brighton,2023-02-04,False,DC,90,0,0.04,0,0.0,2,1,0,2.6,0,0,1,2.61,True,0.2,0.01,90.0,0.09,0,0,0,0,1
Chris Mepham,Bournemouth,Newcastle United,2023-02-11,True,Sub,37,0,0.0,0,0.0,1,0,0,1.4,0,0,0,0.7,False,0.4,0.02,85.58,0.09,0,0,0,0,1
Chris Mepham,Bournemouth,Wolverhampton,2023-02-18,False,Sub,9,0,0.0,0,0.0,1,0,0,0.8,0,0,0,0.02,False,0.8,0.01,79.69,0.09,0,0,0,0,-3
Chris Mepham,Bournemouth,Manchester City,2023-02-25,True,DC,90,0,0.0,0,0.0,-3,0,0,2.0,0,0,4,2.38,True,0.8,0.01,80.43,0.08,0,0,0,0,0
Chris Mepham,Bournemouth,Arsenal,2023-03-04,False,DC,90,0,0.0,0,0.0,0,0,0,3.0,0,0,3,2.6,True,0.4,0.01,81.07,0.08,0,0,0,0,1
Chris Mepham,Bournemouth,Arsenal,2022-08-20,True,DC,90,0,0.02,0,0.0,1,1,0,3.6,0,0,3,0.0,False,0.2,0.01,81.62,0.07,0,0,0,0,8
Chris Mepham,Bournemouth,Leeds United,2023-04-08,False,DC,90,0,0.13,0,0.06,8,1,1,7.7,2,1,0,0.68,True,0.0,0.0,82.12,0.13,0,0,0,0,1
Chris Mepham,Bournemouth,Tottenham,2023-04-15,False,DC,90,0,0.0,0,0.0,1,0,0,3.5,0,0,2,2.04,True,1.4,0.03,82.56,0.12,0,0,0,0,0
Chris Mepham,Bournemouth,West Ham,2023-04-23,True,DC,90,0,0.12,0,0.0,0,1,0,6.5,0,0,4,2.34,True,1.4,0.03,82.95,0.12,0,0,0,0,6
Chris Mepham,Bournemouth,Southampton,2023-04-27,False,DC,90,0,0.0,0,0.0,6,0,0,0.0,0,1,0,0.51,True,2.0,0.06,83.3,0.17,0,0,0,0,1
Chris Mepham,Bournemouth,Crystal Palace,2023-05-13,False,DR,90,0,0.0,0,0.0,1,0,0,2.0,0,0,2,1.54,True,3.2,0.06,83.62,0.16,0,0,0,0,-4
Chris Mepham,Bournemouth,Liverpool,2022-08-27,False,DC,81,0,0.0,0,0.0,-4,0,0,0.4,0,0,8,0.0,False,3.2,0.05,83.5,0.15,0,0,0,0,8
Chris Mepham,Bournemouth,Wolverhampton,2022-08-31,True,DC,90,0,0.0,0,0.0,8,0,0,2.0,3,1,0,0.0,False,0.8,0.02,83.78,0.19,0,0,0,0,1
Chris Mepham,Bournemouth,Nottingham Forest,2022-09-03,False,DC,90,0,0.0,0,0.0,1,0,0,3.1,0,0,2,0.0,False,2.2,0.02,84.04,0.18,0,0,0,0,2
Chris Mepham,Bournemouth,Newcastle United,2022-09-17,False,DC,90,0,0.0,0,0.0,2,0,0,1.3,0,0,1,0.0,False,2.4,0.0,84.28,0.17,0,0,0,0,6
Chris Mepham,Bournemouth,Brentford,2022-10-01,True,DC,90,0,0.0,0,0.0,6,0,0,3.0,0,1,0,0.0,False,1.6,0.0,84.5,0.21,0,0,0,0,0
