name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Joe Worrall,Nott'm Forest,Newcastle United,2022-08-06,False,DC,90,0,0.0,0,0.0,0,0,0,1.6,0,0,2,0.0,False,0.0,0.0,90.0,0.0,0,0,0,0,1
Joe Worrall,Nott'm Forest,Brighton,2022-10-18,False,Sub,4,0,0.0,0,0.0,1,0,0,0.2,0,0,0,0.0,False,0.0,0.0,47.0,0.0,0,0,0,0,0
Joe Worrall,Nott'm Forest,Liverpool,2022-10-22,True,Sub,26,0,0.0,0,0.0,0,0,0,0.2,0,0,0,0.0,False,0.5,0.0,40.0,0.0,0,0,0,0,1
Joe Worrall,Nott'm Forest,Arsenal,2022-10-30,False,Sub,26,0,0.0,0,0.0,1,0,0,1.4,0,0,1,0.0,False,0.33,0.0,36.5,0.0,0,0,0,0,7
Joe Worrall,Nott'm Forest,Crystal Palace,2022-11-12,True,DC,90,0,0.06,0,0.0,7,1,0,1.7,1,1,0,1.22,True,0.5,0.0,47.2,0.5,0,0,0,0,1
Joe Worrall,Nott'm Forest,Manchester United,2022-12-27,False,DC,90,0,0.03,0,0.0,1,1,0,2.7,0,0,3,2.47,True,1.8,0.01,54.33,0.33,0,0,0,0,2
Joe Worrall,Nott'm Forest,Chelsea,2023-01-01,True,DC,90,0,0.0,0,0.0,2,0,0,1.5,0,0,1,0.94,True,2.0,0.02,59.43,0.25,0,0,0,0,6
Joe Worrall,Nott'm Forest,Southampton,2023-01-04,False,DC,90,0,0.0,0,0.0,6,0,0,1.4,0,1,0,0.39,True,2.2,0.02,63.25,0.4,0,0,0,0,7
Joe Worrall,Nott'm Forest,West Ham,2022-08-14,True,DC,90,0,0.0,0,0.0,7,0,0,2.0,1,1,0,0.0,False,3.4,0.02,66.22,0.5,0,0,0,0,6
Joe Worrall,Nott'm Forest,Leeds United,2023-01-14,True,DC,90,0,0.0,0,0.0,6,0,0,1.5,0,1,0,1.02,True,4.6,0.02,68.6,0.57,0,0,0,0,1
Joe Worrall,Nott'm Forest,Bournemouth,2023-01-21,False,DC,90,0,0.04,0,0.0,1,1,0,3.1,0,0,1,1.36,True,4.4,0.01,70.55,0.5,0,0,0,0,1
Joe Worrall,Nott'm Forest,Fulham,2023-02-11,False,Sub,83,0,0.0,0,0.0,1,0,0,1.5,0,0,2,1.62,False,4.4,0.01,71.58,0.44,0,0,0,0,1
Joe Worrall,Nott'm Forest,Manchester City,2023-02-18,True,DC,90,0,0.0,0,0.0,1,0,0,2.7,0,0,1,2.54,True,4.2,0.01,73.0,0.4,0,0,0,0,0
Joe Worrall,Nott'm Forest,West Ham,2023-02-25,False,DC,90,0,0.0,0,0.0,0,0,0,1.5,0,0,4,2.73,True,3.2,0.01,74.21,0.36,0,0,0,0,1
Joe Worrall,Nott'm Forest,Everton,2023-03-05,True,DC,90,0,0.0,0,0.0,1,0,0,3.8,0,0,2,1.7,True,1.8,0.01,75.27,0.33,0,0,0,0,7
Joe Worrall,Nott'm Forest,Tottenham,2023-03-11,False,DC,90,1,0.52,0,0.08,7,1,1,10.3,0,0,3,2.05,True,0.8,0.01,76.19,0.31,0,0,0,0,1
Joe Worrall,Nott'm Forest,Wolverhampton,2023-04-01,True,Sub,23,0,0.0,0,0.0,1,0,0,0.6,0,0,1,0.2,False,2.0,0.1,73.06,0.31,0,0,0,0,1
Joe Worrall,Nott'm Forest,Everton,2022-08-20,False,DC,90,0,0.0,0,0.0,1,0,0,1.7,0,0,1,0.0,False,2.0,0.1,74.0,0.29,0,0,0,0,2
Joe Worrall,Nott'm Forest,Aston Villa,2023-04-08,False,DC,64,0,0.0,0,0.0,2,0,0,2.0,0,0,1,0.78,True,2.0,0.1,73.47,0.27,0,0,0,0,1
Joe Worrall,Nott'm Forest,Liverpool,2023-04-22,False,Sub,60,0,0.0,0,0.09,1,0,1,2.9,0,0,3,2.6,False,2.4,0.1,72.8,0.27,0,0,0,0,2
Joe Worrall,Nott'm Forest,Brighton,2023-04-26,True,Sub,76,0,0.0,0,0.0,2,0,0,1.6,0,0,1,2.35,False,2.4,0.1,72.95,0.25,0,0,0,0,1
Joe Worrall,Nott'm Forest,Brentford,2023-04-29,False,DC,90,0,0.0,0,0.0,1,0,0,2.1,0,0,2,1.63,True,1.4,0.0,73.73,0.24,0,0,0,0,1
Joe Worrall,Nott'm Forest,Southampton,2023-05-08,True,Sub,26,0,0.0,0,0.0,1,0,0,0.5,0,0,1,1.9,False,1.4,0.0,71.65,0.24,0,0,0,0,1
Joe Worrall,Nott'm Forest,Chelsea,2023-05-13,False,DC,90,0,0.0,0,0.0,1,0,0,2.2,0,0,2,1.14,True,1.4,0.0,72.42,0.22,0,0,0,0,6
Joe Worrall,Nott'm Forest,Arsenal,2023-05-20,True,DC,90,0,0.08,0,0.0,6,1,0,1.5,0,1,0,0.64,True,1.2,0.0,73.12,0.26,0,0,0,0,2
Joe Worrall,Nott'm Forest,Crystal Palace,2023-05-28,False,DC,90,0,0.1,0,0.0,2,1,0,0.0,0,0,1,1.6,True,2.2,0.02,73.77,0.25,0,0,0,0,0
Joe Worrall,Nott'm Forest,Tottenham,2022-08-28,True,DC,90,0,0.09,0,0.0,0,1,0,3.5,0,0,2,0.0,False,2.2,0.04,74.37,0.24,0,0,0,0,-1
Joe Worrall,Nott'm Forest,Manchester City,2022-08-31,False,DC,90,0,0.0,0,0.0,-1,0,0,1.5,0,0,6,0.0,False,2.0,0.05,74.93,0.23,0,0,0,0,1
Joe Worrall,Nott'm Forest,Bournemouth,2022-09-03,True,DC,90,0,0.0,0,0.0,1,0,0,2.4,0,0,3,0.0,False,1.6,0.05,75.45,0.22,0,0,0,0,1
Joe Worrall,Nott'm Forest,Fulham,2022-09-16,True,Sub,27,0,0.0,0,0.39,1,0,2,2.9,0,0,0,0.0,False,1.6,0.05,73.83,0.22,0,0,0,0,1
