name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Ashley Young,Aston Villa,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,11,Aston Villa,False,Nottingham Forest,
Ashley Young,Aston Villa,Nottingham Forest,2022-10-10,False,DL,90,1.0,0.04,0.0,0.04,11,2.0,1.0,8.0,3,0,1,0.0,False,0.0,0.0,45.0,0.0,0,0,0,0,1,Aston Villa,True,Chelsea,2.75
Ashley Young,Aston Villa,Chelsea,2022-10-16,True,DL,90,0.0,0.0,0.0,0.04,1,0.0,1.0,2.6,0,0,2,0.0,False,5.5,0.02,60.0,0.0,0,0,0,0,1,Aston Villa,False,Fulham,
Ashley Young,Aston Villa,Fulham,2022-10-20,False,DL,90,0.0,0.0,0.0,0.06,1,0.0,1.0,3.1,0,0,3,0.0,False,4.0,0.01,67.5,0.0,0,0,0,0,6,Aston Villa,True,Brentford,-0.37
Ashley Young,Aston Villa,Brentford,2022-10-23,True,DL,90,0.0,0.03,0.0,0.0,6,1.0,0.0,3.4,0,1,0,0.0,False,3.25,0.01,72.0,0.25,0,0,0,0,0,Aston Villa,False,Newcastle United,1.88
Ashley Young,Aston Villa,Newcastle United,2022-10-29,False,DL,90,0.0,0.0,0.0,0.0,0,0.0,0.0,1.2,0,0,4,0.0,False,3.8,0.01,75.0,0.2,0,0,0,0,1,Aston Villa,True,Manchester United,0.0
Ashley Young,Aston Villa,Manchester United,2022-11-06,True,Sub,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,False,3.8,0.01,65.86,0.2,0,0,0,0,0,Aston Villa,False,Brighton,-4.31
Ashley Young,Aston Villa,Brighton,2022-11-13,False,Sub,21,0.0,0.03,0.0,0.0,0,1.0,0.0,0.0,0,0,0,0.35,False,1.8,0.01,60.25,0.2,0,0,0,0,1,Aston Villa,True,Liverpool,-0.88
Ashley Young,Aston Villa,Liverpool,2022-12-26,True,DR,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,3,2.75,True,1.6,0.01,63.56,0.17,0,0,0,0,7,Aston Villa,False,Tottenham,2.01
Ashley Young,Aston Villa,Tottenham,2023-01-01,False,DR,90,0.0,0.02,0.0,0.0,7,1.0,0.0,2.8,1,1,0,0.42,True,1.6,0.01,66.2,0.29,0,0,0,0,1,Aston Villa,True,Wolverhampton,1.52
Ashley Young,Aston Villa,Wolverhampton,2023-01-04,True,DR,45,0.0,0.0,0.0,0.0,1,0.0,0.0,1.1,0,0,1,0.56,True,1.8,0.01,64.27,0.29,0,0,0,0,0,Aston Villa,True,Everton,-3.07
Ashley Young,Aston Villa,Everton,2022-08-13,True,Sub,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,False,2.0,0.01,59.0,0.29,0,0,0,0,2,Aston Villa,True,Leicester City,-0.17
Ashley Young,Aston Villa,Leicester City,2023-01-13,True,DR,90,0.0,0.0,0.0,0.0,2,0.0,0.0,3.2,0,0,1,2.38,True,1.8,0.01,61.38,0.25,0,0,0,0,6,Aston Villa,False,Southampton,1.75
Ashley Young,Aston Villa,Southampton,2023-01-21,False,DR,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.7,0,1,0,0.41,True,2.2,0.0,63.43,0.33,0,0,0,0,0,Aston Villa,True,Leeds United,-3.62
Ashley Young,Aston Villa,Leeds United,2023-02-04,True,DR,58,0.0,0.02,0.0,0.02,0,1.0,1.0,3.0,0,0,3,1.9,True,3.2,0.0,63.07,0.33,0,0,0,0,1,Aston Villa,False,Manchester City,0.58
Ashley Young,Aston Villa,Manchester City,2023-02-12,False,DR,75,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,3,3.18,True,1.8,0.0,63.81,0.3,0,0,0,0,0,Aston Villa,True,Arsenal,0.71
Ashley Young,Aston Villa,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.8,0.0,60.06,0.3,0,0,0,0,0,Aston Villa,False,Everton,-0.42
