name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Neco Williams,Nott'm Forest,Newcastle United,2022-08-06,False,DR,90,0.0,0.02,0.0,0.07,0,1.0,1.0,4.0,0,0,2,0.0,False,0.0,0.0,90.0,0.0,0,0,0,0,1,Nott'm Forest,True,Aston Villa,,
Neco Williams,Nott'm Forest,Aston Villa,2022-10-10,True,Sub,32,0.0,0.0,0.0,0.0,1,0.0,0.0,0.6,0,0,0,0.0,False,0.0,0.02,61.0,0.0,0,0,0,0,2,Nott'm Forest,False,Wolverhampton,,-0.46
Neco Williams,Nott'm Forest,Wolverhampton,2022-10-15,False,DR,90,0.0,0.07,0.0,0.01,2,1.0,1.0,2.8,0,0,1,0.0,False,0.5,0.01,70.67,0.0,0,0,0,0,6,Nott'm Forest,False,Brighton,,-0.39
Neco Williams,Nott'm Forest,Brighton,2022-10-18,False,DL,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.6,0,1,0,0.0,False,1.0,0.03,75.5,0.33,0,0,0,0,6,Nott'm Forest,True,Liverpool,,-0.53
Neco Williams,Nott'm Forest,Liverpool,2022-10-22,True,DL,72,0.0,0.02,0.0,0.0,6,1.0,0.0,1.2,0,1,0,0.0,False,2.25,0.02,74.8,0.5,0,0,0,0,1,Nott'm Forest,False,Arsenal,,-0.0
Neco Williams,Nott'm Forest,Arsenal,2022-10-30,False,Sub,26,0.0,0.02,0.0,0.0,1,1.0,0.0,1.9,0,0,1,0.0,False,3.0,0.02,66.67,0.5,0,0,0,0,1,Nott'm Forest,True,Brentford,,0.69
Neco Williams,Nott'm Forest,Brentford,2022-11-05,True,DL,90,0.0,0.01,0.0,0.35,1,1.0,1.0,4.5,0,0,2,0.0,False,3.2,0.02,70.0,0.4,0,0,0,0,1,Nott'm Forest,True,Crystal Palace,,
Neco Williams,Nott'm Forest,Crystal Palace,2022-11-12,True,Sub,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.25,False,3.2,0.02,61.75,0.4,0,0,0,0,1,Nott'm Forest,False,Manchester United,,
Neco Williams,Nott'm Forest,Manchester United,2022-12-27,False,Sub,16,0.0,0.0,0.0,0.05,1,0.0,1.0,2.6,0,0,1,0.59,False,3.0,0.01,56.67,0.4,0,0,0,0,1,Nott'm Forest,True,Chelsea,,-0.25
Neco Williams,Nott'm Forest,Chelsea,2023-01-01,True,Sub,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.0,False,2.0,0.01,51.2,0.4,0,0,0,0,1,Nott'm Forest,False,Southampton,,-1.07
