name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Calvin Ramsay,Liverpool,Fulham,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Arsenal,-2.38,-0.0
Calvin Ramsay,Liverpool,Arsenal,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Manchester City,0.85,-1.17
Calvin Ramsay,Liverpool,Manchester City,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,West Ham,0.04,0.63
Calvin Ramsay,Liverpool,West Ham,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Nottingham Forest,,
Calvin Ramsay,Liverpool,Nottingham Forest,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Leicester City,-7.96,0.83
Calvin Ramsay,Liverpool,Leicester City,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Tottenham,3.08,-0.03
Calvin Ramsay,Liverpool,Tottenham,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Southampton,-3.78,-0.38
Calvin Ramsay,Liverpool,Southampton,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Aston Villa,1.3,0.59
Calvin Ramsay,Liverpool,Aston Villa,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Leeds United,-2.07,-0.79
Calvin Ramsay,Liverpool,Leeds United,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Brentford,4.84,-0.55
Calvin Ramsay,Liverpool,Brentford,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Crystal Palace,-3.98,0.81
Calvin Ramsay,Liverpool,Crystal Palace,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Brighton,-2.51,-0.39
Calvin Ramsay,Liverpool,Brighton,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Chelsea,0.29,-0.25
Calvin Ramsay,Liverpool,Chelsea,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Wolverhampton,-0.13,-0.46
Calvin Ramsay,Liverpool,Wolverhampton,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Everton,-0.32,0.34
Calvin Ramsay,Liverpool,Everton,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Newcastle United,-1.4,-0.34
Calvin Ramsay,Liverpool,Newcastle United,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Crystal Palace,-1.03,0.13
Calvin Ramsay,Liverpool,Crystal Palace,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Wolverhampton,0.05,-0.48
Calvin Ramsay,Liverpool,Wolverhampton,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Manchester United,-4.04,0.38
Calvin Ramsay,Liverpool,Manchester United,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Bournemouth,,0.19
Calvin Ramsay,Liverpool,Bournemouth,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Manchester City,,-1.26
Calvin Ramsay,Liverpool,Manchester City,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Chelsea,,-0.72
Calvin Ramsay,Liverpool,Chelsea,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Manchester United,-0.0,-0.1
Calvin Ramsay,Liverpool,Manchester United,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Arsenal,-3.99,0.36
Calvin Ramsay,Liverpool,Arsenal,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Leicester City,-5.24,-0.05
Calvin Ramsay,Liverpool,Leicester City,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Nottingham Forest,,
Calvin Ramsay,Liverpool,Nottingham Forest,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,West Ham,4.92,0.14
Calvin Ramsay,Liverpool,West Ham,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Tottenham,,1.07
Calvin Ramsay,Liverpool,Tottenham,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Fulham,,-0.3
Calvin Ramsay,Liverpool,Fulham,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Brentford,,0.69
Calvin Ramsay,Liverpool,Brentford,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Leeds United,1.77,-0.8
Calvin Ramsay,Liverpool,Leeds United,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Aston Villa,-1.22,0.55
Calvin Ramsay,Liverpool,Aston Villa,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Southampton,,-1.07
Calvin Ramsay,Liverpool,Southampton,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Bournemouth,-5.88,1.46
Calvin Ramsay,Liverpool,Bournemouth,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Newcastle United,0.08,0.73
Calvin Ramsay,Liverpool,Newcastle United,True,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,False,Everton,-0.44,-0.63
Calvin Ramsay,Liverpool,Everton,False,0,0,0.0,0,0,0,0.0,False,0.0,Liverpool,True,Brighton,2.85,-0.71
Calvin Ramsay,Liverpool,Brighton,True,0,0,0.0,0,0,0,0.0,False,,Brentford,True,Tottenham,-0.15,1.07
