name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Fabian Schär,Newcastle,Nottingham Forest,2022-08-06,True,DC,90,1,0.06,0,0.05,15,2,1,10.6,3,1,0,0.0,False,0.0,0.0,90.0,1.0,0,0,0,0,2
Fabian Schär,Newcastle,Brentford,2022-10-08,True,DC,90,0,0.0,0,0.0,2,0,0,1.4,0,0,1,0.0,False,15.0,0.06,90.0,0.5,0,0,0,0,8
Fabian Schär,Newcastle,Manchester United,2022-10-16,False,DC,90,0,0.0,0,0.0,8,0,0,3.0,2,1,0,0.0,False,8.5,0.03,90.0,0.67,0,0,0,0,5
Fabian Schär,Newcastle,Everton,2022-10-19,True,DC,90,0,0.09,0,0.0,5,2,0,8.3,0,1,0,0.0,False,8.33,0.02,90.0,0.75,0,0,0,0,2
Fabian Schär,Newcastle,Tottenham,2022-10-23,False,DC,90,0,0.11,0,0.0,2,2,0,6.6,0,0,1,0.0,False,7.5,0.04,90.0,0.6,0,0,0,0,6
Fabian Schär,Newcastle,Aston Villa,2022-10-29,True,DC,82,0,0.0,0,0.03,6,0,1,2.3,0,1,0,0.0,False,6.4,0.05,88.67,0.67,0,0,0,0,2
Fabian Schär,Newcastle,Southampton,2022-11-06,False,DC,90,0,0.0,0,0.0,2,0,0,1.7,0,0,1,0.0,False,4.6,0.04,88.86,0.57,0,0,0,0,7
Fabian Schär,Newcastle,Chelsea,2022-11-12,True,DC,90,0,0.06,0,0.03,7,1,1,5.3,1,1,0,0.3,True,4.6,0.04,89.0,0.62,0,0,0,0,6
Fabian Schär,Newcastle,Leeds United,2022-12-26,False,DC,90,0,0.1,0,0.0,6,1,0,2.0,0,1,0,0.52,True,4.4,0.05,89.11,0.67,0,0,0,0,6
Fabian Schär,Newcastle,Leicester City,2022-12-31,True,DC,90,0,0.58,0,0.0,6,3,0,4.1,0,1,0,0.47,True,4.6,0.05,89.2,0.7,0,0,0,0,6
