name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Nayef Aguerd,West Ham,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,West Ham,True,Fulham,-1.16
Nayef Aguerd,West Ham,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,West Ham,False,Southampton,0.62
Nayef Aguerd,West Ham,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,West Ham,False,Liverpool,0.54
Nayef Aguerd,West Ham,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,West Ham,True,Bournemouth,-1.59
Nayef Aguerd,West Ham,Bournemouth,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,West Ham,False,Manchester United,1.98
Nayef Aguerd,West Ham,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,West Ham,True,Crystal Palace,1.39
Nayef Aguerd,West Ham,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,2,West Ham,True,Leeds United,-1.15
Nayef Aguerd,West Ham,Leeds United,2022-11-12,True,Sub,75,0.0,0.03,0.0,0.06,2,1.0,1.0,3.2,0,0,1,1.44,False,0.0,0.0,9.38,0.0,0,0,0,0,0,West Ham,False,Arsenal,-0.04
Nayef Aguerd,West Ham,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.01,8.33,0.0,0,0,0,0,0,West Ham,True,Brentford,1.03
Nayef Aguerd,West Ham,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.01,7.5,0.0,0,0,0,0,0,West Ham,False,Leicester City,-1.62
Nayef Aguerd,West Ham,Leicester City,2023-01-04,False,DC,90,0.0,0.0,0.0,0.0,0,0.0,0.0,0.6,0,0,2,1.48,True,0.4,0.01,15.0,0.0,0,0,0,0,0,West Ham,False,Nottingham Forest,2.77
Nayef Aguerd,West Ham,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.01,13.75,0.0,0,0,0,0,1,West Ham,False,Wolverhampton,1.36
Nayef Aguerd,West Ham,Wolverhampton,2023-01-14,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.9,0,0,1,0.84,True,0.4,0.01,19.62,0.0,0,0,0,0,6,West Ham,True,Everton,-1.58
Nayef Aguerd,West Ham,Everton,2023-01-21,True,DC,90,0.0,0.55,0.0,0.0,6,1.0,0.0,3.8,0,1,0,0.67,True,0.2,0.0,24.64,0.25,0,0,0,0,1,West Ham,False,Newcastle United,-0.16
Nayef Aguerd,West Ham,Newcastle United,2023-02-04,False,DC,90,0.0,0.36,0.0,0.0,1,2.0,0.0,2.5,0,0,1,0.82,True,1.4,0.11,29.0,0.2,0,0,0,0,2,West Ham,True,Chelsea,-2.62
Nayef Aguerd,West Ham,Chelsea,2023-02-11,True,DC,79,0.0,0.05,0.0,0.0,2,1.0,0.0,1.3,0,0,1,1.1,True,1.6,0.18,32.12,0.17,0,0,0,0,1,West Ham,False,Tottenham,1.24
Nayef Aguerd,West Ham,Tottenham,2023-02-19,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.1,0,0,2,1.48,True,2.0,0.19,35.53,0.14,0,0,0,0,6,West Ham,True,Nottingham Forest,-3.27
Nayef Aguerd,West Ham,Nottingham Forest,2023-02-25,True,DC,90,0.0,0.0,0.0,0.04,6,0.0,1.0,2.7,0,1,0,0.42,True,2.2,0.19,38.56,0.25,0,0,0,0,0,West Ham,False,Brighton,0.97
Nayef Aguerd,West Ham,Brighton,2023-03-04,False,DC,90,0.0,0.0,0.0,0.0,0,0.0,0.0,2.9,0,0,4,3.56,True,3.2,0.19,41.26,0.22,0,0,0,0,2,West Ham,True,Aston Villa,-0.86
Nayef Aguerd,West Ham,Aston Villa,2023-03-12,True,DC,90,0.0,0.41,0.0,0.0,2,1.0,0.0,2.6,0,0,1,1.58,True,2.0,0.08,43.7,0.2,0,0,0,0,15,West Ham,True,Southampton,0.91
Nayef Aguerd,West Ham,Southampton,2023-04-02,True,DC,90,1.0,0.22,0.0,0.41,15,2.0,1.0,7.8,3,1,0,0.39,True,2.2,0.09,45.9,0.27,0,0,0,0,0,West Ham,True,Newcastle United,1.05
Nayef Aguerd,West Ham,Newcastle United,2023-04-05,True,DC,90,0.0,0.0,0.0,0.03,0,0.0,1.0,2.1,0,0,5,3.12,True,4.8,0.13,47.91,0.25,0,0,0,0,0,West Ham,True,Brighton,0.78
Nayef Aguerd,West Ham,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,4.6,0.13,45.83,0.25,0,0,0,0,0,West Ham,False,Fulham,1.3
Nayef Aguerd,West Ham,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,3.4,0.13,43.92,0.25,0,0,0,0,0,West Ham,True,Arsenal,2.39
Nayef Aguerd,West Ham,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,3.4,0.13,42.16,0.25,0,0,0,0,5,West Ham,False,Bournemouth,-3.46
Nayef Aguerd,West Ham,Bournemouth,2023-04-23,False,DC,90,0.0,0.0,0.0,0.0,5,0.0,0.0,2.9,0,1,0,1.14,True,3.0,0.04,44.0,0.31,0,0,0,0,1,West Ham,True,Liverpool,-1.57
Nayef Aguerd,West Ham,Liverpool,2023-04-26,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,3.3,0,0,2,2.0,True,1.0,0.0,45.7,0.29,0,0,0,0,6,West Ham,False,Crystal Palace,0.59
Nayef Aguerd,West Ham,Crystal Palace,2023-04-29,False,DC,90,1.0,0.8,0.0,0.0,6,1.0,0.0,8.6,0,0,4,2.13,True,1.2,0.0,47.29,0.27,0,0,0,0,0,West Ham,False,Manchester City,1.66
Nayef Aguerd,West Ham,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.4,0.16,45.66,0.27,0,0,0,0,8,West Ham,True,Manchester United,-1.91
