name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Luke Ayling,Leeds,Wolverhampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,1.0,Leeds,False,Crystal Palace,-1.48
Luke Ayling,Leeds,Crystal Palace,2022-10-09,False,Sub,6,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0.0,Leeds,True,Arsenal,-2.44
Luke Ayling,Leeds,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.5,0.0,2.0,0.0,0,0,0,0,0.0,Leeds,False,Leeds United,
Luke Ayling,Leeds,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.33,0.0,1.5,0.0,0,0,0,0,1.0,Leeds,True,Fulham,
Luke Ayling,Leeds,Fulham,2022-10-23,True,DR,90,0.0,0.07,0.0,0.0,1,2.0,0.0,4.3,0,0,3,0.0,False,0.25,0.0,19.2,0.0,0,0,0,0,1.0,Leeds,False,Liverpool,1.31
Luke Ayling,Leeds,Liverpool,2022-10-29,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.0,False,0.4,0.01,16.17,0.0,0,0,0,0,1.0,Leeds,True,Bournemouth,
Luke Ayling,Leeds,Bournemouth,2022-11-05,True,Sub,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,False,0.6,0.01,14.43,0.0,0,0,0,0,0.0,Leeds,False,Tottenham,0.01
Luke Ayling,Leeds,Tottenham,2022-11-12,False,Sub,11,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0,0,2,0.5,False,0.6,0.01,14.0,0.0,0,0,0,0,1.0,Leeds,True,Manchester City,2.49
Luke Ayling,Leeds,Manchester City,2022-12-28,True,Sub,25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,0,0.82,False,0.6,0.01,15.22,0.0,0,0,0,0,5.0,Leeds,False,Newcastle United,-5.11
Luke Ayling,Leeds,Newcastle United,2022-12-31,False,DR,69,0.0,0.0,0.0,0.0,5,0.0,0.0,0.2,0,1,0,1.93,True,0.8,0.01,20.6,0.5,0,0,0,0,1.0,Leeds,True,West Ham,-2.86
Luke Ayling,Leeds,West Ham,2023-01-04,True,DR,90,0.0,0.0,0.0,0.08,1,0.0,1.0,3.9,0,0,2,1.42,True,1.6,0.0,26.91,0.33,0,0,0,0,0.0,Leeds,False,Southampton,-2.03
Luke Ayling,Leeds,Southampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.6,0.0,24.67,0.33,0,0,0,0,1.0,Leeds,False,Aston Villa,-1.61
Luke Ayling,Leeds,Aston Villa,2023-01-13,False,DR,90,0.0,0.0,0.0,0.59,1,0.0,1.0,3.0,0,0,2,1.28,True,1.4,0.0,29.69,0.25,0,0,0,0,8.0,Leeds,True,Brentford,-0.12
Luke Ayling,Leeds,Brentford,2023-01-22,True,DR,90,0.0,0.0,0.0,0.02,8,0.0,1.0,4.0,2,1,0,0.29,True,1.6,0.0,34.0,0.4,0,0,0,0,2.0,Leeds,False,Nottingham Forest,
Luke Ayling,Leeds,Nottingham Forest,2023-02-05,False,DR,90,0.0,0.1,0.0,0.0,2,2.0,0.0,3.7,0,0,1,0.27,True,3.0,0.0,37.73,0.33,0,0,0,0,1.0,Leeds,False,Manchester United,2.58
Luke Ayling,Leeds,Manchester United,2023-02-08,False,DR,90,0.0,0.11,0.0,0.0,1,2.0,0.0,4.9,0,0,2,2.19,True,2.4,0.02,41.0,0.29,0,0,0,0,1.0,Leeds,True,Manchester United,1.66
Luke Ayling,Leeds,Manchester United,2023-02-12,True,DR,90,0.0,0.16,0.0,0.35,1,2.0,1.0,5.9,0,0,2,1.12,True,2.4,0.04,43.88,0.25,0,0,0,0,2.0,Leeds,False,Everton,1.15
Luke Ayling,Leeds,Everton,2023-02-18,False,DR,90,0.0,0.28,0.0,0.0,2,1.0,0.0,3.8,0,0,1,1.52,True,2.6,0.07,46.44,0.22,0,0,0,0,6.0,Leeds,True,Southampton,-3.43
Luke Ayling,Leeds,Southampton,2023-02-25,True,DR,90,0.0,0.05,0.0,0.0,6,1.0,0.0,2.4,0,1,0,0.37,True,2.8,0.13,48.74,0.3,0,0,0,0,2.0,Leeds,False,Chelsea,-1.33
Luke Ayling,Leeds,Chelsea,2023-03-04,False,DR,90,0.0,0.04,0.0,0.14,2,1.0,2.0,5.9,0,0,1,1.52,True,2.4,0.14,50.8,0.27,0,0,0,0,1.0,Leeds,True,Brighton,-4.64
Luke Ayling,Leeds,Brighton,2023-03-11,True,DR,90,0.0,0.15,0.0,0.0,1,2.0,0.0,3.5,0,0,2,1.63,True,2.4,0.13,52.67,0.25,0,0,0,0,6.0,Leeds,False,Wolverhampton,-3.79
