name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts
Trevoh Chalobah,Chelsea,Wolverhampton,2022-10-08,True,DC,90,0,0.1479099988937378,0,0.0,6,2,0,5.9,0,1,0,0.0,False
Trevoh Chalobah,Chelsea,Aston Villa,2022-10-16,False,DC,90,0,0.0,0,0.0,6,0,0,1.6,0,1,0,0.0,False
Trevoh Chalobah,Chelsea,Brentford,2022-10-19,False,DC,90,0,0.0,0,0.0,6,0,0,1.6,0,1,0,0.0,False
Trevoh Chalobah,Chelsea,Manchester United,2022-10-22,True,DC,90,0,0.3120439946651459,0,0.0,2,2,0,2.1,0,0,1,0.0,False
Trevoh Chalobah,Chelsea,Brighton,2022-10-29,False,DC,90,0,0.0,0,0.0,-2,0,0,0.5,0,0,4,0.0,False
Trevoh Chalobah,Chelsea,Arsenal,2022-11-06,True,DC,90,0,0.0,0,0.0,1,0,0,1.7,0,0,1,0.0,False
Trevoh Chalobah,Chelsea,Newcastle United,2022-11-12,False,DC,90,0,0.0,0,0.0,2,0,0,1.6,0,0,1,1.029,True
Trevoh Chalobah,Chelsea,Bournemouth,2022-12-27,True,Sub,2,0,0.0,0,0.0,1,0,0,0.1,0,0,0,0.1539,False
Trevoh Chalobah,Chelsea,Fulham,2023-01-12,False,DC,78,0,0.0764845982193946,0,0.039249800145626,0,1,1,3.0,0,0,2,0.834,True
Trevoh Chalobah,Chelsea,Crystal Palace,2023-01-15,True,DR,90,0,0.0,0,0.0,6,0,0,2.8,0,1,0,0.576,True
Trevoh Chalobah,Chelsea,Liverpool,2023-01-21,False,DC,80,0,0.0,0,0.0,5,0,0,1.0,0,1,0,1.219,True
Trevoh Chalobah,Chelsea,Southampton,2023-02-18,True,Sub,6,0,0.0,0,0.0,1,0,0,0.3,0,0,0,0.0,False
Trevoh Chalobah,Chelsea,Leicester City,2023-03-04,True,Sub,6,0,0.0,0,0.0,1,0,0,0.3,0,0,0,0.42,False
Trevoh Chalobah,Chelsea,Leeds United,2023-03-11,False,Sub,17,0,0.0,0,0.0,1,0,0,0.7,0,0,0,0.27,False
Trevoh Chalobah,Chelsea,Everton,2023-03-18,True,Sub,3,0,0.0,0,0.0,1,0,0,0.1,0,0,1,0.23,False
Trevoh Chalobah,Chelsea,Wolverhampton,2023-04-08,False,Sub,10,0,0.0,0,0.0,1,0,0,0.4,0,0,0,0.0,False
Trevoh Chalobah,Chelsea,Brighton,2023-04-15,True,DR,90,0,0.0,0,0.0,0,0,0,2.4,0,0,2,2.28,True
Trevoh Chalobah,Chelsea,Brentford,2023-04-26,True,DC,90,0,0.0614802315831184,0,0.1167341321706771,1,1,1,5.0,0,0,2,1.05,True
Trevoh Chalobah,Chelsea,Arsenal,2023-05-02,False,Sub,4,0,0.0,0,0.0,1,0,0,0.0,0,0,0,0.04,False
Trevoh Chalobah,Chelsea,Bournemouth,2023-05-06,False,DR,90,0,0.0,0,0.0,2,0,0,3.0,0,0,1,1.26,True
Trevoh Chalobah,Chelsea,Nottingham Forest,2023-05-13,True,DR,90,0,0.0,0,0.0437875427305698,2,0,2,7.2,1,0,2,1.63,True
Trevoh Chalobah,Chelsea,Manchester City,2023-05-21,False,DC,90,0,0.1027758568525314,0,0.0,2,2,0,3.5,0,0,1,1.09,True
Trevoh Chalobah,Chelsea,Manchester United,2023-05-25,False,DC,90,0,0.0,0,0.0,0,0,0,2.3,0,0,4,5.13,True
Trevoh Chalobah,Chelsea,Newcastle United,2023-05-28,True,DC,45,0,0.0942276790738105,0,0.0,1,1,0,0.0,0,0,1,1.58,True
Trevoh Chalobah,Chelsea,Leeds United,2022-08-27,True,DC,90,0,0.0,0,0.0,2,0,0,1.6,0,0,1,0.0,False
