name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Reece James,Chelsea,Everton,2022-08-06,False,DMR,90,0.0,0.09,0.0,0.15,7,2.0,3.0,8.6,2,1,0,0.0,False,0.0,0.0,90.0,1.0,0,0,0,0,1,Chelsea,True,Wolverhampton,0.07
Reece James,Chelsea,Wolverhampton,2022-10-08,True,Sub,18,0.0,0.0,0.0,0.0,1,0.0,0.0,0.5,0,0,0,0.0,False,7.0,0.09,54.0,1.0,0,0,0,0,0,Chelsea,False,Aston Villa,-1.37
Reece James,Chelsea,Aston Villa,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,4.0,0.04,36.0,1.0,0,0,0,0,0,Chelsea,False,Brentford,0.61
Reece James,Chelsea,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.67,0.03,27.0,1.0,0,0,0,0,0,Chelsea,True,Manchester United,-1.31
Reece James,Chelsea,Manchester United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.0,0.02,21.6,1.0,0,0,0,0,0,Chelsea,False,Brighton,1.01
Reece James,Chelsea,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.6,0.02,18.0,1.0,0,0,0,0,0,Chelsea,True,Arsenal,2.1
Reece James,Chelsea,Arsenal,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,15.43,1.0,0,0,0,0,0,Chelsea,False,Newcastle United,0.94
Reece James,Chelsea,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,13.5,1.0,0,0,0,0,1,Chelsea,True,Bournemouth,-3.02
Reece James,Chelsea,Bournemouth,2022-12-27,True,DR,52,0.0,0.14,0.0,0.0,1,2.0,0.0,4.0,0,0,0,0.03,True,0.0,0.0,17.78,1.0,0,0,0,0,0,Chelsea,False,Nottingham Forest,-0.41
Reece James,Chelsea,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.03,16.0,1.0,0,0,0,0,0,Chelsea,True,Manchester City,0.19
Reece James,Chelsea,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.03,14.55,1.0,0,0,0,0,0,Chelsea,False,Fulham,-2.13
Reece James,Chelsea,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.03,13.33,1.0,0,0,0,0,7,Chelsea,True,Tottenham,-2.11
Reece James,Chelsea,Tottenham,2022-08-14,True,DC,90,1.0,0.47,0.0,0.49,7,2.0,1.0,9.4,1,0,2,0.0,False,0.2,0.03,19.23,0.5,0,0,0,0,0,Chelsea,True,Crystal Palace,-1.51
Reece James,Chelsea,Crystal Palace,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.6,0.12,17.86,0.5,0,0,0,0,0,Chelsea,False,Liverpool,0.96
Reece James,Chelsea,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.4,0.09,16.67,0.5,0,0,0,0,1,Chelsea,True,Fulham,-1.08
Reece James,Chelsea,Fulham,2023-02-03,True,DR,59,0.0,0.0,0.0,0.0,1,0.0,0.0,0.8,0,0,0,0.41,True,1.4,0.09,19.31,0.5,0,0,0,0,2,Chelsea,False,West Ham,2.89
Reece James,Chelsea,West Ham,2023-02-11,False,DR,90,0.0,0.04,0.0,0.1,2,1.0,2.0,6.2,0,0,1,1.29,True,1.6,0.09,23.47,0.33,0,0,0,0,0,Chelsea,True,Southampton,-0.42
Reece James,Chelsea,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.0,0.1,22.17,0.33,0,0,0,0,1,Chelsea,False,Tottenham,-1.07
