name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Matty Cash,Aston Villa,Bournemouth,2022-08-06,False,DR,90,0.0,0.02,0.0,0.0,1,1.0,0.0,3.4,0,0,2,0.0,False,0.0,0.0,90.0,0.0,0,0,0,0,2,Aston Villa,False,Nottingham Forest,
Matty Cash,Aston Villa,Nottingham Forest,2022-10-10,False,DR,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.6,0,0,1,0.0,False,1.0,0.02,90.0,0.0,0,0,0,0,1,Aston Villa,True,Chelsea,2.75
Matty Cash,Aston Villa,Chelsea,2022-10-16,True,DR,90,0.0,0.0,0.0,0.12,1,0.0,3.0,6.6,0,0,2,0.0,False,1.5,0.01,90.0,0.0,0,0,0,0,0,Aston Villa,False,Fulham,
Matty Cash,Aston Villa,Fulham,2022-10-20,False,Sub,45,0.0,0.0,0.0,0.0,0,0.0,0.0,0.1,0,0,2,0.0,False,1.33,0.01,78.75,0.0,0,0,0,0,6,Aston Villa,True,Brentford,-0.37
Matty Cash,Aston Villa,Brentford,2022-10-23,True,DR,80,0.0,0.04,0.0,0.0,6,2.0,0.0,3.9,0,1,0,0.0,False,1.0,0.0,79.0,0.25,0,0,0,0,0,Aston Villa,False,Newcastle United,1.88
Matty Cash,Aston Villa,Newcastle United,2022-10-29,False,DR,68,0.0,0.0,0.0,0.0,0,0.0,0.0,1.5,0,0,4,0.0,False,2.0,0.01,77.17,0.2,0,0,0,0,2,Aston Villa,True,Manchester United,0.0
Matty Cash,Aston Villa,Manchester United,2022-11-06,True,DR,90,0.0,0.02,0.0,0.0,2,1.0,0.0,1.0,0,0,1,0.0,False,1.8,0.01,79.0,0.17,0,0,0,0,1,Aston Villa,False,Brighton,-4.31
Matty Cash,Aston Villa,Brighton,2022-11-13,False,DR,90,0.0,0.0,0.0,0.06,1,0.0,1.0,0.0,0,0,1,0.66,True,1.8,0.01,80.38,0.14,0,0,0,0,0,Aston Villa,True,Liverpool,-0.88
Matty Cash,Aston Villa,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.8,0.01,71.44,0.14,0,0,0,0,1,Aston Villa,False,Tottenham,2.01
Matty Cash,Aston Villa,Tottenham,2023-01-01,False,Sub,24,0.0,0.0,0.0,0.0,1,0.0,0.0,0.7,0,0,0,0.18,False,1.8,0.01,66.7,0.14,0,0,0,0,2,Aston Villa,True,Wolverhampton,1.52
Matty Cash,Aston Villa,Wolverhampton,2023-01-04,True,MR,90,0.0,0.01,0.0,0.0,2,1.0,0.0,4.1,0,0,1,0.85,True,0.8,0.0,68.82,0.12,0,0,0,0,2,Aston Villa,True,Everton,-3.07
Matty Cash,Aston Villa,Everton,2022-08-13,True,DR,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,1,0.0,False,1.2,0.01,70.58,0.11,0,0,0,0,0,Aston Villa,True,Leicester City,-0.17
Matty Cash,Aston Villa,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.2,0.0,65.15,0.11,0,0,0,0,1,Aston Villa,False,Southampton,1.75
Matty Cash,Aston Villa,Southampton,2023-01-21,False,Sub,9,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.03,False,1.0,0.0,61.14,0.11,0,0,0,0,1,Aston Villa,True,Leeds United,-3.62
Matty Cash,Aston Villa,Leeds United,2023-02-04,True,Sub,31,0.0,0.0,0.0,0.0,1,0.0,0.0,0.9,0,0,1,0.35,False,1.2,0.0,59.13,0.11,0,0,0,0,1,Aston Villa,False,Manchester City,0.58
Matty Cash,Aston Villa,Manchester City,2023-02-12,False,Sub,14,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.42,False,1.2,0.0,56.31,0.11,0,0,0,0,3,Aston Villa,True,Arsenal,0.71
Matty Cash,Aston Villa,Arsenal,2023-02-18,True,DR,90,0.0,0.0,1.0,0.1,3,0.0,1.0,3.5,0,0,4,3.28,True,1.0,0.0,58.29,0.1,0,0,0,0,6,Aston Villa,False,Everton,-0.42
Matty Cash,Aston Villa,Everton,2023-02-25,False,DR,90,0.0,0.0,0.0,0.0,6,0.0,0.0,3.1,0,1,0,1.71,True,1.2,0.2,60.06,0.18,0,0,0,0,12,Aston Villa,True,Crystal Palace,-0.13
Matty Cash,Aston Villa,Crystal Palace,2023-03-04,True,DR,90,0.0,0.0,0.0,0.0,12,0.0,0.0,2.5,3,1,0,0.17,True,2.4,0.2,61.63,0.25,0,0,0,0,2,Aston Villa,False,West Ham,1.86
Matty Cash,Aston Villa,West Ham,2023-03-12,False,DR,79,0.0,0.0,0.0,0.0,2,0.0,0.0,1.3,0,0,1,1.97,True,4.6,0.2,62.5,0.23,0,0,0,0,6,Aston Villa,True,Bournemouth,
Matty Cash,Aston Villa,Bournemouth,2023-03-18,True,DR,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.5,0,1,0,0.59,True,4.8,0.2,63.81,0.29,0,0,0,0,0,Aston Villa,False,Chelsea,4.06
Matty Cash,Aston Villa,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,5.8,0.2,60.91,0.29,0,0,0,0,0,Aston Villa,False,Leeds United,
Matty Cash,Aston Villa,Leeds United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,5.2,0.0,58.26,0.29,0,0,0,0,1,Aston Villa,False,Crystal Palace,1.07
Matty Cash,Aston Villa,Crystal Palace,2022-08-20,False,DR,90,0.0,0.01,0.0,0.12,1,1.0,2.0,4.6,0,0,3,0.0,False,4.0,0.0,59.58,0.27,0,0,0,0,0,Aston Villa,True,Nottingham Forest,
Matty Cash,Aston Villa,Nottingham Forest,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.8,0.0,57.2,0.27,0,0,0,0,0,Aston Villa,True,Newcastle United,-3.47
Matty Cash,Aston Villa,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.4,0.0,55.0,0.27,0,0,0,0,0,Aston Villa,False,Brentford,0.38
Matty Cash,Aston Villa,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,52.96,0.27,0,0,0,0,0,Aston Villa,True,Fulham,
Matty Cash,Aston Villa,Fulham,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,51.07,0.27,0,0,0,0,0,Aston Villa,False,Manchester United,-1.29
Matty Cash,Aston Villa,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,49.31,0.27,0,0,0,0,0,Aston Villa,False,Wolverhampton,
Matty Cash,Aston Villa,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,47.67,0.27,0,0,0,0,1,Aston Villa,True,Tottenham,
Matty Cash,Aston Villa,Tottenham,2023-05-13,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.13,False,0.0,0.0,46.16,0.27,0,0,0,0,2,Aston Villa,False,Liverpool,0.83
Matty Cash,Aston Villa,Liverpool,2023-05-20,False,DR,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.1,0,0,1,0.75,True,0.2,0.0,47.53,0.25,0,0,0,0,1,Aston Villa,True,Brighton,-3.72
Matty Cash,Aston Villa,Brighton,2023-05-28,True,DR,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,1,1.49,True,0.6,0.0,48.82,0.24,0,0,0,0,1,Aston Villa,True,West Ham,3.13
Matty Cash,Aston Villa,West Ham,2022-08-28,True,DR,90,0.0,0.07,0.0,0.0,1,1.0,0.0,2.5,0,0,1,0.0,False,0.8,0.0,50.03,0.22,0,0,0,0,1,Aston Villa,False,Arsenal,2.49
Matty Cash,Aston Villa,Arsenal,2022-08-31,False,DR,90,0.0,0.0,0.0,0.06,1,0.0,1.0,3.3,0,0,2,0.0,False,1.0,0.01,51.17,0.21,0,0,0,0,0,Aston Villa,True,Manchester City,-0.28
Matty Cash,Aston Villa,Manchester City,2022-09-03,True,DR,26,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0,0.0,False,1.2,0.01,50.47,0.21,0,0,0,0,0,Aston Villa,True,Southampton,-1.35
Matty Cash,Aston Villa,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.0,0.01,49.11,0.21,0,0,0,0,0,Aston Villa,False,Leicester City,0.16
Matty Cash,Aston Villa,Leicester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.6,0.01,47.82,0.21,0,0,0,0,-1,Aston Villa,False,Newcastle United,6.5
