name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Djed Spence,Spurs,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,Spurs,False,Brighton,0.26
Djed Spence,Spurs,Brighton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,1,Spurs,True,Everton,-2.75
Djed Spence,Spurs,Everton,2022-10-15,True,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,False,0.0,0.0,0.33,0.0,0,0,0,0,1,Spurs,False,Manchester United,2.48
Djed Spence,Spurs,Manchester United,2022-10-19,False,Sub,1,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,False,0.33,0.0,0.5,0.0,0,0,0,0,0,Spurs,True,Newcastle United,-2.91
Djed Spence,Spurs,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.5,0.0,0.4,0.0,0,0,0,0,0,Spurs,False,Bournemouth,-2.08
Djed Spence,Spurs,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,0.33,0.0,0,0,0,0,0,Spurs,True,Liverpool,-0.19
Djed Spence,Spurs,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,0.29,0.0,0,0,0,0,0,Spurs,True,Leicester City,-1.16
Djed Spence,Spurs,Leicester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.0,0.25,0.0,0,0,0,0,0,Spurs,False,Brentford,1.03
Djed Spence,Spurs,Brentford,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,0.22,0.0,0,0,0,0,1,Spurs,True,Aston Villa,1.75
Djed Spence,Spurs,Aston Villa,2023-01-01,True,Sub,2,0.0,0.0,0.0,0.0,1,0.0,0.0,0.1,0,0,0,0.18,False,0.0,0.0,0.4,0.0,0,0,0,0,0,Spurs,False,Crystal Palace,0.96
Djed Spence,Spurs,Crystal Palace,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,0.36,0.0,0,0,0,0,0,Spurs,False,Chelsea,1.82
Djed Spence,Spurs,Chelsea,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,0.33,0.0,0,0,0,0,0,Spurs,True,Arsenal,-0.34
