name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Joseph Gomez,Liverpool,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0.0,Liverpool,False,Arsenal,-2.38
Joseph Gomez,Liverpool,Arsenal,2022-10-09,False,Sub,45,0.0,0.0,0.0,0.0,0,0.0,0.0,1.4,0,0,1,0.0,False,0.0,0.0,22.5,0.0,0,0,0,0,8.0,Liverpool,True,Manchester City,0.85
Joseph Gomez,Liverpool,Manchester City,2022-10-16,True,DC,90,0.0,0.0,0.0,0.0,8,0.0,0.0,2.2,2,1,0,0.0,False,0.0,0.0,45.0,1.0,0,0,0,0,6.0,Liverpool,True,West Ham,0.04
Joseph Gomez,Liverpool,West Ham,2022-10-19,True,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,0.5,0,1,0,0.0,False,2.67,0.0,56.25,1.0,0,0,0,0,1.0,Liverpool,False,Nottingham Forest,
Joseph Gomez,Liverpool,Nottingham Forest,2022-10-22,False,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.5,0,0,1,0.0,False,3.5,0.0,63.0,0.67,0,0,0,0,1.0,Liverpool,True,Leicester City,-7.96
Joseph Gomez,Liverpool,Leicester City,2022-10-29,True,DC,90,0.0,0.02,0.0,0.0,1,1.0,0.0,2.5,0,0,2,0.0,False,3.0,0.0,67.5,0.5,0,0,0,0,1.0,Liverpool,False,Tottenham,3.08
Joseph Gomez,Liverpool,Tottenham,2022-11-06,False,Sub,3,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.0,False,3.2,0.0,58.29,0.5,0,0,0,0,2.0,Liverpool,True,Southampton,-3.78
Joseph Gomez,Liverpool,Southampton,2022-11-12,True,DC,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.7,0,0,1,1.05,True,3.4,0.0,62.25,0.4,0,0,0,0,1.0,Liverpool,False,Aston Villa,1.3
Joseph Gomez,Liverpool,Aston Villa,2022-12-26,False,Sub,11,0.0,0.0,0.0,0.0,1,0.0,0.0,0.2,0,0,0,0.14,False,2.2,0.0,56.56,0.4,0,0,0,0,1.0,Liverpool,True,Leeds United,-2.07
Joseph Gomez,Liverpool,Leeds United,2022-12-30,True,Sub,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,0,0.0,False,1.2,0.0,51.3,0.4,0,0,0,0,0.0,Liverpool,False,Brentford,4.84
