name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_fixture_difficulty
Benoît Badiashile,Chelsea,Manchester City,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,Chelsea,False,Fulham,-2.13
Benoît Badiashile,Chelsea,Fulham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,8,Chelsea,True,Crystal Palace,-1.51
Benoît Badiashile,Chelsea,Crystal Palace,2023-01-15,True,DC,90,0.0,0.0,0.0,0.0,8,0.0,0.0,3.6,2,1,0,0.58,True,0.0,0.0,30.0,1.0,0,0,0,0,6,Chelsea,False,Liverpool,0.96
Benoît Badiashile,Chelsea,Liverpool,2023-01-21,False,DC,90,0.0,0.44,0.0,0.55,6,1.0,1.0,7.4,0,1,0,1.4,True,2.67,0.0,45.0,1.0,0,0,0,0,6,Chelsea,True,Fulham,-1.08
Benoît Badiashile,Chelsea,Fulham,2023-02-03,True,DC,90,0.0,0.11,0.0,0.07,6,1.0,1.0,3.5,0,1,0,0.67,True,3.5,0.11,54.0,1.0,0,0,0,0,1,Chelsea,False,West Ham,2.89
Benoît Badiashile,Chelsea,West Ham,2023-02-11,False,DC,90,0.0,0.09,0.0,0.0,1,2.0,0.0,2.2,0,0,1,1.29,True,4.0,0.11,60.0,0.75,0,0,0,0,2,Chelsea,True,Southampton,-0.42
Benoît Badiashile,Chelsea,Southampton,2023-02-18,True,DC,90,0.0,0.0,0.0,0.07,2,0.0,1.0,2.7,0,0,1,0.83,True,4.2,0.13,64.29,0.6,0,0,0,0,0,Chelsea,False,Tottenham,-1.07
Benoît Badiashile,Chelsea,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,4.6,0.13,56.25,0.6,0,0,0,0,6,Chelsea,True,Leicester City,-0.96
Benoît Badiashile,Chelsea,Leicester City,2023-03-04,True,DC,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.6,0,1,0,0.94,True,3.0,0.13,60.0,0.67,0,0,0,0,1,Chelsea,False,Leeds United,-3.94
Benoît Badiashile,Chelsea,Leeds United,2023-03-11,False,Sub,4,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,False,3.0,0.04,54.4,0.67,0,0,0,0,1,Chelsea,True,Everton,-2.38
Benoît Badiashile,Chelsea,Everton,2023-03-18,True,DC,90,0.0,0.08,0.0,0.0,1,1.0,0.0,2.5,0,0,2,1.43,True,2.0,0.02,57.64,0.57,0,0,0,0,0,Chelsea,True,Aston Villa,0.42
Benoît Badiashile,Chelsea,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.0,0.02,52.83,0.57,0,0,0,0,0,Chelsea,True,Liverpool,-0.16
Benoît Badiashile,Chelsea,Liverpool,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.6,0.02,48.77,0.57,0,0,0,0,0,Chelsea,False,Wolverhampton,1.62
Benoît Badiashile,Chelsea,Wolverhampton,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.6,0.02,45.29,0.57,0,0,0,0,1,Chelsea,True,Brighton,-0.67
Benoît Badiashile,Chelsea,Brighton,2023-04-15,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.0,0,0,2,2.28,True,0.4,0.02,48.27,0.5,0,0,0,0,0,Chelsea,True,Brentford,4.42
Benoît Badiashile,Chelsea,Brentford,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.4,0.02,45.25,0.5,0,0,0,0,0,Chelsea,False,Arsenal,1.29
Benoît Badiashile,Chelsea,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.2,0.0,42.59,0.5,0,0,0,0,7,Chelsea,False,Bournemouth,-1.53
Benoît Badiashile,Chelsea,Bournemouth,2023-05-06,False,DC,90,1.0,0.5,0.0,0.0,7,1.0,0.0,6.7,0,0,1,1.26,True,0.2,0.0,45.22,0.44,0,0,0,0,1,Chelsea,True,Nottingham Forest,1.3
Benoît Badiashile,Chelsea,Nottingham Forest,2023-05-13,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.6,0,0,2,1.63,True,1.6,0.1,47.58,0.4,0,0,0,0,0,Chelsea,False,Manchester City,-0.89
Benoît Badiashile,Chelsea,Manchester City,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.8,0.1,45.2,0.4,0,0,0,0,0,Chelsea,False,Manchester United,1.87
Benoît Badiashile,Chelsea,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.6,0.1,43.05,0.4,0,0,0,0,0,Chelsea,True,Newcastle United,-0.99
Benoît Badiashile,Chelsea,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.6,0.1,41.09,0.4,0,0,0,0,0,Chelsea,True,Liverpool,-0.16
