name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty
Mohamed Dräger,Nott'm Forest,Newcastle United,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Aston Villa,
Mohamed Dräger,Nott'm Forest,Aston Villa,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Wolverhampton,
Mohamed Dräger,Nott'm Forest,Wolverhampton,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Brighton,
Mohamed Dräger,Nott'm Forest,Brighton,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Liverpool,
Mohamed Dräger,Nott'm Forest,Liverpool,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Arsenal,
Mohamed Dräger,Nott'm Forest,Arsenal,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Brentford,
Mohamed Dräger,Nott'm Forest,Brentford,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Crystal Palace,
Mohamed Dräger,Nott'm Forest,Crystal Palace,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Manchester United,
Mohamed Dräger,Nott'm Forest,Manchester United,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Chelsea,
Mohamed Dräger,Nott'm Forest,Chelsea,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Southampton,
Mohamed Dräger,Nott'm Forest,Southampton,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,West Ham,
Mohamed Dräger,Nott'm Forest,West Ham,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Leeds United,
Mohamed Dräger,Nott'm Forest,Leeds United,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Bournemouth,
Mohamed Dräger,Nott'm Forest,Bournemouth,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Leicester City,
Mohamed Dräger,Nott'm Forest,Leicester City,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Fulham,
Mohamed Dräger,Nott'm Forest,Fulham,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Manchester City,
Mohamed Dräger,Nott'm Forest,Manchester City,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,West Ham,
Mohamed Dräger,Nott'm Forest,West Ham,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Everton,
Mohamed Dräger,Nott'm Forest,Everton,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Tottenham,
Mohamed Dräger,Nott'm Forest,Tottenham,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Newcastle United,
Mohamed Dräger,Nott'm Forest,Newcastle United,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Wolverhampton,
Mohamed Dräger,Nott'm Forest,Wolverhampton,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Leicester City,
Mohamed Dräger,Nott'm Forest,Leicester City,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Everton,0.64
Mohamed Dräger,Nott'm Forest,Everton,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Aston Villa,
Mohamed Dräger,Nott'm Forest,Aston Villa,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Manchester United,
Mohamed Dräger,Nott'm Forest,Manchester United,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Liverpool,
Mohamed Dräger,Nott'm Forest,Liverpool,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Brighton,
Mohamed Dräger,Nott'm Forest,Brighton,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Brentford,
Mohamed Dräger,Nott'm Forest,Brentford,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Southampton,
Mohamed Dräger,Nott'm Forest,Southampton,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Chelsea,
Mohamed Dräger,Nott'm Forest,Chelsea,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Arsenal,
Mohamed Dräger,Nott'm Forest,Arsenal,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Crystal Palace,
Mohamed Dräger,Nott'm Forest,Crystal Palace,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Tottenham,5.64
Mohamed Dräger,Nott'm Forest,Tottenham,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Manchester City,4.94
Mohamed Dräger,Nott'm Forest,Manchester City,False,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Bournemouth,0.55
Mohamed Dräger,Nott'm Forest,Bournemouth,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,True,Fulham,0.28
Mohamed Dräger,Nott'm Forest,Fulham,True,0,0,0.0,0,0,0,0.0,False,0.0,Nott'm Forest,False,Leeds United,3.17
Mohamed Dräger,Nott'm Forest,Leeds United,False,0,0,0.0,0,0,0,0.0,False,,Brentford,True,Tottenham,-0.15
