name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Ben Chilwell,Chelsea,Everton,2022-08-06,False,DML,64,0,0.0,0,0.0,9,0,0,1.0,0,1,0,0.0,False,0.0,0.0,64.0,1.0,0,0,0,0,5
Ben Chilwell,Chelsea,Aston Villa,2022-10-16,False,DML,90,0,0.0,0,0.0,5,0,0,0.6,0,1,0,0.0,False,9.0,0.0,77.0,1.0,0,0,0,0,2
Ben Chilwell,Chelsea,Manchester United,2022-10-22,True,DML,90,0,0.0,0,0.0,2,0,0,1.9,0,0,1,0.0,False,7.0,0.0,81.33,0.67,0,0,0,0,1
Ben Chilwell,Chelsea,Brighton,2022-10-29,False,Sub,26,0,0.02,0,0.0,1,1,0,0.6,0,0,1,0.0,False,5.33,0.0,67.5,0.67,0,0,0,0,1
Ben Chilwell,Chelsea,Fulham,2023-02-03,True,Sub,6,0,0.0,0,0.11,1,0,1,1.6,0,0,0,0.09,False,4.25,0.01,55.2,0.67,0,0,0,0,1
Ben Chilwell,Chelsea,West Ham,2023-02-11,False,Sub,23,0,0.0,0,0.03,1,0,1,2.7,0,0,0,0.14,False,3.6,0.0,49.83,0.67,0,0,0,0,2
Ben Chilwell,Chelsea,Southampton,2023-02-18,True,DL,83,0,0.01,0,0.0,2,1,0,1.3,0,0,1,0.83,True,2.0,0.0,54.57,0.5,0,0,0,0,1
Ben Chilwell,Chelsea,Tottenham,2023-02-26,False,DL,90,0,0.02,0,0.01,1,1,1,3.9,0,0,2,0.71,True,1.4,0.01,59.0,0.4,0,0,0,0,10
Ben Chilwell,Chelsea,Leicester City,2023-03-04,True,DML,90,0,0.42,1,0.17,10,2,2,8.2,1,1,0,0.94,True,1.2,0.01,62.44,0.5,0,0,0,0,8
Ben Chilwell,Chelsea,Leeds United,2023-03-11,False,DML,72,1,0.03,0,0.19,8,1,3,9.9,0,0,1,2.08,True,3.0,0.29,63.4,0.43,0,0,0,0,1
Ben Chilwell,Chelsea,Everton,2023-03-18,True,DML,90,0,0.04,0,0.33,1,1,4,10.9,0,0,2,1.43,True,4.4,0.3,65.82,0.38,0,0,0,0,0
Ben Chilwell,Chelsea,Aston Villa,2023-04-01,True,DML,90,0,0.14,0,0.12,0,4,2,5.7,0,0,2,0.81,True,4.4,0.31,67.83,0.33,0,0,0,0,9
Ben Chilwell,Chelsea,Liverpool,2023-04-04,True,DML,77,0,0.0,0,0.73,9,0,3,5.0,3,1,0,0.35,True,4.0,0.33,68.54,0.4,0,0,0,0,1
Ben Chilwell,Chelsea,Leicester City,2022-08-21,False,Sub,13,0,0.0,0,0.0,1,0,0,0.5,0,0,0,0.0,False,5.6,0.33,64.57,0.4,0,0,0,0,0
Ben Chilwell,Chelsea,Wolverhampton,2023-04-08,False,Sub,22,0,0.03,0,0.0,0,1,0,0.3,0,0,0,0.0,False,3.8,0.04,61.73,0.4,0,0,0,0,1
Ben Chilwell,Chelsea,Brighton,2023-04-15,True,DL,90,0,0.1,0,0.12,1,1,2,4.4,0,0,2,2.28,True,2.2,0.04,63.5,0.36,0,0,0,0,1
Ben Chilwell,Chelsea,Brentford,2023-04-26,True,DML,90,0,0.0,0,0.06,1,0,1,4.6,0,0,2,1.05,True,2.2,0.05,65.06,0.33,0,0,0,0,1
Ben Chilwell,Chelsea,Arsenal,2023-05-02,False,DL,90,0,0.26,0,0.0,1,1,0,4.1,0,0,3,2.11,True,2.4,0.03,66.44,0.31,0,0,0,0,2
Ben Chilwell,Chelsea,Bournemouth,2023-05-06,False,DL,74,0,0.0,0,0.0,2,0,0,3.3,0,0,1,0.8,True,0.8,0.08,66.84,0.29,0,0,0,0,1
Ben Chilwell,Chelsea,Leeds United,2022-08-27,True,Sub,1,0,0.0,0,0.0,1,0,0,0.3,0,0,0,0.0,False,1.0,0.08,63.55,0.29,0,0,0,0,1
Ben Chilwell,Chelsea,Southampton,2022-08-30,False,Sub,23,0,0.0,0,0.0,1,0,0,1.4,0,0,0,0.0,False,1.2,0.07,61.62,0.29,0,0,0,0,10
Ben Chilwell,Chelsea,West Ham,2022-09-03,True,Sub,18,1,0.34,1,0.12,10,1,1,9.4,0,0,0,0.0,False,1.2,0.05,59.64,0.29,0,0,0,0,2
Ben Chilwell,Chelsea,Crystal Palace,2022-10-01,False,DL,90,0,0.03,0,0.0,2,1,0,2.6,0,0,1,0.0,False,3.0,0.32,60.96,0.27,0,0,0,0,7
