name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Ben Davies,Liverpool,Fulham,2022-08-06,False,DC,0,0,0.03,0,0.01,0,1,1,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,2
Ben Davies,Spurs,Southampton,2022-08-06,True,DC,85,0,0.03,0,0.01,2,1,1,4.8,0,0,1,0.0,False,0.0,0.03,42.5,0.0,0,0,0,0,6
Ben Davies,Spurs,Brighton,2022-10-08,False,DC,90,0,0.0,0,0.0,6,0,0,1.4,0,1,0,0.0,False,1.0,0.03,58.33,0.5,0,0,0,0,6
Ben Davies,Spurs,Everton,2022-10-15,True,DC,90,0,0.0,0,0.2,6,0,3,4.6,0,1,0,0.0,False,2.67,0.02,66.25,0.67,0,0,0,0,0
Ben Davies,Liverpool,West Ham,2022-10-19,True,DC,0,0,0.0,0,0.46,0,0,2,0.0,0,0,0,0.0,False,3.5,0.02,53.0,0.67,0,0,0,0,1
Ben Davies,Spurs,Manchester United,2022-10-19,False,DC,90,0,0.0,0,0.46,1,0,2,5.8,0,0,2,0.0,False,2.8,0.01,59.17,0.5,0,0,0,0,1
Ben Davies,Spurs,Newcastle United,2022-10-23,True,Sub,9,0,0.0,0,0.0,1,0,0,0.1,0,0,0,0.0,False,3.0,0.01,52.0,0.5,0,0,0,0,0
Ben Davies,Liverpool,Leicester City,2022-10-29,True,DC,0,1,0.47,0,0.0,0,3,0,0.0,0,0,0,0.0,False,2.8,0.0,45.5,0.5,0,0,0,0,7
Ben Davies,Spurs,Bournemouth,2022-10-29,False,DC,90,1,0.47,0,0.0,7,3,0,7.8,0,0,2,0.0,False,1.6,0.09,50.44,0.4,0,0,0,0,0
Ben Davies,Liverpool,Tottenham,2022-11-06,False,DC,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,False,1.8,0.19,45.4,0.4,0,0,0,0,1
Ben Davies,Spurs,Liverpool,2022-11-06,True,DC,90,0,0.0,0,0.0,1,0,0,1.8,0,0,2,0.0,False,1.8,0.19,49.45,0.33,0,0,0,0,0
Ben Davies,Liverpool,Southampton,2022-11-12,True,DC,0,1,0.04,0,0.44,0,1,2,0.0,0,0,0,0.0,False,1.8,0.19,45.33,0.33,0,0,0,0,7
Ben Davies,Spurs,Leicester City,2022-11-12,True,DC,90,1,0.04,0,0.44,7,1,2,8.2,0,0,3,1.21,True,1.6,0.2,48.77,0.29,0,0,0,0,0
Ben Davies,Liverpool,Aston Villa,2022-12-26,False,Sub,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,False,3.0,0.11,45.29,0.29,0,0,0,0,1
Ben Davies,Spurs,Brentford,2022-12-26,False,Sub,1,0,0.0,0,0.0,1,0,0,0.0,0,0,0,0.0,False,1.6,0.02,42.33,0.29,0,0,0,0,0
Ben Davies,Spurs,Aston Villa,2023-01-01,True,DC,90,0,0.0,0,0.0,0,0,0,1.5,0,0,2,1.0,True,1.8,0.02,45.31,0.25,0,0,0,0,1
Ben Davies,Spurs,Crystal Palace,2023-01-04,False,Sub,4,0,0.0,0,0.0,1,0,0,0.0,0,0,0,0.0,False,1.6,0.02,42.88,0.25,0,0,0,0,4
Ben Davies,Spurs,Chelsea,2022-08-14,False,DC,90,0,0.06,1,0.03,4,1,1,8.4,0,0,2,0.0,False,1.8,0.01,45.5,0.22,0,0,0,0,1
Ben Davies,Spurs,Arsenal,2023-01-15,True,Sub,2,0,0.0,0,0.0,1,0,0,0.1,0,0,0,0.0,False,1.2,0.21,43.21,0.22,0,0,0,0,1
Ben Davies,Spurs,Manchester City,2023-01-19,False,DC,77,0,0.0,0,0.05,1,0,1,2.6,0,0,3,1.94,True,1.4,0.21,44.9,0.2,0,0,0,0,7
Ben Davies,Spurs,Fulham,2023-01-23,False,DC,90,0,0.11,0,0.48,7,1,1,3.6,1,1,0,1.18,True,1.4,0.21,47.05,0.27,0,0,0,0,6
Ben Davies,Spurs,Manchester City,2023-02-05,True,DC,90,0,0.02,0,0.0,6,1,0,1.5,0,1,0,0.97,True,2.8,0.23,49.0,0.33,0,0,0,0,3
Ben Davies,Spurs,Leeds United,2023-02-11,False,DC,90,0,0.07,0,0.0,3,1,0,1.7,0,0,4,1.54,True,3.8,0.24,50.78,0.31,0,0,0,0,11
Ben Davies,Spurs,West Ham,2023-02-19,True,DML,90,0,0.04,1,0.32,11,1,1,4.9,2,1,0,0.48,True,3.6,0.04,52.42,0.36,0,0,0,0,5
Ben Davies,Spurs,Chelsea,2023-02-26,True,DML,90,0,0.0,0,0.02,5,0,1,3.1,0,1,0,0.41,True,5.6,0.25,53.92,0.4,0,0,0,0,2
Ben Davies,Spurs,Wolverhampton,2023-03-04,False,DC,84,0,0.01,0,0.0,2,1,0,1.1,0,0,1,0.39,True,6.4,0.25,55.08,0.38,0,0,0,0,0
Ben Davies,Liverpool,Bournemouth,2023-03-11,False,DML,0,0,0.08,0,0.02,0,2,1,0.0,0,0,0,0.0,False,5.4,0.23,53.04,0.38,0,0,0,0,2
Ben Davies,Spurs,Nottingham Forest,2023-03-11,True,DML,90,0,0.08,0,0.02,2,2,1,4.8,0,0,1,1.57,True,4.2,0.24,54.36,0.35,0,0,0,0,1
Ben Davies,Spurs,Southampton,2023-03-18,False,DML,36,0,0.0,0,0.08,1,0,1,1.8,0,0,0,0.51,True,4.0,0.24,53.72,0.35,0,0,0,0,6
Ben Davies,Spurs,Wolverhampton,2022-08-20,True,DC,90,0,0.0,0,0.0,6,0,0,1.6,0,1,0,0.0,False,2.0,0.03,54.93,0.39,0,0,0,0,1
Ben Davies,Spurs,Manchester United,2023-04-27,True,Sub,13,0,0.0,0,0.0,1,0,0,0.0,0,0,0,0.18,False,2.2,0.03,53.58,0.39,0,0,0,0,0
Ben Davies,Liverpool,Tottenham,2023-04-30,True,DC,0,0,0.0,0,0.0,0,0,0,0.0,0,0,0,0.0,False,2.0,0.03,51.91,0.39,0,0,0,0,0
Ben Davies,Spurs,Liverpool,2023-04-30,False,DC,90,0,0.0,0,0.0,0,0,0,1.2,0,0,4,2.33,True,2.0,0.02,53.06,0.37,0,0,0,0,0
Ben Davies,Liverpool,Brentford,2023-05-06,True,DL,0,0,0.0,0,0.03,0,0,1,0.0,0,0,0,0.0,False,1.6,0.0,51.5,0.37,0,0,0,0,5
