name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Wesley Fofana,Leicester,Brentford,2022-08-07,True,DC,90,0,0.01,0,0.0,1,1,0,2.9,0,0,2,0.0,False,0.0,0.0,90.0,0.0,0,0,0,0,-1
Wesley Fofana,Leicester,Arsenal,2022-08-13,False,DC,90,0,0.42,0,0.0,-1,1,0,4.0,0,0,4,0.0,False,1.0,0.01,90.0,0.0,0,0,0,0,1
Wesley Fofana,Chelsea,Southampton,2023-02-18,True,Sub,45,0,0.0,0,0.0,1,0,0,0.4,0,0,0,0.34,False,0.0,0.22,75.0,0.0,0,0,0,0,1
Wesley Fofana,Chelsea,Tottenham,2023-02-26,False,Sub,71,0,0.0,0,0.0,1,0,0,2.3,0,0,2,0.71,False,0.33,0.15,74.0,0.0,0,0,0,0,14
Wesley Fofana,Chelsea,Leicester City,2023-03-04,True,DC,90,1,0.17,0,0.0,14,2,0,6.9,3,1,0,0.94,True,0.5,0.11,77.2,0.25,0,0,0,0,1
Wesley Fofana,Chelsea,Leeds United,2023-03-11,False,DC,85,0,0.07,0,0.0,1,1,0,3.9,0,0,1,2.35,True,3.2,0.12,78.5,0.2,0,0,0,0,2
Wesley Fofana,Chelsea,Everton,2023-03-18,True,DC,86,0,0.08,0,0.0,2,1,0,1.9,0,0,1,1.2,True,3.2,0.13,79.57,0.17,0,0,0,0,7
Wesley Fofana,Chelsea,Liverpool,2023-04-04,True,DC,90,0,0.0,0,0.0,7,0,0,4.0,1,1,0,0.35,True,3.8,0.07,80.88,0.29,0,0,0,0,2
Wesley Fofana,Chelsea,Wolverhampton,2023-04-08,False,DC,79,0,0.08,0,0.0,2,1,0,2.8,0,0,1,0.56,True,5.0,0.07,80.67,0.25,0,0,0,0,1
Wesley Fofana,Chelsea,Brighton,2023-04-15,True,DC,56,0,0.0,0,0.0,1,0,0,2.0,0,0,1,1.78,True,5.2,0.08,78.2,0.25,0,0,0,0,0
Wesley Fofana,Chelsea,Brentford,2023-04-26,True,DC,90,0,0.0,0,0.01,0,0,1,3.9,0,0,2,1.05,True,2.6,0.05,79.27,0.22,0,0,0,0,1
Wesley Fofana,Chelsea,Arsenal,2023-05-02,False,DC,85,0,0.0,0,0.0,1,0,0,1.6,0,0,3,2.07,True,2.4,0.03,79.75,0.2,0,0,0,0,2
Wesley Fofana,Chelsea,Manchester City,2023-05-21,False,DC,90,0,0.0,0,0.0,2,0,0,1.0,0,0,1,1.09,True,2.2,0.02,80.54,0.18,0,0,0,0,0
Wesley Fofana,Chelsea,Manchester United,2023-05-25,False,DC,90,0,0.0,0,0.02,0,0,1,2.2,0,0,4,5.13,True,1.2,0.02,81.21,0.17,0,0,0,0,1
Wesley Fofana,Chelsea,Newcastle United,2023-05-28,True,Sub,45,0,0.0,0,0.0,1,0,0,0.0,0,0,0,0.12,False,0.8,0.0,78.8,0.17,0,0,0,0,2
Wesley Fofana,Chelsea,West Ham,2022-09-03,True,DC,90,0,0.01,0,0.0,2,1,0,2.4,0,0,1,0.0,False,0.8,0.0,79.5,0.15,0,0,0,0,2
Wesley Fofana,Chelsea,Crystal Palace,2022-10-01,False,DC,90,0,0.0,0,0.0,2,0,0,1.6,0,0,1,0.0,False,1.2,0.0,80.12,0.14,0,0,0,0,
