name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
Joel Matip,Liverpool,Fulham,2022-08-06,False,DC,90,0,0.0,0,0.0,1,0,0,3.2,0,0,2,0.0,False,0.0,0.0,90.0,0.0,0,0,0,0,1
Joel Matip,Liverpool,Arsenal,2022-10-09,False,DC,68,0,0.0,0,0.0,1,0,0,1.3,0,0,2,0.0,False,1.0,0.0,79.0,0.0,0,0,0,0,2
Joel Matip,Liverpool,Aston Villa,2022-12-26,False,DC,90,0,0.0,0,0.0,2,0,0,3.2,0,0,1,1.3,True,1.0,0.0,82.67,0.0,0,0,0,0,2
Joel Matip,Liverpool,Leeds United,2022-12-30,True,DC,90,0,0.0,0,0.0,2,0,0,1.0,0,0,1,0.99,True,1.33,0.0,84.5,0.0,0,0,0,0,1
Joel Matip,Liverpool,Brentford,2023-01-02,False,Sub,45,0,0.0,0,0.0,1,0,0,1.3,0,0,1,0.53,False,1.5,0.0,76.6,0.0,0,0,0,0,0
Joel Matip,Liverpool,Brighton,2023-01-14,False,DC,68,0,0.0,0,0.0,0,0,0,0.4,0,0,2,1.42,True,1.4,0.0,75.17,0.0,0,0,0,0,-1
Joel Matip,Liverpool,Wolverhampton,2023-02-04,False,DC,90,0,0.0,0,0.07,-1,0,2,2.6,0,0,3,2.09,True,1.2,0.0,77.29,0.0,0,0,0,0,7
Joel Matip,Liverpool,Everton,2023-02-13,True,DC,90,0,0.0,0,0.0,7,0,0,2.1,1,1,0,0.28,True,0.8,0.0,78.88,0.14,0,0,0,0,6
Joel Matip,Liverpool,Crystal Palace,2023-02-25,False,DC,90,0,0.05,0,0.23,6,1,1,5.8,1,1,0,0.6,True,1.8,0.0,80.11,0.25,0,0,0,0,5
Joel Matip,Liverpool,Chelsea,2023-04-04,False,DC,90,0,0.0,0,0.0,5,0,0,1.6,0,1,0,2.12,True,2.6,0.01,81.1,0.33,0,0,0,0,10
Joel Matip,Liverpool,West Ham,2023-04-26,False,DC,90,1,0.58,0,0.0,10,3,0,11.5,2,0,1,0.78,True,3.4,0.01,81.91,0.3,0,0,0,0,0
Joel Matip,Liverpool,Southampton,2023-05-28,False,DC,90,0,0.01,0,0.02,0,1,1,0.0,0,0,4,1.77,True,5.4,0.13,82.58,0.27,0,0,0,0,1
Joel Matip,Liverpool,Everton,2022-09-03,False,Sub,10,0,0.0,0,0.0,1,0,0,0.1,0,0,0,0.0,False,5.6,0.13,77.0,0.27,0,0,0,0,1
Joel Matip,Liverpool,Brighton,2022-10-01,True,DC,90,0,0.0,0,0.0,1,0,0,2.1,0,0,3,0.0,False,4.4,0.13,77.93,0.25,0,0,0,0,5
