name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Antonee Robinson,Fulham,Liverpool,2022-08-06,True,DL,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.6,0,0,2,0.0,False,0.0,0.0,90.0,0.0,0,0,0,0,1,Fulham,False,West Ham,,
Antonee Robinson,Fulham,West Ham,2022-10-09,False,DL,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.2,0,0,3,0.0,False,1.0,0.0,90.0,0.0,0,0,0,0,1,Fulham,True,Bournemouth,,1.46
Antonee Robinson,Fulham,Bournemouth,2022-10-15,True,DL,90,0.0,0.0,0.0,0.02,1,0.0,1.0,4.3,0,0,2,0.0,False,1.0,0.0,90.0,0.0,0,0,0,0,6,Fulham,True,Aston Villa,,
Antonee Robinson,Fulham,Aston Villa,2022-10-20,True,DL,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.7,0,1,0,0.0,False,1.0,0.0,90.0,0.25,0,0,0,0,0,Fulham,False,Leicester City,,
Antonee Robinson,Fulham,Leicester City,2022-10-23,False,DL,90,0.0,0.0,0.0,0.04,0,0.0,1.0,3.7,0,0,2,0.0,False,2.25,0.0,90.0,0.2,0,0,0,0,6,Fulham,True,Everton,,0.34
Antonee Robinson,Fulham,Everton,2022-10-29,True,DL,90,0.0,0.0,0.0,0.0,6,0.0,0.0,3.7,0,1,0,0.0,False,1.8,0.0,90.0,0.33,0,0,0,0,0,Fulham,False,Manchester City,,
Antonee Robinson,Fulham,Manchester City,2022-11-05,False,DL,90,0.0,0.0,0.0,0.0,0,0.0,0.0,0.9,0,0,2,0.0,False,2.8,0.0,90.0,0.29,0,0,0,0,1,Fulham,True,Manchester United,,
Antonee Robinson,Fulham,Manchester United,2022-11-13,True,DL,90,0.0,0.0,0.0,0.02,1,0.0,1.0,0.0,0,0,2,2.58,True,2.6,0.0,90.0,0.25,0,0,0,0,6,Fulham,False,Crystal Palace,,
Antonee Robinson,Fulham,Crystal Palace,2022-12-26,False,DL,90,0.0,0.0,0.0,0.05,6,0.0,1.0,2.9,0,1,0,0.4,True,2.6,0.0,90.0,0.33,0,0,0,0,2,Fulham,True,Southampton,,-0.38
Antonee Robinson,Fulham,Southampton,2022-12-31,True,DL,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,1,0.79,True,2.6,0.0,90.0,0.3,0,0,0,0,7,Fulham,False,Leeds United,,
Antonee Robinson,Fulham,Leeds United,2023-01-03,False,DL,90,0.0,0.0,0.0,0.13,7,0.0,1.0,3.0,1,1,0,1.69,True,3.0,0.0,90.0,0.36,0,0,0,0,1,Fulham,True,Chelsea,,-0.25
Antonee Robinson,Fulham,Chelsea,2023-01-12,True,DL,90,0.0,0.0,0.0,0.1,1,0.0,2.0,3.7,0,0,1,2.13,True,3.2,0.0,90.0,0.33,0,0,0,0,6,Fulham,False,Wolverhampton,,-0.46
Antonee Robinson,Fulham,Wolverhampton,2022-08-13,False,DL,90,0.0,0.01,0.0,0.07,6,1.0,1.0,4.2,0,1,0,0.0,False,3.4,0.0,90.0,0.38,0,0,0,0,0,Fulham,False,Newcastle United,,
Antonee Robinson,Fulham,Newcastle United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,4.4,0.0,83.57,0.38,0,0,0,0,2,Fulham,True,Tottenham,,1.07
Antonee Robinson,Fulham,Tottenham,2023-01-23,True,DL,90,0.0,0.0,0.0,0.0,2,0.0,0.0,4.4,0,0,1,0.9,True,3.2,0.0,84.0,0.36,0,0,0,0,6,Fulham,False,Chelsea,,-0.72
Antonee Robinson,Fulham,Chelsea,2023-02-03,False,DL,90,0.0,0.0,0.0,0.0,6,0.0,0.0,1.2,0,1,0,1.54,True,3.2,0.0,84.38,0.4,0,0,0,0,8,Fulham,True,Nottingham Forest,,
Antonee Robinson,Fulham,Nottingham Forest,2023-02-11,True,DL,90,0.0,0.0,0.0,0.08,8,0.0,2.0,6.2,2,1,0,0.67,True,3.0,0.0,84.71,0.44,0,0,0,0,5,Fulham,False,Brighton,,-0.39
Antonee Robinson,Fulham,Brighton,2023-02-18,False,DL,90,0.0,0.0,0.0,0.08,5,0.0,1.0,3.5,0,1,0,2.2,True,4.4,0.0,85.0,0.47,0,0,0,0,7,Fulham,True,Wolverhampton,,-0.48
Antonee Robinson,Fulham,Wolverhampton,2023-02-24,True,DL,90,0.0,0.0,1.0,0.03,7,0.0,1.0,4.6,2,0,1,0.8,True,4.2,0.0,85.26,0.44,0,0,0,0,1,Fulham,False,Brentford,,-0.55
Antonee Robinson,Fulham,Brentford,2023-03-06,False,DL,90,0.0,0.0,0.0,0.06,1,0.0,1.0,4.1,0,0,3,2.34,True,5.6,0.2,85.5,0.42,0,0,0,0,1,Fulham,True,Arsenal,,0.36
Antonee Robinson,Fulham,Arsenal,2023-03-12,True,DL,90,0.0,0.0,0.0,0.03,1,0.0,1.0,3.1,0,0,3,2.38,True,5.4,0.2,85.71,0.4,0,0,0,0,0,Fulham,False,Bournemouth,,0.19
Antonee Robinson,Fulham,Bournemouth,2023-04-01,False,DL,90,0.0,0.02,0.0,0.03,0,1.0,1.0,4.3,0,0,2,2.32,True,4.4,0.2,85.91,0.38,0,0,0,0,1,Fulham,True,Brentford,-2.09,0.69
Antonee Robinson,Fulham,Brentford,2022-08-20,True,DL,90,0.0,0.0,0.0,0.12,1,0.0,2.0,3.3,0,0,2,0.0,False,2.8,0.2,86.09,0.36,0,0,0,0,2,Fulham,True,West Ham,,
Antonee Robinson,Fulham,West Ham,2023-04-08,True,DL,90,0.0,0.02,0.0,0.02,2,1.0,1.0,5.4,0,0,1,1.09,True,2.0,0.2,86.25,0.35,0,0,0,0,2,Fulham,False,Everton,,-0.63
Antonee Robinson,Fulham,Everton,2023-04-15,False,DL,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.8,0,0,1,1.31,True,1.0,0.01,86.4,0.33,0,0,0,0,2,Fulham,True,Leicester City,,
Antonee Robinson,Fulham,Leicester City,2023-04-22,True,DL,90,0.0,0.0,0.0,0.0,2,0.0,0.0,1.1,0,0,1,0.89,True,1.2,0.01,86.54,0.32,0,0,0,0,2,Fulham,False,Aston Villa,,
Antonee Robinson,Fulham,Aston Villa,2023-04-25,False,DL,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.0,0,0,1,0.97,True,1.4,0.01,86.67,0.31,0,0,0,0,1,Fulham,True,Manchester City,,
Antonee Robinson,Fulham,Manchester City,2023-04-30,True,DL,90,0.0,0.0,0.0,0.0,1,0.0,0.0,2.7,0,0,2,2.59,True,1.8,0.0,86.79,0.3,0,0,0,0,2,Fulham,False,Liverpool,,-1.33
Antonee Robinson,Fulham,Liverpool,2023-05-03,False,DL,90,0.0,0.0,0.0,0.0,2,0.0,0.0,2.8,0,0,1,1.73,True,1.8,0.0,86.9,0.29,0,0,0,0,4,Fulham,True,Leeds United,,
Antonee Robinson,Fulham,Leeds United,2023-05-08,True,DL,90,0.0,0.0,0.0,0.04,4,0.0,1.0,2.9,0,0,3,2.84,True,1.8,0.0,87.0,0.28,0,0,0,0,6,Fulham,False,Southampton,,-1.07
Antonee Robinson,Fulham,Southampton,2023-05-13,False,DL,90,0.0,0.0,0.0,0.0,6,0.0,0.0,2.1,0,1,0,0.25,True,2.2,0.0,87.1,0.3,0,0,0,0,0,Fulham,True,Crystal Palace,,
Antonee Robinson,Fulham,Crystal Palace,2023-05-20,True,DL,90,0.0,0.0,0.0,0.08,0,0.0,1.0,1.9,0,0,2,1.62,True,3.0,0.0,87.19,0.29,0,0,0,0,1,Fulham,False,Manchester United,,
Antonee Robinson,Fulham,Manchester United,2023-05-28,False,DL,90,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0,0,2,2.71,True,2.6,0.0,87.27,0.28,0,0,0,0,0,Fulham,False,Arsenal,0.0,-0.0
Antonee Robinson,Fulham,Arsenal,2022-08-27,False,DL,90,0.0,0.0,0.0,0.0,0,0.0,0.0,3.7,0,0,2,0.0,False,2.6,0.0,87.35,0.27,0,0,0,0,1,Fulham,True,Brighton,-0.52,-0.71
Antonee Robinson,Fulham,Brighton,2022-08-30,True,DL,90,0.0,0.0,0.0,0.02,1,0.0,1.0,3.1,0,0,1,0.0,False,2.2,0.0,87.43,0.26,0,0,0,0,1,Fulham,False,Tottenham,1.23,-0.03
