name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
John Stones,Man City,West Ham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,Man City,True,Southampton,-1.98,-0.38
John Stones,Man City,Southampton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,Man City,False,Liverpool,-0.75,-1.33
John Stones,Man City,Liverpool,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,0,Man City,True,Brighton,-3.14,-0.71
John Stones,Man City,Brighton,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,0.0,0.0,0,0,0,0,7,Man City,False,Leeds United,-0.78,-0.8
John Stones,Man City,Leeds United,2022-10-29,False,DR,90,0.0,0.0,0.0,0.0,7,0.0,0.0,2.6,1,1,0,0.0,False,0.0,0.0,18.0,1.0,0,0,0,0,2,Man City,True,Fulham,,-0.3
John Stones,Man City,Fulham,2022-11-05,True,DR,90,0.0,0.0,0.0,0.05,2,0.0,1.0,2.9,0,0,1,0.0,False,1.4,0.0,30.0,0.5,0,0,0,0,1,Man City,True,Brentford,-2.21,0.69
John Stones,Man City,Brentford,2022-11-12,True,DR,90,0.0,0.19,0.0,0.04,1,3.0,2.0,8.5,0,0,2,1.29,True,1.8,0.0,38.57,0.33,0,0,0,0,2,Man City,False,Leicester City,-4.33,-0.05
John Stones,Man City,Leicester City,2022-12-28,False,DC,90,0.0,0.07,0.0,0.0,2,1.0,0.0,1.6,0,0,1,0.59,True,2.0,0.04,45.0,0.25,0,0,0,0,2,Man City,True,Everton,-2.28,0.34
John Stones,Man City,Everton,2022-12-31,True,DC,90,0.0,0.32,0.0,0.0,2,1.0,0.0,2.0,0,0,1,0.09,True,2.4,0.05,50.0,0.2,0,0,0,0,9,Man City,False,Chelsea,-2.24,-0.72
John Stones,Man City,Chelsea,2023-01-05,False,DC,90,0.0,0.0,0.0,0.0,9,0.0,0.0,3.4,3,1,0,0.41,True,2.8,0.11,54.0,0.33,0,0,0,0,1,Man City,True,Bournemouth,,1.46
John Stones,Man City,Bournemouth,2022-08-13,True,Sub,26,0.0,0.0,0.0,0.0,1,0.0,0.0,0.3,0,0,0,0.0,False,3.2,0.11,51.45,0.33,0,0,0,0,0,Man City,False,Manchester United,-1.51,-0.1
John Stones,Man City,Manchester United,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,3.0,0.11,47.17,0.33,0,0,0,0,1,Man City,True,Tottenham,6.86,1.07
John Stones,Man City,Tottenham,2023-01-19,True,DC,90,0.0,0.0,0.0,0.0,1,0.0,0.0,1.5,0,0,2,0.84,True,2.8,0.08,50.46,0.29,0,0,0,0,8,Man City,True,Wolverhampton,-0.23,-0.48
John Stones,Man City,Wolverhampton,2023-01-22,True,DC,90,0.0,0.0,0.0,0.0,8,0.0,0.0,1.9,2,1,0,0.83,True,2.6,0.06,53.29,0.38,0,0,0,0,0,Man City,False,Tottenham,0.63,-0.03
John Stones,Man City,Tottenham,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,3.8,0.0,49.73,0.38,0,0,0,0,0,Man City,True,Aston Villa,0.75,0.55
John Stones,Man City,Aston Villa,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,2.0,0.0,46.62,0.38,0,0,0,0,0,Man City,False,Arsenal,-0.86,-0.0
John Stones,Man City,Arsenal,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.8,0.0,43.88,0.38,0,0,0,0,0,Man City,False,Nottingham Forest,,
John Stones,Man City,Nottingham Forest,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.8,0.0,41.44,0.38,0,0,0,0,0,Man City,False,Bournemouth,,0.19
John Stones,Man City,Bournemouth,,False,,0,,,,,0,,,0.0,0,0,0,0.0,False,1.6,0.0,39.26,0.38,0,0,0,0,0,Man City,True,Newcastle United,-4.65,0.73
John Stones,Man City,Newcastle United,,True,,0,,,,,0,,,0.0,0,0,0,0.0,False,0.0,0.0,37.3,0.38,0,0,0,0,9,Man City,False,Crystal Palace,-0.84,0.13
John Stones,Man City,Crystal Palace,2023-03-11,False,DR,88,0.0,0.0,0.0,0.02,9,0.0,1.0,4.6,3,1,0,0.17,True,0.0,0.0,39.71,0.44,0,0,0,0,2,Man City,True,Liverpool,,-0.53
