name,team,opponent_team,date,was_home,position,minutes,goals,xG,assists,xA,total_points,shots,key_passes,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,form,xG&A_form,minutes_per_game,clean_sheet_probability,last_season_xG,last_season_xA,last_season_expected_goals_conceded,last_season_clean_sheet_probability,next_week_points
James Justin,Leicester,Brentford,2022-08-07,True,DML,90,0,0.0,0,0.04,1,0,1,3.0,0,0,2,0.0,False,0.0,0.0,90.0,0.0,0,0,0,0,1
James Justin,Leicester,Bournemouth,2022-10-08,False,DL,85,0,0.0,0,0.03,1,0,1,2.8,0,0,2,0.0,False,1.0,0.0,87.5,0.0,0,0,0,0,6
James Justin,Leicester,Crystal Palace,2022-10-15,True,DL,90,0,0.02,0,0.0,6,1,0,2.0,0,1,0,0.0,False,1.0,0.0,88.33,0.33,0,0,0,0,7
James Justin,Leicester,Leicester City,2022-10-20,True,DL,90,0,0.0,0,0.0,7,0,0,1.5,1,1,0,0.0,False,2.67,0.01,88.75,0.5,0,0,0,0,6
James Justin,Leicester,Wolverhampton,2022-10-23,False,DL,87,0,0.0,0,0.0,6,0,0,2.1,0,1,0,0.0,False,3.75,0.0,88.4,0.6,0,0,0,0,2
James Justin,Leicester,Manchester City,2022-10-29,True,DML,90,0,0.03,0,0.03,2,1,1,3.4,0,0,1,0.0,False,4.2,0.0,88.67,0.5,0,0,0,0,7
James Justin,Leicester,Everton,2022-11-05,False,DL,90,0,0.0,0,0.0,7,0,0,2.3,1,1,0,0.0,False,4.4,0.01,88.86,0.57,0,0,0,0,3
James Justin,Leicester,Arsenal,2022-08-13,False,DML,90,0,0.0,0,0.0,3,0,0,1.3,0,0,4,0.0,False,5.6,0.01,89.0,0.5,0,0,0,0,1
James Justin,Leicester,Southampton,2022-08-20,True,DL,90,0,0.0,0,0.0,1,0,0,1.4,0,0,2,0.0,False,5.0,0.01,89.11,0.44,0,0,0,0,1
James Justin,Leicester,Chelsea,2022-08-27,False,DL,90,0,0.02,0,0.07,1,1,2,7.6,0,0,2,0.0,False,3.8,0.01,89.2,0.4,0,0,0,0,2
James Justin,Leicester,Manchester United,2022-09-01,True,DR,90,0,0.05,0,0.0,2,1,0,2.4,0,0,1,0.0,False,2.8,0.01,89.27,0.36,0,0,0,0,0
James Justin,Leicester,Brighton,2022-09-04,False,DR,90,0,0.0,0,0.05,0,0,1,2.8,0,0,5,0.0,False,2.8,0.01,89.33,0.33,0,0,0,0,2
James Justin,Leicester,Tottenham,2022-09-17,False,DL,90,0,0.0,0,0.08,2,0,1,4.2,0,0,6,0.0,False,1.4,0.01,89.38,0.31,0,0,0,0,6
James Justin,Leicester,Nottingham Forest,2022-10-03,True,DL,90,0,0.03,0,0.0,6,1,0,1.9,0,1,0,0.0,False,1.2,0.01,89.43,0.36,0,0,0,0,
