name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Thiago Emiliano da Silva,Chelsea,Everton,False,90,6,2.7,0,1,0,0.0,False,0.0,Chelsea,True,Wolverhampton,2.42,-0.48
Thiago Emiliano da Silva,Chelsea,Wolverhampton,True,0,0,0.0,0,0,0,0.0,False,7.0,Chelsea,False,Aston Villa,-1.51,0.59
Thiago Emiliano da Silva,Chelsea,Aston Villa,False,90,7,1.9,1,1,0,0.0,False,0.0,Chelsea,False,Brentford,-0.66,-0.55
Thiago Emiliano da Silva,Chelsea,Brentford,False,0,0,0.0,0,0,0,0.0,False,2.0,Chelsea,True,Manchester United,-0.06,0.38
Thiago Emiliano da Silva,Chelsea,Manchester United,True,90,2,1.4,0,0,1,0.0,False,0.0,Chelsea,False,Brighton,0.05,-0.39
Thiago Emiliano da Silva,Chelsea,Brighton,False,90,0,4.1,0,0,4,0.0,False,2.0,Chelsea,True,Arsenal,5.81,0.36
Thiago Emiliano da Silva,Chelsea,Arsenal,True,90,2,2.6,0,0,1,0.0,False,2.0,Chelsea,False,Newcastle United,-1.55,-0.34
Thiago Emiliano da Silva,Chelsea,Newcastle United,False,83,2,3.0,0,0,1,1.029,False,6.0,Chelsea,True,Bournemouth,,1.46
Thiago Emiliano da Silva,Chelsea,Bournemouth,True,90,6,2.0,0,1,0,0.5281,True,2.0,Chelsea,False,Nottingham Forest,,
Thiago Emiliano da Silva,Chelsea,Nottingham Forest,False,90,2,3.0,0,0,1,1.2013,True,2.0,Chelsea,True,Manchester City,1.05,-1.17
Thiago Emiliano da Silva,Chelsea,Manchester City,True,90,2,2.2,0,0,1,2.0817,True,1.0,Chelsea,False,Fulham,,1.37
Thiago Emiliano da Silva,Chelsea,Fulham,False,90,1,2.2,0,0,2,0.834,True,1.0,Chelsea,True,Tottenham,-1.77,1.07
Thiago Emiliano da Silva,Chelsea,Tottenham,True,90,1,3.3,0,0,2,0.0,False,8.0,Chelsea,True,Crystal Palace,0.31,0.81
Thiago Emiliano da Silva,Chelsea,Crystal Palace,True,90,8,4.2,2,1,0,0.576,True,6.0,Chelsea,False,Liverpool,0.32,-1.33
Thiago Emiliano da Silva,Chelsea,Liverpool,False,90,6,5.5,0,1,0,1.4029,True,6.0,Chelsea,True,Fulham,,-0.3
Thiago Emiliano da Silva,Chelsea,Fulham,True,90,6,4.6,0,1,0,0.67,True,2.0,Chelsea,False,West Ham,4.47,0.14
Thiago Emiliano da Silva,Chelsea,West Ham,False,90,2,3.4,0,0,1,1.29,True,0.0,Chelsea,True,Southampton,-1.13,-0.38
Thiago Emiliano da Silva,Chelsea,Southampton,True,0,0,0.0,0,0,0,0.0,False,1.0,Chelsea,False,Tottenham,-1.69,-0.03
Thiago Emiliano da Silva,Chelsea,Tottenham,False,18,1,0.6,0,0,0,0.0,True,0.0,Chelsea,True,Leicester City,1.12,0.83
Thiago Emiliano da Silva,Chelsea,Leicester City,True,0,0,0.0,0,0,0,0.0,False,0.0,Chelsea,False,Leeds United,-3.0,-0.8
Thiago Emiliano da Silva,Chelsea,Leeds United,False,0,0,0.0,0,0,0,0.0,False,0.0,Chelsea,True,Everton,1.01,0.34
Thiago Emiliano da Silva,Chelsea,Everton,True,0,0,0.0,0,0,0,0.0,False,0.0,Chelsea,True,Aston Villa,-2.49,0.55
Thiago Emiliano da Silva,Chelsea,Aston Villa,True,0,0,0.0,0,0,0,0.0,False,0.0,Chelsea,True,Liverpool,,-0.53
Thiago Emiliano da Silva,Chelsea,Liverpool,True,0,0,0.0,0,0,0,0.0,False,1.0,Chelsea,False,Leicester City,5.06,-0.05
Thiago Emiliano da Silva,Chelsea,Leicester City,False,90,1,2.0,0,0,3,0.0,False,0.0,Chelsea,False,Wolverhampton,0.77,-0.46
Thiago Emiliano da Silva,Chelsea,Wolverhampton,False,0,0,0.0,0,0,0,0.0,False,0.0,Chelsea,True,Brighton,,-0.71
Thiago Emiliano da Silva,Chelsea,Brighton,True,0,0,0.0,0,0,0,0.0,False,1.0,Chelsea,True,Brentford,,0.69
Thiago Emiliano da Silva,Chelsea,Brentford,True,90,1,3.9,0,0,2,1.05,True,1.0,Chelsea,False,Arsenal,-1.77,-0.0
Thiago Emiliano da Silva,Chelsea,Arsenal,False,90,1,4.4,0,0,3,2.11,True,2.0,Chelsea,False,Bournemouth,,0.19
Thiago Emiliano da Silva,Chelsea,Bournemouth,False,90,2,2.0,0,0,1,1.26,True,0.0,Chelsea,True,Nottingham Forest,,
Thiago Emiliano da Silva,Chelsea,Nottingham Forest,True,90,0,3.6,0,0,2,1.63,True,2.0,Chelsea,False,Manchester City,,-1.26
Thiago Emiliano da Silva,Chelsea,Manchester City,False,90,2,2.6,0,0,1,1.09,True,0.0,Chelsea,False,Manchester United,,-0.1
Thiago Emiliano da Silva,Chelsea,Manchester United,False,0,0,0.0,0,0,0,0.0,False,2.0,Chelsea,True,Newcastle United,,0.73
Thiago Emiliano da Silva,Chelsea,Newcastle United,True,90,2,0.0,0,0,1,1.7,True,2.0,Chelsea,True,Leeds United,-3.8,-0.79
Thiago Emiliano da Silva,Chelsea,Leeds United,True,90,2,5.3,0,0,1,0.0,False,1.0,Chelsea,False,Southampton,0.63,-1.07
Thiago Emiliano da Silva,Chelsea,Southampton,False,90,1,5.2,0,0,2,0.0,False,8.0,Chelsea,True,West Ham,-1.25,0.63
Thiago Emiliano da Silva,Chelsea,West Ham,True,90,8,5.4,3,0,1,0.0,False,6.0,Chelsea,False,Crystal Palace,-1.84,0.13
Thiago Emiliano da Silva,Chelsea,Crystal Palace,False,90,6,6.9,2,0,1,0.0,False,,Man City,False,Burnley,,0.0
