name,team,opponent_team,was_home,minutes,total_points,ict_index,bonus,clean_sheets,goals_conceded,expected_goals_conceded,starts,next_week_points,next_team,next_was_home,next_opponent_team,next_week_specific_fixture_difficulty,next_week_holistic_fixture_difficulty
Lyanco Silveira Neves Vojnovic,Southampton,Tottenham,False,0,0,0.0,0,0,0,0.0,False,0.0,Southampton,False,Manchester City,0.3,-1.26
Lyanco Silveira Neves Vojnovic,Southampton,Manchester City,False,0,0,0.0,0,0,0,0.0,False,0.0,Southampton,True,West Ham,-1.04,0.63
Lyanco Silveira Neves Vojnovic,Southampton,West Ham,True,0,0,0.0,0,0,0,0.0,False,1.0,Southampton,False,Bournemouth,,0.19
Lyanco Silveira Neves Vojnovic,Southampton,Bournemouth,False,26,1,3.0,0,0,0,0.0,False,1.0,Southampton,True,Arsenal,-3.58,0.36
Lyanco Silveira Neves Vojnovic,Southampton,Arsenal,True,90,1,2.7,0,0,1,0.0,False,1.0,Southampton,False,Crystal Palace,-0.36,0.13
Lyanco Silveira Neves Vojnovic,Southampton,Crystal Palace,False,90,1,2.2,0,0,1,0.0,False,0.0,Southampton,True,Newcastle United,0.8,0.73
Lyanco Silveira Neves Vojnovic,Southampton,Newcastle United,True,0,0,0.0,0,0,0,0.0,False,1.0,Southampton,False,Liverpool,2.85,-1.33
Lyanco Silveira Neves Vojnovic,Southampton,Liverpool,False,18,1,0.7,0,0,0,0.2822,False,1.0,Southampton,True,Brighton,-0.05,-0.71
Lyanco Silveira Neves Vojnovic,Southampton,Brighton,True,90,1,2.2,0,0,3,0.6408,True,1.0,Southampton,False,Fulham,,1.37
Lyanco Silveira Neves Vojnovic,Southampton,Fulham,False,90,1,2.6,0,0,2,1.5336,True,2.0,Southampton,True,Nottingham Forest,,
Lyanco Silveira Neves Vojnovic,Southampton,Nottingham Forest,True,84,2,0.7,0,0,1,1.3365,True,0.0,Southampton,True,Leicester City,-2.36,0.83
Lyanco Silveira Neves Vojnovic,Southampton,Leicester City,True,0,0,0.0,0,0,0,0.0,False,1.0,Southampton,False,Everton,3.31,-0.63
Lyanco Silveira Neves Vojnovic,Southampton,Everton,False,90,1,0.8,0,0,1,1.4069,True,1.0,Southampton,True,Aston Villa,-1.21,0.55
Lyanco Silveira Neves Vojnovic,Southampton,Aston Villa,True,90,1,4.9,0,0,1,1.4183,True,0.0,Southampton,False,Brentford,3.85,-0.55
Lyanco Silveira Neves Vojnovic,Southampton,Brentford,False,0,0,0.0,0,0,0,0.0,False,1.0,Southampton,True,Wolverhampton,3.38,-0.48
Lyanco Silveira Neves Vojnovic,Southampton,Wolverhampton,True,16,1,0.7,0,0,1,0.23,False,1.0,Southampton,False,Chelsea,1.8,-0.72
Lyanco Silveira Neves Vojnovic,Southampton,Chelsea,False,1,1,0.2,0,0,0,0.17,False,0.0,Southampton,False,Leicester City,-2.53,-0.05
Lyanco Silveira Neves Vojnovic,Southampton,Leicester City,False,0,0,0.0,0,0,0,0.0,False,0.0,Southampton,True,Leeds United,-0.35,-0.79
Lyanco Silveira Neves Vojnovic,Southampton,Leeds United,True,0,0,0.0,0,0,0,0.0,False,0.0,Southampton,False,Manchester United,1.62,-0.1
Lyanco Silveira Neves Vojnovic,Southampton,Manchester United,False,0,0,0.0,0,0,0,0.0,False,0.0,Southampton,True,Brentford,-5.16,0.69
Lyanco Silveira Neves Vojnovic,Southampton,Brentford,True,0,0,0.0,0,0,0,0.0,False,0.0,Southampton,True,Tottenham,0.15,1.07
Lyanco Silveira Neves Vojnovic,Southampton,Tottenham,True,0,0,0.0,0,0,0,0.0,False,0.0,Southampton,False,West Ham,-2.95,0.14
Lyanco Silveira Neves Vojnovic,Southampton,West Ham,False,0,0,0.0,0,0,0,0.0,False,1.0,Southampton,False,Leeds United,-2.19,-0.8
Lyanco Silveira Neves Vojnovic,Southampton,Leeds United,False,2,1,0.3,0,0,0,0.0,False,0.0,Southampton,True,Manchester City,,-1.17
Lyanco Silveira Neves Vojnovic,Southampton,Manchester City,True,0,0,0.0,0,0,0,0.0,False,0.0,Southampton,True,Crystal Palace,,0.81
Lyanco Silveira Neves Vojnovic,Southampton,Crystal Palace,True,0,0,0.0,0,0,0,0.0,False,0.0,Southampton,False,Arsenal,2.91,-0.0
Lyanco Silveira Neves Vojnovic,Southampton,Arsenal,False,45,0,1.6,0,0,2,1.52,False,1.0,Southampton,True,Bournemouth,,1.46
