Opponent,Home Difficulty,Away Difficulty
Arsenal,-1.3170466115760224,-1.3100809536684266
Aston Villa,-0.3419762651497052,-0.960419967752285
Bournemouth,,
Brentford,2.3913504824537606,-4.9010524887119296
Brighton,-0.7447987083277706,-2.1350656791020786
Burnley,1.1230561928723892,-1.3619611407901147
Chelsea,-2.9823688808634152,-5.344271428991264
Crystal Palace,-0.42713489610552136,2.06551134507236
Everton,4.4641769953195665,1.3099211525658843
Fulham,,
Ipswich Town,,
Leeds United,0.5593089593420257,-1.0903314426618271
Liverpool,-0.20581943818942872,-0.039130560382701796
Luton,,
Manchester City,2.2525649839233317,1.460054027895103
Manchester United,-2.5615671166129603,0.10565879626230912
Newcastle United,2.0698850230160986,1.844570507539744
Norwich,-0.95957341440681,1.8290857358944947
Nottingham Forest,,
Sheffield,,
Southampton,1.7565617085970624,-3.2704870709197094
Tottenham,3.954313151593585,3.383679928203641
Watford,-2.1428281477863047,0.8890937128997214
West Ham,-0.4812861414599199,-0.476325049039784
Wolverhampton,-1.7534224068522717,3.005714146861259
