Opponent,Home Difficulty,Away Difficulty
Aston Villa,-2.8808557793029603,-0.6134089999398595
Bournemouth,,
Brentford,-1.0689783452026242,3.1499257123003757
Brighton,0.2680292028410048,-0.7502578464938279
Burnley,0.05082604399630586,-2.0142518600243506
Chelsea,2.0718154563143574,-3.9138554262874785
Crystal Palace,-0.1415436030045456,4.536508008734889
Everton,-3.9224900446635234,1.4216870147454002
Fulham,,
Ipswich Town,,
Leeds United,-3.811329086013308,-2.605487045004293
Leicester City,-1.0476039058621593,-3.949249046656209
Liverpool,1.9636033539452715,4.269255452672071
Luton,,
Manchester City,0.9766631440152742,4.526315789473684
Manchester United,-1.9901138847293298,0.9897187292269026
Newcastle United,-2.770430862125087,2.1145024069199336
Norwich,-2.1033862992093018,-6.493486881810343
Nottingham Forest,,
Sheffield,,
Southampton,-3.7826653046521352,2.146882943171021
Tottenham,-2.2982001486422883,3.4379205005698137
Watford,-1.7722467709850902,-0.7374151875764949
West Ham,-2.4558256831005085,-1.3029769577714005
Wolverhampton,-0.07941416531701084,-1.3181236837737909
