goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,7.0,Sub,2022-01-09,0.0,0.0,0.0
0.0,0.0,0.0,1.0,Sub,2021-12-14,0.0,0.0,0.0
0.0,0.0,0.0,3.0,Sub,2021-12-05,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-11-05,0.0,0.0,0.0
0.0,0.0,0.0,52.0,DC,2021-10-22,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-10-16,0.0,0.0,0.0
0.0,1.0,0.096040591597557,90.0,DC,2021-09-18,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-09-11,0.0,0.0,0.0
0.0,1.0,0.0588275417685508,90.0,DC,2021-08-28,0.0,0.0,0.0
0.0,0.0,0.0,1.0,Sub,2021-08-21,0.0,0.0,0.0
0.0,2.0,0.1548681333661078,514.0,,,0.0,0.0,0.0
0.0,0.35019455252918286,0.02711698833258697,514.0,,,0.0,0.0,0.0
