goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,21.0,DC,2021-11-07,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-10-31,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-10-24,0.0,0.0,0.0
1.0,2.0,0.5607103705406189,90.0,DC,2021-10-17,0.0,0.0,0.0
0.0,1.0,0.0510095953941345,90.0,DC,2021-10-03,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-09-25,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-09-19,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-09-11,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-08-28,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-08-23,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-08-15,0.0,0.0,0.0
1.0,3.0,0.6117199659347534,921.0,,,0.0,0.0,0.0
0.09771986970684039,0.2931596091205212,0.05977719536821695,921.0,,,0.0,0.0,0.0
