goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,77.0,MC,2022-04-02,0.0,0.0,0.0
0.0,0.0,0.0,18.0,Sub,2022-03-10,0.0282063353806734,0.0,1.0
0.0,0.0,0.0,18.0,Sub,2022-03-05,0.0,0.0,0.0
0.0,0.0,0.0,16.0,Sub,2022-02-26,0.0,0.0,0.0
0.0,0.0,0.0,73.0,MC,2022-01-15,0.0,0.0,0.0
0.0,0.0,0.0,19.0,Sub,2022-01-02,0.0,0.0,0.0
0.0,1.0,0.0118105579167604,77.0,MC,2021-12-26,0.0,0.0,0.0
0.0,0.0,0.0,30.0,Sub,2021-12-11,0.0,0.0,0.0
0.0,0.0,0.0,10.0,Sub,2021-12-05,0.0,0.0,0.0
0.0,0.0,0.0,11.0,Sub,2021-12-01,0.0,0.0,0.0
0.0,1.0,0.0118105579167604,349.0,,,0.0282063353806734,0.0,1.0
0.0,0.25787965616045844,0.0030457026146373523,349.0,,,0.007273840069514631,0.0,0.25787965616045844
