player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title
Leandro Trossard,34,2830,8,7.9615775514394045,3,5.277912247925997,73,47,2,0,D F M S,Brighton
Jack Harrison,35,2660,8,5.154693676158786,1,3.448970664292574,43,42,3,0,F M S,Leeds
Conor Gallagher,34,2863,8,7.672957666218281,3,4.143168600276113,52,39,10,0,M S,Crystal Palace
Danny Ings,30,1920,7,6.8466622196137905,6,1.4444686193019152,49,15,4,0,F S,Aston Villa
Rodri,33,2901,7,2.718254037201405,2,1.5521792769432068,45,27,5,0,M,Manchester City
Martin Odegaard,36,2803,7,4.223580375313759,4,6.601954003795981,53,75,4,0,M S,Arsenal
Yoane Wissa,30,1230,7,3.401830122806132,1,0.6705943569540977,32,9,0,0,F M S,Brentford
Che Adams,30,2039,7,8.289284490048885,3,2.8459400180727243,49,25,0,0,F M S,Southampton
Danny Welbeck,25,1464,6,8.285233240574598,1,0.894957575481385,43,17,0,0,F M S,Brighton
Jorginho,29,2285,6,5.913261387497187,2,2.8927323017269373,16,27,5,0,M S,Chelsea
Pablo Fornals,36,2805,6,5.137447748333216,3,5.967042695730925,44,47,4,0,F M S,West Ham
Rodrigo,31,2280,6,5.610642859712243,1,3.645212084054947,48,39,9,0,F M S,Leeds
Christian Pulisic,22,1276,6,6.095077715814114,2,1.2932883873581886,28,15,2,0,D F M S,Chelsea
Odsonne Edouard,28,1579,6,6.533585656434298,4,2.171932512894273,40,21,4,0,F M S,Crystal Palace
Raúl Jiménez,34,2651,6,7.07138127181679,4,3.3940192442387342,57,38,5,2,F M S,Wolverhampton Wanderers
Ademola Lookman,26,1470,6,4.781364368274808,0,1.8123618848621843,26,23,2,0,F M S,Leicester
Youri Tielemans,32,2638,6,4.26648073643446,4,4.306583674624562,59,37,3,0,M S,Leicester
Harvey Barnes,32,2108,6,6.215694451704621,10,4.480990871787071,66,28,2,0,F M S,Leicester
Gabriel Martinelli,29,1877,6,8.864315951243043,6,4.0846672765910625,51,34,1,1,F M S,Arsenal
Armando Broja,32,1986,6,5.8937302101403475,0,1.460656821727753,45,10,2,0,F S,Southampton
Jacob Ramsey,34,2493,6,3.822880994528532,1,2.036960224620998,34,21,6,0,F M S,Aston Villa
Allan Saint-Maximin,35,2825,5,5.663676345720887,5,5.26104343496263,64,50,5,0,F M S,Newcastle United
Joshua King,32,2247,5,8.284283723682165,3,4.002521445974708,49,35,5,0,F M S,Watford
Roberto Firmino,20,979,5,5.253266870975494,4,2.2188238073140383,30,16,3,0,F S,Liverpool
Philippe Coutinho,19,1364,5,3.366971786133945,3,2.932847482152283,43,25,0,0,F M S,Aston Villa
Manuel Lanzini,30,1801,5,3.375076437368989,3,2.5940793622285128,16,23,2,0,M S,West Ham
Demarai Gray,34,2366,5,4.336391296237707,4,4.42934506945312,65,42,3,0,F M S,Everton
Fabinho,29,2320,5,5.033521069213748,1,1.2622061632573605,21,17,7,0,M S,Liverpool
Chris Wood,34,2734,5,8.213469859212637,0,1.3659997982904315,51,19,1,0,F S,"Burnley,Newcastle United"
Dominic Calvert-Lewin,17,1297,5,6.218373268842697,2,1.659819379448891,33,10,2,0,F S,Everton
Gabriel,35,3075,5,3.542727418243885,0,0.248522019945085,29,8,6,1,D,Arsenal
Ismaila Sarr,22,1872,5,4.251837534829974,2,2.9239769615232944,39,21,2,0,F M S,Watford
Jean-Philippe Mateta,22,1153,5,5.8469699919223785,1,0.7184609286487103,37,7,2,0,F S,Crystal Palace
Eddie Nketiah,21,803,5,4.993679527193308,1,1.6652061343193054,28,13,3,0,F S,Arsenal
Dejan Kulusevski,18,1276,5,3.0239319913089275,8,4.146450033411384,26,25,3,0,F M S,Tottenham
Juan Camilo Hernández,25,1125,5,2.664222000166774,2,1.699853972531855,33,20,3,0,F M S,Watford
Mason Greenwood,18,1305,5,4.4807307831943035,1,1.329086773097515,48,17,1,0,F M S,Manchester United
Reece James,26,1866,5,2.5434880815446377,9,7.03030114620924,37,48,4,1,D M S,Chelsea
Tomas Soucek,35,3062,5,5.5038598626852036,1,2.167179636657238,44,21,3,0,M S,West Ham
Bruno Guimarães,17,1031,5,4.093197477050126,1,1.7428600480780003,23,12,4,0,M S,Newcastle United
Alexis Mac Allister,33,2102,5,6.832576186396182,2,2.125687505118549,60,31,4,0,F M S,Brighton
Hee-Chan Hwang,30,1804,5,4.1964052794501185,1,1.6057071471586823,27,15,2,0,F M S,Wolverhampton Wanderers
Patson Daka,23,1164,5,5.109794383868575,3,1.8195263147354128,26,13,2,0,F S,Leicester
Timo Werner,21,1291,4,6.166445337235928,1,0.3183773960918188,45,8,1,0,F M S,Chelsea
Joelinton,35,2554,4,3.816280167549849,1,1.880340002477169,45,29,8,0,F M S,Newcastle United
Pierre-Emerick Aubameyang,14,1047,4,6.893220115453005,1,0.8014161214232445,34,9,3,0,F S,Arsenal
Marcus Rashford,25,1229,4,2.820377178490162,2,2.4275266602635384,22,9,2,0,F M S,Manchester United
Christian Benteke,25,1112,4,4.719367414712906,1,1.665178306400776,38,14,3,0,F S,Crystal Palace
Kelechi Iheanacho,26,1236,4,3.6333334799855943,5,2.709091203287244,31,17,1,0,F S,Leicester
Jeffrey Schlupp,32,1836,4,3.629619201645255,1,2.031466282904148,33,18,1,0,F M S,Crystal Palace
Marcos Alonso,28,2185,4,3.4942619670182467,4,5.042935017496347,43,44,8,0,D M S,Chelsea
Emiliano Buendía,35,1907,4,3.053930699825287,6,4.65300552919507,44,47,1,0,F M S,Aston Villa
Aymeric Laporte,33,2848,4,4.454538737423718,0,0.6116267275065184,35,9,5,1,D,Manchester City
Alexandre Lacazette,30,1800,4,7.625778848305345,7,3.2550123035907745,46,29,0,0,F M S,Arsenal
Daniel James,34,2516,4,7.710608310997486,4,4.2782022804021835,54,27,7,1,F M S,"Leeds,Manchester United"
Jan Bednarek,31,2637,4,2.792329527437687,0,0.3658812139183283,19,6,10,0,D S,Southampton
Bryan Mbeumo,35,2934,4,9.805262707173824,7,3.9572212658822536,77,34,4,0,F M S,Brentford
Fred,28,2038,4,1.0861357701942325,4,2.3315237760543823,14,28,5,0,M S,Manchester United
Conor Coady,38,3369,4,2.326475089415908,0,0.0783219402655959,12,3,4,0,D,Wolverhampton Wanderers
Rúben Neves,33,2674,4,1.1209038719534874,2,2.2435879055410624,42,25,9,0,M S,Wolverhampton Wanderers
Mohamed Elyounoussi,30,2048,4,6.580140743404627,2,2.2278632260859013,43,28,4,0,F M S,Southampton
Anthony Gordon,35,2288,4,3.460314018651843,2,3.776888372376561,44,36,4,0,D F M S,Everton
Matthew Cash,38,3386,4,2.4832577789202332,3,2.9023145139217377,37,28,8,0,D M,Aston Villa
Hakim Ziyech,23,1304,4,3.03872930444777,3,3.926884286105633,52,30,3,0,F M S,Chelsea
Vitaly Janelt,31,2328,4,2.9898341512307525,0,1.8168038874864576,30,23,3,0,D M S,Brentford
Luis Díaz,13,962,4,4.276759101077914,3,2.1759884925559163,38,20,0,0,F S,Liverpool
Joel Matip,31,2790,3,2.7207674430683255,3,2.078828115016222,34,12,2,0,D,Liverpool
Divock Origi,7,104,3,1.6754611507058144,0,0.0,10,0,0,0,S,Liverpool
Jordan Ayew,31,2036,3,4.29038854688406,3,3.0359318535774946,35,23,2,0,F M S,Crystal Palace
Jack Grealish,26,1929,3,5.532431211322546,3,5.456199732609093,44,52,3,0,F M S,Manchester City
Andros Townsend,21,1463,3,2.262586422264576,2,2.849117286503315,21,31,3,0,D F M S,Everton
Ben Chilwell,7,541,3,1.298326052725315,1,0.8330149557441473,13,10,0,0,D M S,Chelsea
Virgil van Dijk,34,3060,3,2.1695875264704227,1,1.5573339480906725,35,9,3,0,D,Liverpool
Sergi Canos,31,2128,3,3.4899182319641113,2,2.166495032608509,33,17,6,1,D F M S,Brentford
Michael Keane,32,2799,3,1.2030845796689391,2,1.3396282345056534,19,8,2,1,D S,Everton
Ben Mee,21,1839,3,2.5610949099063873,0,1.2749733906239271,19,5,3,0,D,Burnley
Andrew Robertson,29,2550,3,2.271189099177718,10,6.197533655911684,19,55,5,1,D,Liverpool
Pontus Jansson,37,3325,3,4.593423018231988,1,0.5605825018137693,22,5,7,0,D,Brentford
Antonio Rüdiger,34,3036,3,2.675494329072535,0,0.7367033679038286,48,12,9,0,D,Chelsea
Diego Llorente,28,2351,3,1.977920085191727,0,0.0478120651096105,10,2,7,0,D,Leeds
Thiago Silva,32,2638,3,1.0737613961100578,0,0.2539437767118215,18,7,2,0,D S,Chelsea
Naby Keita,23,1181,3,2.144786162301898,1,1.812412727624178,26,15,3,0,M S,Liverpool
Jadon Sancho,29,1891,3,4.233040288090706,3,4.078670060262084,26,42,0,0,F M S,Manchester United
Trevoh Chalobah,20,1459,3,1.177585544064641,1,0.2659642845392227,9,4,2,0,D M S,Chelsea
Christian Nørgaard,35,3068,3,4.96903985273093,4,4.047768879681826,27,29,8,0,M,Brentford
John McGinn,35,3099,3,1.8280727434903383,4,5.3592440420761704,43,53,8,0,M,Aston Villa
Takumi Minamino,11,162,3,1.7633523494005203,0,0.5603138357400894,7,2,1,0,F S,Liverpool
João Pedro,28,1619,3,4.448942042887211,1,2.097435846924782,47,18,1,0,F M S,Watford
Steven Bergwijn,25,518,3,3.3351891711354256,1,0.8927957974374294,19,8,1,0,F M S,Tottenham
Rico Henry,34,2796,3,1.8999358667060733,0,1.8724432196468117,14,18,2,0,D M S,Brentford
Fabian Schär,25,2167,2,0.8395389299839735,2,1.4792817011475563,20,9,4,0,D,Newcastle United
Pascal Groß,29,2044,2,2.8653397522866726,4,5.7902726251631975,23,60,1,0,D F M S,Brighton
Pierre-Emile Højbjerg,36,3202,2,2.644531403668225,2,2.5382378231734037,31,25,3,0,M,Tottenham
Alex Iwobi,28,2041,2,2.4030408412218094,2,3.06567994505167,24,36,1,0,D M S,Everton
Aaron Cresswell,31,2734,2,0.9124326910823584,3,3.670589474029839,18,31,3,0,D,West Ham
Jesse Lingard,16,338,2,0.7739869467914104,0,0.4576389398425817,8,8,1,0,M S,Manchester United
Nathan Aké,14,920,2,1.303493129089475,0,0.617275595664978,5,2,0,0,D S,Manchester City
Aaron Lennon,28,1538,2,1.0376685224473476,0,0.4255144568160176,12,9,2,0,F M S,Burnley
Jordan Henderson,35,2616,2,1.3726860266178846,5,4.195083426311612,31,37,3,0,M S,Liverpool
Fernandinho,19,943,2,1.6060920357704165,1,1.3410828541964293,18,10,1,0,D M S,Manchester City
Kieran Trippier,6,434,2,0.2261344790458679,0,0.2351749017834663,2,7,0,0,D S,Newcastle United
N&#039;Golo Kanté,26,1787,2,1.7649729195982218,4,2.2009867122396827,17,24,2,0,M S,Chelsea
Jonjo Shelvey,24,1987,2,0.8790798000991344,1,1.0608123801648617,30,16,5,1,M S,Newcastle United
Ayoze Pérez,14,443,2,2.0579847432672977,3,1.2277694046497345,11,11,0,1,M S,Leicester
Moussa Sissoko,36,3222,2,4.183775233104825,1,2.6050240071490407,25,36,5,0,M,Watford
Craig Dawson,34,2760,2,2.942394930869341,2,1.042937383055687,25,5,5,1,D S,West Ham
Patrick Bamford,9,558,2,2.9974222853779793,2,1.0315346205607057,20,5,2,0,F S,Leeds
Oriol Romeu,36,2905,2,1.5032136281952262,2,3.0380785278975964,24,37,9,0,M S,Southampton
Jay Rodriguez,29,1356,2,4.855188375338912,2,1.9018796645104885,41,12,3,0,F M S,Burnley
Alex Oxlade-Chamberlain,17,783,2,1.1809543520212171,1,1.2662947922945025,21,10,0,0,F M S,Liverpool
Mason Holgate,25,2137,2,1.660385251045227,1,0.1045862231403589,7,3,6,1,D M S,Everton
Matej Vydra,22,634,2,1.9705590568482876,3,0.7523251548409462,19,6,1,0,F S,Burnley
Ryan Fraser,27,1476,2,2.8667202200740576,3,2.154739622026682,24,25,3,0,F M S,Newcastle United
Abdoulaye Doucouré,30,2540,2,2.653875428251922,4,2.4187434911727905,34,20,6,0,M S,Everton
Trent Alexander-Arnold,32,2856,2,2.1920700781047344,12,12.687637702561917,51,90,2,0,D,Liverpool
Mateo Kovacic,25,1541,2,1.6888311877846718,5,4.1181420888751745,22,27,4,0,M S,Chelsea
Jonny,13,1020,2,0.8668939555063844,0,1.128573752939701,10,11,1,0,D S,Wolverhampton Wanderers
Thomas Partey,24,2045,2,3.022722240537405,1,0.8679597564041615,44,16,6,0,M S,Arsenal
Lucas Moura,34,1770,2,3.3637330923229456,6,5.320137433707714,37,34,4,0,F M S,Tottenham
Edinson Cavani,15,745,2,3.725319940596819,1,1.2471085945144296,18,7,0,0,F S,Manchester United
João Moutinho,35,2987,2,1.1245433427393436,1,2.769639853388071,20,39,4,0,M S,Wolverhampton Wanderers
Romain Saiss,31,2721,2,3.198773187585175,0,0.3212678767740726,18,7,6,0,D,Wolverhampton Wanderers
Adam Armstrong,23,1412,2,4.238082006573677,2,1.624623842537403,47,13,1,0,F S,Southampton
Douglas Luiz,34,2733,2,2.220370903611183,3,2.443070529960096,23,36,7,0,M S,Aston Villa
Davinson Sánchez,23,1618,2,2.004247263073921,0,0.2919973656535148,13,5,4,0,D S,Tottenham
Ferrán Torres,4,308,2,2.512166380882263,1,0.0216444358229637,13,1,0,0,F,Manchester City
Joe Willock,29,2063,2,3.6774299759417777,0,1.1284043807536364,35,18,0,0,M S,Newcastle United
Matt Doherty,15,864,2,3.0913912020623684,4,2.0252627693116665,16,15,0,0,D M S,Tottenham
Stuart Armstrong,25,1456,2,2.761912815272808,0,1.6201884802430868,38,25,1,0,F M S,Southampton
Wout Weghorst,20,1459,2,5.398301584646106,3,1.8519037403166296,30,14,3,0,F S,Burnley
Sergio Reguilón,25,1929,2,2.9716831743717194,3,3.530891317874193,21,28,4,0,D S,Tottenham
Leander Dendoncker,30,1941,2,2.4547902178019285,2,0.9651262201368808,23,11,4,0,M S,Wolverhampton Wanderers
Joshua Sargent,26,1578,2,2.0713029727339745,1,0.5363336000591516,23,11,1,0,F M S,Norwich
Marc Guehi,36,3227,2,2.491802920587361,1,1.2006495026871562,19,6,4,0,D,Crystal Palace
Adam Webster,22,1419,2,1.4866757690906525,0,0.0369059294462204,8,1,5,0,D S,Brighton
Ezri Konsa Ngoyo,29,2494,2,1.206901450175792,0,0.2706998288631439,14,4,4,2,D,Aston Villa
Daniel Podence,26,1491,2,1.9968183636665344,3,4.245880706235766,35,36,2,0,F M S,Wolverhampton Wanderers
Josh Brownhill,35,2953,2,1.2014809669926765,3,2.3539171870797873,29,40,10,0,F M S,Burnley
Luke Ayling,26,2276,2,1.0372713543474674,2,2.3595487466081977,19,10,4,1,D M,Leeds
Donny van de Beek,15,545,2,1.5110081136226654,0,0.4375310707837343,7,5,1,0,M S,"Everton,Manchester United"
Trincão,28,1359,2,3.603013649582863,1,1.4855594541877508,32,14,0,0,F M S,Wolverhampton Wanderers
Rúben Dias,29,2403,2,2.535038080997765,4,3.1579904034733772,18,16,5,0,D S,Manchester City
Joe Gelhardt,20,700,2,3.8046438936144114,2,1.808335307985544,23,9,4,0,F S,Leeds
Anthony Elanga,21,1218,2,2.981154365465045,2,1.9335438162088392,21,9,0,0,F M S,Manchester United
Nathan Collins,19,1671,2,1.6455224296078086,0,1.484075989574194,15,5,2,1,D S,Burnley
Enock Mwepu,18,1009,2,1.999323897063732,4,1.5841594822704792,19,9,2,0,F M S,Brighton
Michael Olise,26,1125,2,1.487950176000595,5,4.962619684636593,19,24,4,0,F M S,Crystal Palace
Granit Xhaka,27,2338,1,1.1074839038774371,2,2.4247116101905704,27,32,10,1,D M,Arsenal
Thiago Alcántara,25,1531,1,1.6294425558298826,4,2.5759707083925605,25,29,2,0,M S,Liverpool
Dan Gosling,4,167,1,0.1960366265848279,0,0.0480008423328399,2,1,0,0,M S,Watford
Calum Chambers,13,1001,1,0.2656340822577476,0,0.1769325286149978,5,3,1,0,D M S,"Arsenal,Aston Villa"
Angelo Ogbonna,11,921,1,0.6117199659347534,0,0.0,3,0,1,0,D,West Ham
James Tomkins,8,540,1,0.6890933271497488,0,0.3527828902006149,4,2,2,0,D S,Crystal Palace
Mark Noble,11,321,1,1.5223376750946045,0,0.0202884655445814,2,1,0,0,M S,West Ham
Anthony Martial,8,202,1,1.168277129530907,0,0.0,5,0,0,0,F M S,Manchester United
Seamus Coleman,30,2663,1,1.1748253414407372,0,0.7962011247873306,9,13,4,0,D,Everton
John Stones,14,1114,1,1.2149103274568915,0,0.1626314483582973,9,4,0,0,D S,Manchester City
Ross Barkley,6,169,1,1.3613629639148712,0,0.6625457555055618,9,8,0,0,M S,Chelsea
Dele Alli,21,978,1,1.532490869052708,0,1.1271109972149134,7,9,4,0,M S,"Everton,Tottenham"
Christian Eriksen,11,935,1,1.403785103932023,4,3.730953998863697,22,30,1,0,M S,Brentford
Ben Davies,29,2542,1,2.4761103922501206,1,0.6462086346000433,18,11,6,0,D S,Tottenham
César Azpilicueta,27,2084,1,1.2615651059895754,2,2.0757622625678778,11,17,3,0,D M S,Chelsea
Jack Cork,20,1689,1,0.7342862281948328,0,0.1921836463734507,7,6,4,0,M,Burnley
Marc Albrighton,17,1113,1,0.4875653088092804,2,1.6947165532037616,4,11,3,0,D F M S,Leicester
Jamaal Lascelles,26,2052,1,1.3373393574729562,0,0.2316509298980236,17,4,5,0,D S,Newcastle United
Nathan Redmond,27,1829,1,1.6321708438917994,5,4.070743635296822,26,34,0,0,D F M S,Southampton
Jonny Evans,18,1355,1,1.2847998961806295,1,0.9207263067364692,3,4,3,0,D S,Leicester
Salomón Rondón,20,764,1,2.6404220992699265,1,0.6123955380171537,21,8,2,1,F S,Everton
Shane Long,13,303,1,1.1703607961535454,0,0.129095409065485,9,2,1,0,F S,Southampton
Cédric Soares,21,1483,1,0.4896834082901478,1,1.519345847889781,12,18,3,0,D S,Arsenal
Matt Targett,33,2880,1,1.015099878422916,1,3.86380070541054,13,41,3,0,D M,"Aston Villa,Newcastle United"
Kyle Walker-Peters,32,2631,1,1.327508270740509,2,3.327081013470888,26,24,5,0,D M S,Southampton
Adama Traoré,20,1047,1,2.8342397063970566,0,1.3370982483029366,23,18,0,0,F M S,Wolverhampton Wanderers
Kurt Zouma,24,2083,1,0.8130694516003132,0,0.0838833805173635,6,2,1,0,D,West Ham
Tyler Roberts,23,938,1,2.4348467718809843,1,1.4724860806018114,30,15,5,0,F M S,Leeds
Tyrone Mings,36,3186,1,1.3756201677024364,3,1.4286501295864582,21,10,11,0,D S,Aston Villa
Kieran Dowell,19,912,1,1.2521577961742878,1,1.2399886790663004,8,16,0,0,F M S,Norwich
Tom Davies,6,228,1,1.0068475678563118,0,0.0,6,0,1,0,M S,Everton
Juraj Kucka,26,1928,1,2.5135280722752213,1,1.06155588850379,46,10,3,1,M S,Watford
Matthew Lowton,25,1788,1,0.7788703655824065,2,2.135322643443942,10,17,3,1,D S,Burnley
James Tarkowski,35,3108,1,2.987048684619367,2,0.4876923458650708,22,10,11,0,D,Burnley
Harry Maguire,30,2518,1,2.237705083563924,0,0.1432128604501485,23,4,7,1,D S,Manchester United
Javier Manquillo,19,1273,1,0.3779595121741295,2,0.4709691517055034,4,4,5,0,D S,Newcastle United
Paul Pogba,20,1371,1,2.1890748646110296,9,3.8411444146186113,33,24,7,1,M S,Manchester United
Jeff Hendrick,3,65,1,0.01774762570858,0,0.0228140708059072,1,1,0,0,S,Newcastle United
Rob Holding,15,824,1,0.5605970174074173,0,0.0,4,0,2,1,D S,Arsenal
Arthur Masuaku,13,626,1,0.0669562742114067,1,0.7584338430315256,4,2,1,0,D M S,West Ham
Raphael Varane,22,1823,1,0.7495004460215569,1,0.2139596585184335,9,4,0,0,D S,Manchester United
João Cancelo,36,3233,1,4.5441237045452,7,6.009324939921498,81,39,7,0,D,Manchester City
Ricardo Pereira,14,1000,1,0.5782488994300365,3,1.4025988187640903,10,10,3,0,D M S,Leicester
Hassane Kamara,19,1627,1,0.1643536109477281,0,0.66106500569731,5,10,3,1,D S,Watford
Mateusz Klich,33,2117,1,2.7019909266382456,2,1.912577748298645,42,32,5,0,M S,Leeds
Ashley Barnes,23,787,1,1.68276734277606,0,0.9943243004381656,16,8,4,0,F S,Burnley
Leon Bailey,18,723,1,1.492561537772417,2,0.6773805543780327,21,7,3,0,F M S,Aston Villa
Caglar Söyüncü,28,2500,1,1.0080843158066273,0,0.0873716529458761,8,3,5,0,D,Leicester
Declan Rice,36,3175,1,1.0442517874762416,4,1.555866688489914,26,23,8,0,M S,West Ham
Scott McTominay,30,2410,1,1.4769018478691578,1,1.6853301636874676,27,23,9,0,M S,Manchester United
Connor Roberts,21,1686,1,0.2225555991753935,1,1.1593189612030983,6,13,2,0,D S,Burnley
Yves Bissouma,26,2134,1,1.0501237441785634,2,0.8448279239237309,21,8,10,0,M S,Brighton
Anwar El Ghazi,11,380,1,0.9790221825242044,1,0.2625086233019829,8,5,2,0,F M S,"Aston Villa,Everton"
Pierre Lees-Melou,33,2293,1,1.356458033435047,0,1.859252469614148,33,25,5,0,M S,Norwich
Nicolas Pepe,20,646,1,3.4486498571932316,2,1.330943375825882,23,12,0,0,M S,Arsenal
Tanguy NDombele Alvaro,9,490,1,0.5444412399083376,1,0.6208779122680426,9,4,1,0,M S,Tottenham
Zanka,8,514,1,0.1421728879213333,0,0.0767927952110767,2,2,2,0,D S,Brentford
Shane Duffy,18,1432,1,0.9077043905854224,0,0.1030093841254711,22,4,7,0,D S,Brighton
Lewis Dunk,29,2574,1,1.4920965554192662,0,0.4055806184187531,19,3,3,1,D,Brighton
Isaac Hayden,14,1008,1,0.2894264794886112,0,0.0593780782073736,5,2,5,0,D M S,Newcastle United
Jacob Murphy,33,1418,1,2.5881634848192334,2,2.386163341347128,27,20,4,0,D F M S,Newcastle United
Timothy Castagne,27,2118,1,0.9404797088354826,0,1.086465174332261,7,14,1,0,D M S,Leicester
Andriy Yarmolenko,19,278,1,0.7675482928752899,0,0.2134684612974524,11,4,1,0,M S,West Ham
Nikola Vlasic,19,548,1,0.905694268643856,0,0.6066046804189682,7,9,0,0,M S,West Ham
Pedro Neto,13,451,1,1.6366965733468533,1,1.4952481798827648,17,13,3,0,F M S,Wolverhampton Wanderers
Ben Johnson,20,1402,1,0.1485153278335929,0,0.555366950109601,5,9,1,0,D S,West Ham
Callum Hudson-Odoi,15,971,1,2.775725405663252,2,2.6389927733689547,18,25,1,0,D F M S,Chelsea
Milot Rashica,31,2248,1,2.5696587804704905,2,1.9145790012553336,44,36,0,0,D F M S,Norwich
Curtis Jones,15,869,1,0.8281120555475354,1,0.6779232639819384,20,11,0,0,M S,Liverpool
Rayan Ait Nouri,23,1820,1,0.5460651628673077,2,1.6456147385761142,13,17,4,0,D S,Wolverhampton Wanderers
Kortney Hause,7,393,1,0.0640325816348195,0,0.0,2,0,0,0,D S,Aston Villa
Saman Ghoddos,17,499,1,0.7120704315602779,1,1.1907195542007685,8,6,2,0,D F M S,Brentford
Sean Longstaff,24,1459,1,0.777549815364182,1,0.4642078951001167,15,7,1,0,M S,Newcastle United
Marc Cucurella,35,3102,1,0.7293022442609072,1,2.8715977650135756,18,42,6,0,D M,Brighton
Cristian Romero,22,1850,1,0.4114760942757129,0,0.3777229841798544,6,6,8,0,D S,Tottenham
Max Kilman,30,2693,1,1.3776240274310112,0,0.1449058810248971,13,3,3,0,D,Wolverhampton Wanderers
Dan Burn,29,2465,1,1.6115350518375635,1,1.453160788863897,18,6,8,0,D S,"Brighton,Newcastle United"
Miguel Almirón,30,1730,1,1.7120554316788912,0,1.0018364689312875,32,17,2,0,F M S,Newcastle United
Emerson,31,2296,1,2.0201122779399157,1,2.4506241232156754,15,28,5,0,D S,Tottenham
Mathias Normann,23,1661,1,0.8355385921895504,2,2.290143020451069,26,13,6,0,M S,Norwich
Grant Hanley,33,2899,1,1.6962350215762854,0,0.3979409597814083,20,6,2,0,D,Norwich
Kenny McLean,31,2710,1,1.9170863702893255,0,1.088822863996029,33,10,3,0,M S,Norwich
Adam Idah,17,611,1,1.9293008372187617,1,0.4609227031469345,14,5,0,0,F M S,Norwich
Kieran Tierney,22,1926,1,0.6144812004640698,3,1.2466317061334848,15,20,0,0,D,Arsenal
