goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,1.0,0.0219465512782335,50.0,DC,2022-05-16,0.0,0.0,0.0
0.0,0.0,0.0,63.0,DC,2022-04-30,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-04-20,0.0925587564706802,0.0,2.0
0.0,0.0,0.0,90.0,DC,2022-04-17,0.0591545216739177,0.0,1.0
0.0,1.0,0.0692519024014473,90.0,DC,2022-04-08,0.0708758831024169,0.0,1.0
1.0,1.0,0.0856417790055275,90.0,DC,2022-04-03,0.0,0.0,0.0
0.0,3.0,0.0731085389852523,90.0,DC,2022-03-17,0.0,0.0,0.0
0.0,2.0,0.1005105301737785,90.0,DC,2022-03-13,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-03-10,0.0,0.0,0.0
1.0,1.0,0.0516736321151256,90.0,DC,2022-03-05,0.0,0.0,0.0
0.0,2.0,0.1898033171892166,90.0,DC,2022-02-26,0.3911719024181366,1.0,1.0
0.0,2.0,0.034945860505104,90.0,DC,2022-02-19,0.2881926298141479,0.0,1.0
0.0,0.0,0.0,90.0,DC,2022-02-13,0.0,0.0,0.0
0.0,2.0,0.0472400821745395,90.0,DC,2022-02-08,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-01-22,0.0,0.0,0.0
0.0,1.0,0.0562109425663948,90.0,DC,2022-01-15,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-12-27,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-12-16,0.0,0.0,0.0
0.0,1.0,0.0642256662249565,90.0,DC,2021-12-12,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-12-04,0.1470028758049011,1.0,1.0
0.0,0.0,0.0,90.0,DC,2021-11-30,0.0,0.0,0.0
0.0,2.0,0.0276268180459737,90.0,DC,2021-11-27,0.0296503715217113,0.0,1.0
0.0,1.0,0.0173533093184232,74.0,DC,2021-11-20,0.4006747603416443,0.0,1.0
0.0,0.0,0.0,90.0,DC,2021-08-28,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-08-21,0.0,0.0,0.0
2.0,20.0,0.8395389299839731,2167.0,,,1.4792817011475559,2.0,9.0
0.08306414397784956,0.8306414397784956,0.03486779127759925,2167.0,,,0.0614376341039594,0.08306414397784956,0.373788647900323
