goals,shots,xG,time,position,date,xA,assists,key_passes
0,0,0.0,17,Sub,2022-05-07,0.7414164543151855,1,1
0,1,0.016035521402955,61,DL,2022-02-26,0.0,0,0
0,0,0.0,90,DL,2022-02-23,0.0204200576990842,0,1
0,0,0.0,90,DL,2022-02-19,0.0,0,0
0,0,0.0,90,DL,2022-02-13,0.0,0,0
0,2,0.03135721758008,90,DL,2022-02-08,0.0,0,0
0,3,0.081394150853157,90,DL,2022-02-05,0.0,0,0
0,1,0.0210772771388292,90,DL,2022-01-23,0.0,0,0
0,0,0.0,4,Sub,2021-12-30,0.0,0,0
0,0,0.0,1,Sub,2021-11-06,0.0,0,0
0,0,0.0,90,DL,2021-10-16,0.0,0,0
0,0,0.0,9,Sub,2021-08-21,0.0,0,0
