goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,0.0,0.0,1.0,Sub,2022-05-22,0.0,0.0,0.0
0.0,0.0,0.0,15.0,Sub,2022-05-07,0.0,0.0,0.0
0.0,1.0,0.0184708982706069,90.0,DL,2022-04-23,0.0691475197672844,0.0,1.0
0.0,0.0,0.0,5.0,Sub,2022-04-09,0.0,0.0,0.0
0.0,0.0,0.0,78.0,Sub,2022-04-02,0.3167601823806762,0.0,2.0
0.0,0.0,0.0,90.0,DL,2022-03-19,0.0,0.0,0.0
0.0,0.0,0.0,81.0,Sub,2022-03-13,0.0206682458519935,0.0,1.0
0.0,0.0,0.0,2.0,Sub,2022-03-10,0.0,0.0,0.0
0.0,1.0,0.0134326871484518,90.0,DL,2022-03-05,0.0,0.0,0.0
0.0,0.0,0.0,9.0,Sub,2022-02-26,0.0,0.0,0.0
0.0,0.0,0.0,24.0,Sub,2022-02-19,0.1191398054361343,0.0,2.0
0.0,0.0,0.0,9.0,Sub,2022-02-09,0.0179301258176565,0.0,1.0
0.0,1.0,0.1241174414753913,64.0,FWL,2021-12-14,0.0,0.0,0.0
0.0,1.0,0.012123167514801,72.0,FWL,2021-12-11,0.0100573115050792,0.0,1.0
0.0,2.0,0.0961810648441314,90.0,DL,2021-12-05,0.0,0.0,0.0
0.0,0.0,0.0,60.0,Sub,2021-12-01,0.0,0.0,0.0
0.0,3.0,0.1229866221547126,88.0,FWL,2021-11-27,0.0568158589303493,1.0,1.0
0.0,0.0,0.0,14.0,Sub,2021-11-20,0.1015887334942817,1.0,1.0
0.0,0.0,0.0,76.0,Sub,2021-10-31,0.0089250309392809,0.0,1.0
0.0,0.0,0.0,8.0,Sub,2021-10-16,0.0,0.0,0.0
0.0,0.0,0.0,6.0,Sub,2021-09-18,0.0,0.0,0.0
0.0,0.0,0.0,80.0,MC,2021-08-28,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DL,2021-08-21,0.0,0.0,0.0
0.0,1.0,0.0164307113736867,90.0,AML,2021-08-14,0.0572794787585735,0.0,2.0
0.0,10.0,0.4037425927817817,1232.0,,,0.7783122928813095,2.0,13.0
0.0,0.7305194805194806,0.029494182914253535,1232.0,,,0.056857229187758006,0.14610389610389612,0.9496753246753247
