goals,shots,xG,time,position,date,xA,assists,key_passes
0.0,2.0,0.1057013720273971,90.0,DC,2022-05-19,0.0,0.0,0.0
0.0,1.0,0.0181510914117097,90.0,DC,2022-05-11,0.0,0.0,0.0
0.0,1.0,0.0163445305079221,90.0,DC,2022-04-24,0.1457133144140243,0.0,2.0
0.0,0.0,0.0,90.0,DR,2022-03-13,0.0,0.0,0.0
1.0,1.0,0.4265426695346832,90.0,DC,2022-03-10,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2022-03-05,0.0739309713244438,1.0,1.0
0.0,0.0,0.0,75.0,DC,2022-01-02,0.0,0.0,0.0
0.0,1.0,0.0159628950059413,40.0,Sub,2021-12-29,0.0,0.0,0.0
0.0,0.0,0.0,47.0,DC,2021-12-26,0.0,0.0,0.0
0.0,0.0,0.0,50.0,MC,2021-12-19,0.0,0.0,0.0
0.0,0.0,0.0,10.0,Sub,2021-12-16,0.0,0.0,0.0
0.0,0.0,0.0,66.0,DC,2021-12-01,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-11-28,0.0,0.0,0.0
0.0,1.0,0.011359030380845,90.0,DC,2021-11-20,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-10-23,0.0463199988007545,0.0,1.0
0.0,0.0,0.0,90.0,DC,2021-10-16,0.0,0.0,0.0
1.0,1.0,0.5633523464202881,90.0,DC,2021-10-02,0.0,0.0,0.0
0.0,0.0,0.0,90.0,DC,2021-09-11,0.0,0.0,0.0
0.0,0.0,0.0,1.0,Sub,2021-08-28,0.0,0.0,0.0
1.0,1.0,0.0201716087758541,90.0,DC,2021-08-14,0.0,0.0,0.0
3.0,9.0,1.1775855440646406,1459.0,,,0.2659642845392226,1.0,4.0
0.1850582590815627,0.5551747772446881,0.07264064356807241,1459.0,,,0.01640629582490064,0.0616860863605209,0.2467443454420836
